year,site,block,plot,subplot,treatment,species,value,dataset_id,treatment_type,design,timepoints,time_since_disturbance,realm,taxon,metric,unit,comment
2014,Ridge,6,B,control,hemlock_management_control,Camponotus pennsylvanicus,2,ellison_2018,manipulated community,AC,T9,,terrestrial,invertebrates,count,count,Hierarchical experimental design. Treatment is one of 8 canopy manipulation treatments. Effort: is the number of times the pitfalls were sampled relevant for effort? Or should the time between first and last survey of each year be used as effort?
2014,Ridge,6,B,disturbance,hemlock_management_disturbance,Aphaenogaster picea,1,ellison_2018,manipulated community,AI,T9,8,terrestrial,invertebrates,count,count,Hierarchical experimental design. Treatment is one of 8 canopy manipulation treatments. Effort: is the number of times the pitfalls were sampled relevant for effort? Or should the time between first and last survey of each year be used as effort?
2014,Ridge,6,B,disturbance,hemlock_management_disturbance,Camponotus pennsylvanicus,4,ellison_2018,manipulated community,AI,T9,8,terrestrial,invertebrates,count,count,Hierarchical experimental design. Treatment is one of 8 canopy manipulation treatments. Effort: is the number of times the pitfalls were sampled relevant for effort? Or should the time between first and last survey of each year be used as effort?
2014,Ridge,6,B,exclosure,hemlock_management_exclosure,Aphaenogaster picea,4,ellison_2018,manipulated community,AI,T9,8,terrestrial,invertebrates,count,count,Hierarchical experimental design. Treatment is one of 8 canopy manipulation treatments. Effort: is the number of times the pitfalls were sampled relevant for effort? Or should the time between first and last survey of each year be used as effort?
2014,Ridge,6,B,exclosure,hemlock_management_exclosure,Stenamma impar,1,ellison_2018,manipulated community,AI,T9,8,terrestrial,invertebrates,count,count,Hierarchical experimental design. Treatment is one of 8 canopy manipulation treatments. Effort: is the number of times the pitfalls were sampled relevant for effort? Or should the time between first and last survey of each year be used as effort?
2014,Ridge,7,A,control,hardwood_management_control,Aphaenogaster picea,3,ellison_2018,manipulated community,AC,T9,,terrestrial,invertebrates,count,count,Hierarchical experimental design. Treatment is one of 8 canopy manipulation treatments. Effort: is the number of times the pitfalls were sampled relevant for effort? Or should the time between first and last survey of each year be used as effort?
2014,Ridge,7,A,control,hardwood_management_control,Formica neogagates,1,ellison_2018,manipulated community,AC,T9,,terrestrial,invertebrates,count,count,Hierarchical experimental design. Treatment is one of 8 canopy manipulation treatments. Effort: is the number of times the pitfalls were sampled relevant for effort? Or should the time between first and last survey of each year be used as effort?
2014,Ridge,7,A,disturbance,hardwood_management_disturbance,Aphaenogaster picea,2,ellison_2018,manipulated community,AI,T9,8,terrestrial,invertebrates,count,count,Hierarchical experimental design. Treatment is one of 8 canopy manipulation treatments. Effort: is the number of times the pitfalls were sampled relevant for effort? Or should the time between first and last survey of each year be used as effort?
2014,Ridge,7,A,disturbance,hardwood_management_disturbance,Lasius alienus,1,ellison_2018,manipulated community,AI,T9,8,terrestrial,invertebrates,count,count,Hierarchical experimental design. Treatment is one of 8 canopy manipulation treatments. Effort: is the number of times the pitfalls were sampled relevant for effort? Or should the time between first and last survey of each year be used as effort?
2014,Ridge,7,A,disturbance,hardwood_management_disturbance,Aphaenogaster fulva,3,ellison_2018,manipulated community,AI,T9,8,terrestrial,invertebrates,count,count,Hierarchical experimental design. Treatment is one of 8 canopy manipulation treatments. Effort: is the number of times the pitfalls were sampled relevant for effort? Or should the time between first and last survey of each year be used as effort?
2014,Ridge,7,A,exclosure,hardwood_management_exclosure,Aphaenogaster picea,8,ellison_2018,manipulated community,AI,T9,8,terrestrial,invertebrates,count,count,Hierarchical experimental design. Treatment is one of 8 canopy manipulation treatments. Effort: is the number of times the pitfalls were sampled relevant for effort? Or should the time between first and last survey of each year be used as effort?
2014,Ridge,7,A,exclosure,hardwood_management_exclosure,Stenamma impar,1,ellison_2018,manipulated community,AI,T9,8,terrestrial,invertebrates,count,count,Hierarchical experimental design. Treatment is one of 8 canopy manipulation treatments. Effort: is the number of times the pitfalls were sampled relevant for effort? Or should the time between first and last survey of each year be used as effort?
2014,Ridge,7,B,control,hardwood_management_control,Formica argentea,1,ellison_2018,manipulated community,AC,T9,,terrestrial,invertebrates,count,count,Hierarchical experimental design. Treatment is one of 8 canopy manipulation treatments. Effort: is the number of times the pitfalls were sampled relevant for effort? Or should the time between first and last survey of each year be used as effort?
2014,Ridge,7,B,disturbance,hardwood_management_disturbance,Camponotus pennsylvanicus,6,ellison_2018,manipulated community,AI,T9,8,terrestrial,invertebrates,count,count,Hierarchical experimental design. Treatment is one of 8 canopy manipulation treatments. Effort: is the number of times the pitfalls were sampled relevant for effort? Or should the time between first and last survey of each year be used as effort?
2014,Ridge,7,B,exclosure,hardwood_management_exclosure,Formica subsericea,7,ellison_2018,manipulated community,AI,T9,8,terrestrial,invertebrates,count,count,Hierarchical experimental design. Treatment is one of 8 canopy manipulation treatments. Effort: is the number of times the pitfalls were sampled relevant for effort? Or should the time between first and last survey of each year be used as effort?
2014,Ridge,7,B,exclosure,hardwood_management_exclosure,Myrmica punctiventris,2,ellison_2018,manipulated community,AI,T9,8,terrestrial,invertebrates,count,count,Hierarchical experimental design. Treatment is one of 8 canopy manipulation treatments. Effort: is the number of times the pitfalls were sampled relevant for effort? Or should the time between first and last survey of each year be used as effort?
2014,Valley,1,A,control,girdle_control,Aphaenogaster picea,1,ellison_2018,manipulated community,AC,T9,,terrestrial,invertebrates,count,count,Hierarchical experimental design. Treatment is one of 8 canopy manipulation treatments. Effort: is the number of times the pitfalls were sampled relevant for effort? Or should the time between first and last survey of each year be used as effort?
2014,Valley,1,A,control,girdle_control,Myrmecina americana,1,ellison_2018,manipulated community,AC,T9,,terrestrial,invertebrates,count,count,Hierarchical experimental design. Treatment is one of 8 canopy manipulation treatments. Effort: is the number of times the pitfalls were sampled relevant for effort? Or should the time between first and last survey of each year be used as effort?
2014,Valley,1,A,control,girdle_control,Myrmica punctiventris,2,ellison_2018,manipulated community,AC,T9,,terrestrial,invertebrates,count,count,Hierarchical experimental design. Treatment is one of 8 canopy manipulation treatments. Effort: is the number of times the pitfalls were sampled relevant for effort? Or should the time between first and last survey of each year be used as effort?
2014,Valley,1,A,disturbance,girdle_disturbance,Camponotus pennsylvanicus,8,ellison_2018,manipulated community,AI,T9,8,terrestrial,invertebrates,count,count,Hierarchical experimental design. Treatment is one of 8 canopy manipulation treatments. Effort: is the number of times the pitfalls were sampled relevant for effort? Or should the time between first and last survey of each year be used as effort?
2014,Valley,1,B,control,girdle_control,Aphaenogaster picea,1,ellison_2018,manipulated community,AC,T9,,terrestrial,invertebrates,count,count,Hierarchical experimental design. Treatment is one of 8 canopy manipulation treatments. Effort: is the number of times the pitfalls were sampled relevant for effort? Or should the time between first and last survey of each year be used as effort?
2014,Valley,1,B,control,girdle_control,Lasius alienus,1,ellison_2018,manipulated community,AC,T9,,terrestrial,invertebrates,count,count,Hierarchical experimental design. Treatment is one of 8 canopy manipulation treatments. Effort: is the number of times the pitfalls were sampled relevant for effort? Or should the time between first and last survey of each year be used as effort?
2014,Valley,1,B,control,girdle_control,Myrmica punctiventris,1,ellison_2018,manipulated community,AC,T9,,terrestrial,invertebrates,count,count,Hierarchical experimental design. Treatment is one of 8 canopy manipulation treatments. Effort: is the number of times the pitfalls were sampled relevant for effort? Or should the time between first and last survey of each year be used as effort?
