"dataset_id","year","month","day","site","block","plot","subplot","treatment","treatment_type","design","timepoint","time_since_disturbance_days","species","metric","value","unit","comment"
"fridley_2009",2004,NA,NA,"D","D6",NA,NA,"warm wet","manipulated climate","AI","T11",NA,"Helictotrichon pratense","count",13,"count","Artificial temperature increase in winter began in November 1993 (warm treatment). Artificial drought began in summer 1994. Artificial increase of water input began in summer 1994. See metadata for full setup."
"fridley_2009",2004,NA,NA,"D","D6",NA,NA,"warm wet","manipulated climate","AI","T11",NA,"Koeleria macrantha","count",11,"count","Artificial temperature increase in winter began in November 1993 (warm treatment). Artificial drought began in summer 1994. Artificial increase of water input began in summer 1994. See metadata for full setup."
"fridley_2009",2004,NA,NA,"D","D6",NA,NA,"warm wet","manipulated climate","AI","T11",NA,"Linum catharticum","count",2,"count","Artificial temperature increase in winter began in November 1993 (warm treatment). Artificial drought began in summer 1994. Artificial increase of water input began in summer 1994. See metadata for full setup."
"fridley_2009",2004,NA,NA,"D","D6",NA,NA,"warm wet","manipulated climate","AI","T11",NA,"Lotus corniculatus","count",3,"count","Artificial temperature increase in winter began in November 1993 (warm treatment). Artificial drought began in summer 1994. Artificial increase of water input began in summer 1994. See metadata for full setup."
"fridley_2009",2004,NA,NA,"D","D6",NA,NA,"warm wet","manipulated climate","AI","T11",NA,"Plantago lanceolata","count",5,"count","Artificial temperature increase in winter began in November 1993 (warm treatment). Artificial drought began in summer 1994. Artificial increase of water input began in summer 1994. See metadata for full setup."
"fridley_2009",2004,NA,NA,"D","D6",NA,NA,"warm wet","manipulated climate","AI","T11",NA,"Potentilla erecta","count",1,"count","Artificial temperature increase in winter began in November 1993 (warm treatment). Artificial drought began in summer 1994. Artificial increase of water input began in summer 1994. See metadata for full setup."
"fridley_2009",2004,NA,NA,"D","D6",NA,NA,"warm wet","manipulated climate","AI","T11",NA,"Scabiosa columbaria","count",5,"count","Artificial temperature increase in winter began in November 1993 (warm treatment). Artificial drought began in summer 1994. Artificial increase of water input began in summer 1994. See metadata for full setup."
"fridley_2009",2004,NA,NA,"D","D6",NA,NA,"warm wet","manipulated climate","AI","T11",NA,"Thymus polytrichus","count",4,"count","Artificial temperature increase in winter began in November 1993 (warm treatment). Artificial drought began in summer 1994. Artificial increase of water input began in summer 1994. See metadata for full setup."
"fridley_2009",2004,NA,NA,"D","D7",NA,NA,"wet","manipulated climate","AI","T11",NA,"Agrostis","count",7,"count","Artificial temperature increase in winter began in November 1993 (warm treatment). Artificial drought began in summer 1994. Artificial increase of water input began in summer 1994. See metadata for full setup."
"fridley_2009",2004,NA,NA,"D","D7",NA,NA,"wet","manipulated climate","AI","T11",NA,"Anthoxanthum odoratum","count",5,"count","Artificial temperature increase in winter began in November 1993 (warm treatment). Artificial drought began in summer 1994. Artificial increase of water input began in summer 1994. See metadata for full setup."
"fridley_2009",2004,NA,NA,"D","D7",NA,NA,"wet","manipulated climate","AI","T11",NA,"Briza media","count",6,"count","Artificial temperature increase in winter began in November 1993 (warm treatment). Artificial drought began in summer 1994. Artificial increase of water input began in summer 1994. See metadata for full setup."
"fridley_2009",2004,NA,NA,"D","D7",NA,NA,"wet","manipulated climate","AI","T11",NA,"Carex caryophyllea","count",6,"count","Artificial temperature increase in winter began in November 1993 (warm treatment). Artificial drought began in summer 1994. Artificial increase of water input began in summer 1994. See metadata for full setup."
"fridley_2009",2004,NA,NA,"D","D7",NA,NA,"wet","manipulated climate","AI","T11",NA,"Carex flacca","count",12,"count","Artificial temperature increase in winter began in November 1993 (warm treatment). Artificial drought began in summer 1994. Artificial increase of water input began in summer 1994. See metadata for full setup."
"fridley_2009",2004,NA,NA,"D","D7",NA,NA,"wet","manipulated climate","AI","T11",NA,"Carex panicea","count",8,"count","Artificial temperature increase in winter began in November 1993 (warm treatment). Artificial drought began in summer 1994. Artificial increase of water input began in summer 1994. See metadata for full setup."
"fridley_2009",2004,NA,NA,"D","D7",NA,NA,"wet","manipulated climate","AI","T11",NA,"Carex pulicaris","count",18,"count","Artificial temperature increase in winter began in November 1993 (warm treatment). Artificial drought began in summer 1994. Artificial increase of water input began in summer 1994. See metadata for full setup."
"fridley_2009",2004,NA,NA,"D","D7",NA,NA,"wet","manipulated climate","AI","T11",NA,"Centaurea nigra","count",2,"count","Artificial temperature increase in winter began in November 1993 (warm treatment). Artificial drought began in summer 1994. Artificial increase of water input began in summer 1994. See metadata for full setup."
"fridley_2009",2004,NA,NA,"D","D7",NA,NA,"wet","manipulated climate","AI","T11",NA,"Danthonia decumbens","count",6,"count","Artificial temperature increase in winter began in November 1993 (warm treatment). Artificial drought began in summer 1994. Artificial increase of water input began in summer 1994. See metadata for full setup."
"fridley_2009",2004,NA,NA,"D","D7",NA,NA,"wet","manipulated climate","AI","T11",NA,"Festuca ovina","count",31,"count","Artificial temperature increase in winter began in November 1993 (warm treatment). Artificial drought began in summer 1994. Artificial increase of water input began in summer 1994. See metadata for full setup."
"fridley_2009",2004,NA,NA,"D","D7",NA,NA,"wet","manipulated climate","AI","T11",NA,"Helictotrichon pratense","count",15,"count","Artificial temperature increase in winter began in November 1993 (warm treatment). Artificial drought began in summer 1994. Artificial increase of water input began in summer 1994. See metadata for full setup."
"fridley_2009",2004,NA,NA,"D","D7",NA,NA,"wet","manipulated climate","AI","T11",NA,"Hypericum pulchrum","count",1,"count","Artificial temperature increase in winter began in November 1993 (warm treatment). Artificial drought began in summer 1994. Artificial increase of water input began in summer 1994. See metadata for full setup."
"fridley_2009",2004,NA,NA,"D","D7",NA,NA,"wet","manipulated climate","AI","T11",NA,"Koeleria macrantha","count",20,"count","Artificial temperature increase in winter began in November 1993 (warm treatment). Artificial drought began in summer 1994. Artificial increase of water input began in summer 1994. See metadata for full setup."
"fridley_2009",2004,NA,NA,"D","D7",NA,NA,"wet","manipulated climate","AI","T11",NA,"Linum catharticum","count",1,"count","Artificial temperature increase in winter began in November 1993 (warm treatment). Artificial drought began in summer 1994. Artificial increase of water input began in summer 1994. See metadata for full setup."
"fridley_2009",2004,NA,NA,"D","D7",NA,NA,"wet","manipulated climate","AI","T11",NA,"Lotus corniculatus","count",7,"count","Artificial temperature increase in winter began in November 1993 (warm treatment). Artificial drought began in summer 1994. Artificial increase of water input began in summer 1994. See metadata for full setup."
"fridley_2009",2004,NA,NA,"D","D7",NA,NA,"wet","manipulated climate","AI","T11",NA,"Plantago lanceolata","count",7,"count","Artificial temperature increase in winter began in November 1993 (warm treatment). Artificial drought began in summer 1994. Artificial increase of water input began in summer 1994. See metadata for full setup."
"fridley_2009",2004,NA,NA,"D","D7",NA,NA,"wet","manipulated climate","AI","T11",NA,"Potentilla erecta","count",4,"count","Artificial temperature increase in winter began in November 1993 (warm treatment). Artificial drought began in summer 1994. Artificial increase of water input began in summer 1994. See metadata for full setup."
"fridley_2009",2004,NA,NA,"D","D7",NA,NA,"wet","manipulated climate","AI","T11",NA,"Sanguisorba minor","count",4,"count","Artificial temperature increase in winter began in November 1993 (warm treatment). Artificial drought began in summer 1994. Artificial increase of water input began in summer 1994. See metadata for full setup."
"fridley_2009",2004,NA,NA,"D","D7",NA,NA,"wet","manipulated climate","AI","T11",NA,"Scabiosa columbaria","count",11,"count","Artificial temperature increase in winter began in November 1993 (warm treatment). Artificial drought began in summer 1994. Artificial increase of water input began in summer 1994. See metadata for full setup."
"fridley_2009",2004,NA,NA,"D","D9",NA,NA,"warm dry","manipulated climate","AI","T11",NA,"Agrostis","count",10,"count","Artificial temperature increase in winter began in November 1993 (warm treatment). Artificial drought began in summer 1994. Artificial increase of water input began in summer 1994. See metadata for full setup."
"fridley_2009",2004,NA,NA,"D","D9",NA,NA,"warm dry","manipulated climate","AI","T11",NA,"Anthoxanthum odoratum","count",4,"count","Artificial temperature increase in winter began in November 1993 (warm treatment). Artificial drought began in summer 1994. Artificial increase of water input began in summer 1994. See metadata for full setup."
"fridley_2009",2004,NA,NA,"D","D9",NA,NA,"warm dry","manipulated climate","AI","T11",NA,"Briza media","count",4,"count","Artificial temperature increase in winter began in November 1993 (warm treatment). Artificial drought began in summer 1994. Artificial increase of water input began in summer 1994. See metadata for full setup."
"fridley_2009",2004,NA,NA,"D","D9",NA,NA,"warm dry","manipulated climate","AI","T11",NA,"Carex caryophyllea","count",14,"count","Artificial temperature increase in winter began in November 1993 (warm treatment). Artificial drought began in summer 1994. Artificial increase of water input began in summer 1994. See metadata for full setup."
