lakeid,lakename,year4,daynum,sampledate,old_taxon_code,taxon_code,division,taxon_name,concentration,class,gal_dimension,mean_individ_vol,mean_individ_biovol,total_vol,total_biovol 
"L","Paul Lake",1994,244,1994-09-01,,2491,"Chlorophyte","Schroederia judayi",4.384,"C",29.700,121.741,121.741,0.001,0.001
"L","Paul Lake",1994,244,1994-09-01,,2641,"Chlorophyte","Sphaerocystis schroeteri",4.384,"C",55.000,87014.125,7128.197,0.381,0.031
"L","Paul Lake",1994,244,1994-09-01,,2810,"Chlorophyte","Tetracystis sp.",19.727,"C",37.400,5167.943,5167.943,0.102,0.102
"L","Paul Lake",1994,244,1994-09-01,,2861,"Chlorophyte","Monomastix astigmata",781.303,"C",6.600,27.957,27.957,0.022,0.022
"L","Paul Lake",1994,244,1994-09-01,,3015,"Cryptophyte","Cryptomonas erosa",41.646,"R",13.200,194.680,194.680,0.008,0.008
"L","Paul Lake",1994,244,1994-09-01,,4010,"Cyanophyte","Anabaena sp.",4.384,"B",77.000,3458.289,3458.289,0.015,0.015
"L","Paul Lake",1994,244,1994-09-01,,4161,"Cyanophyte","Merismopedia tenuissima",59.182,"B",61.600,569.184,748.461,0.034,0.044
"L","Paul Lake",1994,244,1994-09-01,,6031,"Dinoflagellate","Gymnodinium sp.",4.384,"D",24.200,2635.453,2635.453,0.012,0.012
"L","Paul Lake",1994,244,1994-09-01,,6033,"Dinoflagellate","Gymnodinium sp. 2",2.192,"D",17.600,1013.788,1013.788,0.002,0.002
"L","Paul Lake",1994,230,1994-08-18,,6011,"Dinoflagellate","Ceratium hirudinella",2.192,"D",308.000,170500.000,170500.000,0.374,0.374
"L","Paul Lake",1994,230,1994-08-18,,7080,"Miscellaneous","Misc. micros, 1 flagellum",2864.776,,2.200,5.569,5.569,0.016,0.016
"L","Paul Lake",1994,230,1994-08-18,,7090,"Miscellaneous","Misc. micros, 2 flagella",104.174,,3.300,18.795,18.795,0.002,0.002
"L","Paul Lake",1994,237,1994-08-25,,2641,"Chlorophyte","Sphaerocystis schroeteri",4.384,"C",33.000,18795.051,1218.198,0.082,0.005
"L","Paul Lake",1994,230,1994-08-18,,2641,"Chlorophyte","Sphaerocystis schroeteri",4.384,"C",44.000,44551.232,1044.170,0.195,0.005
"L","Paul Lake",1994,230,1994-08-18,,2810,"Chlorophyte","Tetracystis sp.",41.646,"C",38.720,4989.738,4989.738,0.208,0.208
"L","Paul Lake",1994,230,1994-08-18,,2861,"Chlorophyte","Monomastix astigmata",781.303,"C",6.600,27.957,27.957,0.022,0.022
"L","Paul Lake",1994,230,1994-08-18,,3015,"Cryptophyte","Cryptomonas erosa",32.879,"R",13.200,194.680,194.680,0.006,0.006
"L","Paul Lake",1994,230,1994-08-18,,4010,"Cyanophyte","Anabaena sp.",10.960,"B",47.850,3029.484,3029.484,0.033,0.033
"L","Paul Lake",1994,230,1994-08-18,,4161,"Cyanophyte","Merismopedia tenuissima",6.576,"B",88.000,813.120,668.268,0.005,0.004
"L","Paul Lake",1994,230,1994-08-18,,4240,"Cyanophyte","Gomphosphaeria sp.",2.192,"B",44.000,44551.232,278.445,0.098,0.001
"L","Paul Lake",1994,237,1994-08-25,,2810,"Chlorophyte","Tetracystis sp.",19.727,"C",55.000,4900.636,4900.636,0.097,0.097
"L","Paul Lake",1994,237,1994-08-25,,2861,"Chlorophyte","Monomastix astigmata",520.868,"C",6.600,27.957,27.957,0.015,0.015
"L","Paul Lake",1994,237,1994-08-25,,3015,"Cryptophyte","Cryptomonas erosa",35.071,"R",13.200,194.680,194.680,0.007,0.007
"L","Paul Lake",1994,237,1994-08-25,,4010,"Cyanophyte","Anabaena sp.",4.384,"B",101.200,10692.296,10692.296,0.047,0.047
"L","Paul Lake",1994,237,1994-08-25,,4161,"Cyanophyte","Merismopedia tenuissima",39.454,"B",88.880,821.251,1140.512,0.032,0.045
"L","Paul Lake",1994,237,1994-08-25,,4240,"Cyanophyte","Gomphosphaeria sp.",2.192,"B",26.400,9623.066,167.067,0.021,0.000
"L","Paul Lake",1994,237,1994-08-25,,7080,"Miscellaneous","Misc. micros, 1 flagellum",2083.474,,2.200,5.569,5.569,0.012,0.012
"L","Paul Lake",1994,216,1994-08-04,,6033,"Dinoflagellate","Gymnodinium sp. 2",2.192,"D",13.200,427.692,427.692,0.001,0.001
"L","Paul Lake",1994,216,1994-08-04,,7080,"Miscellaneous","Misc. micros, 1 flagellum",4427.382,,2.200,5.569,5.569,0.025,0.025
"L","Paul Lake",1994,216,1994-08-04,,7090,"Miscellaneous","Misc. micros, 2 flagella",104.174,,3.300,18.795,18.795,0.002,0.002
"L","Paul Lake",1994,216,1994-08-04,,7110,"Miscellaneous","Gonyostomum sp.",2.192,,44.000,5680.282,5680.282,0.012,0.012
"L","Paul Lake",1994,216,1994-08-04,,8041,"Chlorophyte","Monoraphidium capricornutum",3593.992,"C",4.400,5.574,5.574,0.020,0.020
"L","Paul Lake",1994,223,1994-08-11,,2810,"Chlorophyte","Tetracystis sp.",30.687,"C",44.000,5702.558,5702.558,0.175,0.175
"L","Paul Lake",1994,223,1994-08-11,,2861,"Chlorophyte","Monomastix astigmata",572.955,"C",6.600,27.957,27.957,0.016,0.016
"L","Paul Lake",1994,223,1994-08-11,,3015,"Cryptophyte","Cryptomonas erosa",54.798,"R",14.300,247.519,247.519,0.014,0.014
"L","Paul Lake",1994,223,1994-08-11,,3017,"Cryptophyte","Cryptomonas ovata",2.192,"R",26.400,1557.440,1557.440,0.003,0.003
"L","Paul Lake",1994,223,1994-08-11,,4010,"Cyanophyte","Anabaena sp.",15.343,"B",70.950,5435.250,5435.250,0.083,0.083
"L","Paul Lake",1994,216,1994-08-04,,2861,"Chlorophyte","Monomastix astigmata",781.303,"C",6.600,27.957,27.957,0.022,0.022
"L","Paul Lake",1994,216,1994-08-04,,3015,"Cryptophyte","Cryptomonas erosa",92.060,"R",13.200,194.680,194.680,0.018,0.018
"L","Paul Lake",1994,216,1994-08-04,,4020,"Cyanophyte","Anabaenopsis sp.",6.576,"B",41.800,17676.483,2732.476,0.116,0.018
"L","Paul Lake",1994,216,1994-08-04,,4161,"Cyanophyte","Merismopedia tenuissima",8.768,"B",40.333,372.680,386.111,0.003,0.003
"L","Paul Lake",1994,223,1994-08-11,,4161,"Cyanophyte","Merismopedia tenuissima",30.687,"B",77.000,711.480,1033.589,0.022,0.032
"L","Paul Lake",1994,223,1994-08-11,,6033,"Dinoflagellate","Gymnodinium sp. 2",2.192,"D",15.400,679.159,679.159,0.001,0.001
"L","Paul Lake",1994,223,1994-08-11,,7080,"Miscellaneous","Misc. micros, 1 flagellum",2864.776,,2.200,5.569,5.569,0.016,0.016
"L","Paul Lake",1994,223,1994-08-11,,7090,"Miscellaneous","Misc. micros, 2 flagella",156.261,,4.400,44.551,44.551,0.007,0.007
"L","Paul Lake",1994,216,1994-08-04,,2530,"Chlorophyte","Staurastrum sp.",2.192,"C",26.400,3302.924,3302.924,0.007,0.007
"L","Paul Lake",1994,216,1994-08-04,,2600,"Chlorophyte","Volvox sp.",2.192,"C",550.000,9999999.999,4510.812,190.726,0.010
"L","Paul Lake",1994,216,1994-08-04,,2641,"Chlorophyte","Sphaerocystis schroeteri",2.192,"C",44.000,44551.232,751.802,0.098,0.002
"L","Paul Lake",1994,209,1994-07-28,,2641,"Chlorophyte","Sphaerocystis schroeteri",13.151,"C",38.500,29845.845,1390.834,0.393,0.018
"L","Paul Lake",1994,209,1994-07-28,,2683,"Chlorophyte","non-motile chorococcales",52.087,"C",4.400,44.551,44.551,0.002,0.002
"L","Paul Lake",1994,209,1994-07-28,,2810,"Chlorophyte","Tetracystis sp.",32.879,"C",44.733,4306.619,4306.619,0.142,0.142
"L","Paul Lake",1994,209,1994-07-28,,2861,"Chlorophyte","Monomastix astigmata",416.695,"C",6.600,27.957,27.957,0.012,0.012
"L","Paul Lake",1994,209,1994-07-28,,3062,"Cryptophyte","Cryptomonas caudata",104.174,"R",11.000,567.513,567.513,0.059,0.059
"L","Paul Lake",1994,209,1994-07-28,,4012,"Cyanophyte","Anabaena flos-aquae",4.384,"B",38.500,13811.766,826.982,0.061,0.004
"L","Paul Lake",1994,209,1994-07-28,,4172,"Cyanophyte","Oscillatoria limnetica",2.192,"B",33.000,282.105,282.105,0.001,0.001
"L","Paul Lake",1994,209,1994-07-28,,4240,"Cyanophyte","Gomphosphaeria sp.",2.192,"B",30.800,15281.073,389.823,0.033,0.001
"L","Paul Lake",1994,209,1994-07-28,,5042,"Euglenophyte","Trachelomonas sp.",2.192,"E",30.800,7796.466,7796.466,0.017,0.017
"L","Paul Lake",1994,209,1994-07-28,,6031,"Dinoflagellate","Gymnodinium sp.",2.192,"D",13.200,427.692,427.692,0.001,0.001
"L","Paul Lake",1994,209,1994-07-28,,6034,"Dinoflagellate","Gymnodinium sp. 3",4.384,"D",9.900,180.432,180.432,0.001,0.001
"L","Paul Lake",1994,209,1994-07-28,,6044,"Dinoflagellate","Peridinium umbonatum",2.192,"D",13.200,903.887,903.887,0.002,0.002
"L","Paul Lake",1994,209,1994-07-28,,7080,"Miscellaneous","Misc. micros, 1 flagellum",3906.513,,2.200,5.569,5.569,0.022,0.022
"L","Paul Lake",1994,209,1994-07-28,,7090,"Miscellaneous","Misc. micros, 2 flagella",208.347,,6.600,16.707,16.707,0.003,0.003
"L","Paul Lake",1994,202,1994-07-21,,3062,"Cryptophyte","Cryptomonas caudata",2.192,"R",11.000,567.513,567.513,0.001,0.001
"L","Paul Lake",1994,202,1994-07-21,,4240,"Cyanophyte","Gomphosphaeria sp.",2.192,"B",33.000,18795.051,334.134,0.041,0.001
"L","Paul Lake",1994,202,1994-07-21,,6033,"Dinoflagellate","Gymnodinium sp. 2",2.192,"D",11.000,247.507,247.507,0.001,0.001
"L","Paul Lake",1994,202,1994-07-21,,6044,"Dinoflagellate","Peridinium umbonatum",4.384,"D",13.200,903.887,903.887,0.004,0.004
"L","Paul Lake",1994,202,1994-07-21,,7080,"Miscellaneous","Misc. micros, 1 flagellum",3906.513,,2.200,5.569,5.569,0.022,0.022
"L","Paul Lake",1994,202,1994-07-21,,7090,"Miscellaneous","Misc. micros, 2 flagella",52.087,,4.400,44.551,44.551,0.002,0.002
"L","Paul Lake",1994,202,1994-07-21,,8041,"Chlorophyte","Monoraphidium capricornutum",52.087,"C",5.500,15.678,15.678,0.001,0.001
"L","Paul Lake",1994,202,1994-07-21,,8081,"Chlorophyte","Cystomonas starrii",2.192,"C",8.800,356.410,356.410,0.001,0.001
"L","Paul Lake",1994,202,1994-07-21,,2491,"Chlorophyte","Schroederia judayi",2.192,"C",35.200,106.006,106.006,0.000,0.000
"L","Paul Lake",1994,202,1994-07-21,,2641,"Chlorophyte","Sphaerocystis schroeteri",67.949,"C",44.000,44551.232,4377.604,3.027,0.297
"L","Paul Lake",1994,202,1994-07-21,,2810,"Chlorophyte","Tetracystis sp.",6.576,"C",40.333,5049.140,5049.140,0.033,0.033
"L","Paul Lake",1994,202,1994-07-21,,2861,"Chlorophyte","Monomastix astigmata",729.216,"C",6.600,27.957,27.957,0.020,0.020
"L","Paul Lake",1994,202,1994-07-21,,3015,"Cryptophyte","Cryptomonas erosa",76.717,"R",14.300,247.519,247.519,0.019,0.019
"L","Paul Lake",1994,202,1994-07-21,,3017,"Cryptophyte","Cryptomonas ovata",2.192,"R",26.400,1557.440,1557.440,0.003,0.003
"L","Paul Lake",1994,209,1994-07-28,,2491,"Chlorophyte","Schroederia judayi",2.192,"C",44.000,235.568,235.568,0.001,0.001
"L","Paul Lake",1994,209,1994-07-28,,2632,"Chlorophyte","Arthrodesmus subulatus",2.192,"C",74.800,18264.000,18264.000,0.040,0.040
"L","Paul Lake",1994,195,1994-07-14,,2491,"Chlorophyte","Schroederia judayi",2.192,"C",44.000,132.507,132.507,0.000,0.000
"L","Paul Lake",1994,195,1994-07-14,,2641,"Chlorophyte","Sphaerocystis schroeteri",15.343,"C",35.200,22810.231,1459.855,0.350,0.022
"L","Paul Lake",1994,195,1994-07-14,,2810,"Chlorophyte","Tetracystis sp.",19.727,"C",35.200,6534.181,6534.181,0.129,0.129
"L","Paul Lake",1994,195,1994-07-14,,2861,"Chlorophyte","Monomastix astigmata",833.389,"C",4.400,8.283,8.283,0.007,0.007
"L","Paul Lake",1994,195,1994-07-14,,3015,"Cryptophyte","Cryptomonas erosa",100.828,"R",15.400,309.145,309.145,0.031,0.031
"L","Paul Lake",1994,195,1994-07-14,,3017,"Cryptophyte","Cryptomonas ovata",15.343,"R",26.400,1557.440,1557.440,0.024,0.024
"L","Paul Lake",1994,195,1994-07-14,,3062,"Cryptophyte","Cryptomonas caudata",89.869,"R",11.000,567.513,567.513,0.051,0.051
"L","Paul Lake",1994,195,1994-07-14,,4172,"Cyanophyte","Oscillatoria limnetica",4.384,"B",66.000,564.211,564.211,0.002,0.002
"L","Paul Lake",1994,195,1994-07-14,,6032,"Dinoflagellate","Gymnodinium sp. 1",4.384,"D",22.000,1980.055,1980.055,0.009,0.009
"L","Paul Lake",1994,195,1994-07-14,,6033,"Dinoflagellate","Gymnodinium sp. 2",2.192,"D",17.600,1013.788,1013.788,0.002,0.002
"L","Paul Lake",1994,195,1994-07-14,,6034,"Dinoflagellate","Gymnodinium sp. 3",4.384,"D",6.600,53.461,53.461,0.000,0.000
"L","Paul Lake",1994,195,1994-07-14,,6044,"Dinoflagellate","Peridinium umbonatum",2.192,"D",13.200,903.887,903.887,0.002,0.002
"L","Paul Lake",1994,195,1994-07-14,,7080,"Miscellaneous","Misc. micros, 1 flagellum",6510.855,,2.200,5.569,5.569,0.036,0.036
"L","Paul Lake",1994,195,1994-07-14,,8041,"Chlorophyte","Monoraphidium capricornutum",989.650,"C",4.950,14.110,14.110,0.014,0.014
"L","Paul Lake",1994,195,1994-07-14,,8081,"Chlorophyte","Cystomonas starrii",4.384,"C",17.600,2851.279,2851.279,0.013,0.013
"L","Paul Lake",1994,188,1994-07-07,,2810,"Chlorophyte","Tetracystis sp.",10.960,"C",30.800,3742.303,3742.303,0.041,0.041
"L","Paul Lake",1994,188,1994-07-07,,2840,"Chlorophyte","Lobomonas sp.",2.192,"C",8.800,356.410,356.410,0.001,0.001
"L","Paul Lake",1994,188,1994-07-07,,2861,"Chlorophyte","Monomastix astigmata",677.129,"C",8.800,66.268,66.268,0.045,0.045
"L","Paul Lake",1994,188,1994-07-07,,3015,"Cryptophyte","Cryptomonas erosa",157.818,"R",13.640,214.804,214.804,0.034,0.034
"L","Paul Lake",1994,188,1994-07-07,,3017,"Cryptophyte","Cryptomonas ovata",4.384,"R",26.400,1557.440,1557.440,0.007,0.007
"L","Paul Lake",1994,188,1994-07-07,,3062,"Cryptophyte","Cryptomonas caudata",468.782,"R",13.200,681.016,681.016,0.319,0.319
"L","Paul Lake",1994,188,1994-07-07,,4011,"Cyanophyte","Anabaena circinalis",2.192,"B",44.000,20616.980,4633.328,0.045,0.010
"L","Paul Lake",1994,188,1994-07-07,,4240,"Cyanophyte","Gomphosphaeria sp.",2.192,"B",22.000,5568.904,445.512,0.012,0.001
"L","Paul Lake",1994,188,1994-07-07,,6033,"Dinoflagellate","Gymnodinium sp. 2",2.192,"D",17.600,1013.788,1013.788,0.002,0.002
"L","Paul Lake",1994,188,1994-07-07,,6044,"Dinoflagellate","Peridinium umbonatum",4.384,"D",13.200,903.887,903.887,0.004,0.004
"L","Paul Lake",1994,188,1994-07-07,,7080,"Miscellaneous","Misc. micros, 1 flagellum",4323.208,,2.200,5.569,5.569,0.024,0.024
"L","Paul Lake",1994,188,1994-07-07,,7090,"Miscellaneous","Misc. micros, 2 flagella",364.608,,4.400,11.138,11.138,0.004,0.004
"L","Paul Lake",1994,188,1994-07-07,,8041,"Chlorophyte","Monoraphidium capricornutum",104.174,"C",6.600,18.813,18.813,0.002,0.002
"L","Paul Lake",1994,188,1994-07-07,,8081,"Chlorophyte","Cystomonas starrii",2.192,"C",13.200,1202.883,1202.883,0.003,0.003
"L","Paul Lake",1994,188,1994-07-07,,2491,"Chlorophyte","Schroederia judayi",2.192,"C",44.000,132.507,132.507,0.000,0.000
"L","Paul Lake",1994,188,1994-07-07,,2682,"Chlorophyte","colonial chlorophyta - type 2",2.192,"C",44.000,44551.232,11.138,0.098,0.000
"L","Paul Lake",1994,174,1994-06-23,,3017,"Cryptophyte","Cryptomonas ovata",2.192,"R",26.400,1557.440,1557.440,0.003,0.003
"L","Paul Lake",1994,174,1994-06-23,,3062,"Cryptophyte","Cryptomonas caudata",458.110,"R",11.000,567.513,567.513,0.260,0.260
"L","Paul Lake",1994,174,1994-06-23,,6034,"Dinoflagellate","Gymnodinium sp. 3",2.192,"D",13.200,427.692,427.692,0.001,0.001
"L","Paul Lake",1994,174,1994-06-23,,6044,"Dinoflagellate","Peridinium umbonatum",15.343,"D",14.667,1239.900,1239.900,0.019,0.019
"L","Paul Lake",1993,196,1993-07-15,,2641,"Chlorophyte","Sphaerocystis schroeteri",46.299,"C",31.167,15833.348,735.095,0.733,0.034
"L","Paul Lake",1993,196,1993-07-15,,2682,"Chlorophyte","colonial chlorophyta - type 2",5.787,"C",22.000,5568.904,111.378,0.032,0.001
"L","Paul Lake",1993,196,1993-07-15,,2683,"Chlorophyte","non-motile chorococcales",5.787,"C",4.400,44.551,44.551,0.000,0.000
"L","Paul Lake",1993,196,1993-07-15,,2810,"Chlorophyte","Tetracystis sp.",5.787,"C",22.000,3257.809,3257.809,0.019,0.019
"L","Paul Lake",1993,196,1993-07-15,,2861,"Chlorophyte","Monomastix astigmata",17.362,"C",6.600,27.957,27.957,0.000,0.000
"L","Paul Lake",1993,196,1993-07-15,,3014,"Cryptophyte","Cryptomonas 1",5.787,"R",8.800,66.268,66.268,0.000,0.000
"L","Paul Lake",1993,196,1993-07-15,,3015,"Cryptophyte","Cryptomonas erosa",23.150,"R",17.600,461.464,461.464,0.011,0.011
"L","Paul Lake",1993,196,1993-07-15,,3017,"Cryptophyte","Cryptomonas ovata",5.787,"R",24.200,1199.625,1199.625,0.007,0.007
"L","Paul Lake",1993,196,1993-07-15,,3042,"Cryptophyte","Rhodomonas minuta",23.150,"R",8.800,29.816,29.816,0.001,0.001
"L","Paul Lake",1993,182,1993-07-01,,4161,"Cyanophyte","Merismopedia tenuissima",109.961,"B",34.320,317.117,400.961,0.035,0.044
"L","Paul Lake",1993,182,1993-07-01,,4282,"Cyanophyte","non-motile blue-greens",42711.211,"B",1.100,0.696,0.696,0.030,0.030
"L","Paul Lake",1993,182,1993-07-01,,6034,"Dinoflagellate","Gymnodinium sp. 3",5.787,"D",8.800,126.724,126.724,0.001,0.001
"L","Paul Lake",1993,182,1993-07-01,,7080,"Miscellaneous","Misc. micros, 1 flagellum",642.404,,2.200,5.569,5.569,0.004,0.004
"L","Paul Lake",1993,182,1993-07-01,,7090,"Miscellaneous","Misc. micros, 2 flagella",416.695,,4.400,11.138,11.138,0.005,0.005
"L","Paul Lake",1993,189,1993-07-08,,2683,"Chlorophyte","non-motile chorococcales",17.362,"C",4.400,44.551,44.551,0.001,0.001
"L","Paul Lake",1993,189,1993-07-08,,2861,"Chlorophyte","Monomastix astigmata",63.662,"C",6.600,27.957,27.957,0.002,0.002
"L","Paul Lake",1993,182,1993-07-01,,2682,"Chlorophyte","colonial chlorophyta - type 2",5.787,"C",22.000,5568.904,22.276,0.032,0.000
"L","Paul Lake",1993,182,1993-07-01,,2683,"Chlorophyte","non-motile chorococcales",11.575,"C",4.400,44.551,44.551,0.001,0.001
"L","Paul Lake",1993,182,1993-07-01,,2686,"Chlorophyte","chlorophyte cyst",11.575,"C",9.900,507.466,507.466,0.006,0.006
"L","Paul Lake",1993,182,1993-07-01,,2861,"Chlorophyte","Monomastix astigmata",208.347,"C",6.050,21.534,21.534,0.004,0.004
"L","Paul Lake",1993,182,1993-07-01,,3042,"Cryptophyte","Rhodomonas minuta",5.787,"R",6.600,23.539,23.539,0.000,0.000
"L","Paul Lake",1993,182,1993-07-01,,4010,"Cyanophyte","Anabaena sp.",17.362,"B",55.000,1704.085,1704.085,0.030,0.030
"L","Paul Lake",1993,175,1993-06-24,,2641,"Chlorophyte","Sphaerocystis schroeteri",11.575,"C",22.000,5568.904,507.466,0.064,0.006
"L","Paul Lake",1993,175,1993-06-24,,2683,"Chlorophyte","non-motile chorococcales",11.575,"C",4.400,44.551,44.551,0.001,0.001
"L","Paul Lake",1993,175,1993-06-24,,2840,"Chlorophyte","Lobomonas sp.",5.787,"C",8.800,356.410,356.410,0.002,0.002
"L","Paul Lake",1993,175,1993-06-24,,2861,"Chlorophyte","Monomastix astigmata",17.362,"C",5.867,19.635,19.635,0.000,0.000
"L","Paul Lake",1993,175,1993-06-24,,3014,"Cryptophyte","Cryptomonas 1",11.575,"R",11.000,129.429,129.429,0.001,0.001
"L","Paul Lake",1993,168,1993-06-17,,4282,"Cyanophyte","non-motile blue-greens",5989.987,"B",1.100,0.696,0.696,0.004,0.004
"L","Paul Lake",1993,168,1993-06-17,,6034,"Dinoflagellate","Gymnodinium sp. 3",11.575,"D",8.800,126.724,126.724,0.001,0.001
"L","Paul Lake",1993,168,1993-06-17,,6044,"Dinoflagellate","Peridinium umbonatum",5.787,"D",13.200,627.700,627.700,0.004,0.004
"L","Paul Lake",1993,168,1993-06-17,,7080,"Miscellaneous","Misc. micros, 1 flagellum",4271.121,,2.200,5.569,5.569,0.024,0.024
"L","Paul Lake",1993,168,1993-06-17,,7090,"Miscellaneous","Misc. micros, 2 flagella",885.476,,4.400,11.138,11.138,0.010,0.010
"L","Paul Lake",1993,175,1993-06-24,,3015,"Cryptophyte","Cryptomonas erosa",34.725,"R",14.300,247.519,247.519,0.009,0.009
"L","Paul Lake",1993,175,1993-06-24,,3042,"Cryptophyte","Rhodomonas minuta",17.362,"R",7.700,26.677,26.677,0.000,0.000
"L","Paul Lake",1993,175,1993-06-24,,4010,"Cyanophyte","Anabaena sp.",5.787,"B",22.000,751.802,751.802,0.004,0.004
"L","Paul Lake",1993,175,1993-06-24,,4161,"Cyanophyte","Merismopedia tenuissima",57.874,"B",18.150,167.706,278.445,0.010,0.016
"L","Paul Lake",1993,175,1993-06-24,,4171,"Cyanophyte","Oscillatoria sp. 2",5.787,"B",66.000,2256.844,2256.844,0.013,0.013
"L","Paul Lake",1993,175,1993-06-24,,4172,"Cyanophyte","Oscillatoria limnetica",5.787,"B",88.000,334.347,334.347,0.002,0.002
"L","Paul Lake",1993,175,1993-06-24,,4282,"Cyanophyte","non-motile blue-greens",8594.329,"B",1.100,0.696,0.696,0.006,0.006
"L","Paul Lake",1993,175,1993-06-24,,6034,"Dinoflagellate","Gymnodinium sp. 3",5.787,"D",7.700,84.895,84.895,0.000,0.000
"L","Paul Lake",1993,175,1993-06-24,,6044,"Dinoflagellate","Peridinium umbonatum",5.787,"D",15.400,1435.340,1435.340,0.008,0.008
"L","Paul Lake",1993,175,1993-06-24,,7080,"Miscellaneous","Misc. micros, 1 flagellum",3281.471,,2.200,5.569,5.569,0.018,0.018
"L","Paul Lake",1993,175,1993-06-24,,7090,"Miscellaneous","Misc. micros, 2 flagella",1041.737,,4.400,11.138,11.138,0.012,0.012
"L","Paul Lake",1993,161,1993-06-10,,2641,"Chlorophyte","Sphaerocystis schroeteri",5.787,"C",11.000,696.113,150.360,0.004,0.001
"L","Paul Lake",1993,161,1993-06-10,,2683,"Chlorophyte","non-motile chorococcales",17.362,"C",7.150,191.170,191.170,0.003,0.003
"L","Paul Lake",1993,161,1993-06-10,,3014,"Cryptophyte","Cryptomonas 1",23.150,"R",11.000,129.429,129.429,0.003,0.003
"L","Paul Lake",1993,161,1993-06-10,,3015,"Cryptophyte","Cryptomonas erosa",28.937,"R",13.200,194.680,194.680,0.006,0.006
"L","Paul Lake",1993,161,1993-06-10,,3042,"Cryptophyte","Rhodomonas minuta",17.362,"R",11.000,66.955,66.955,0.001,0.001
"L","Paul Lake",1993,161,1993-06-10,,4282,"Cyanophyte","non-motile blue-greens",9636.066,"B",1.100,0.696,0.696,0.007,0.007
"L","Paul Lake",1993,161,1993-06-10,,4283,"Cyanophyte","colonial cyanophyta - type 1",5.787,"B",22.000,222.756,178.205,0.001,0.001
"L","Paul Lake",1993,161,1993-06-10,,7060,"Chrysophyte","misc. chrysophyte",5.787,"Y",11.000,44.551,44.551,0.000,0.000
"L","Paul Lake",1993,161,1993-06-10,,7080,"Miscellaneous","Misc. micros, 1 flagellum",3958.600,,2.200,5.569,5.569,0.022,0.022
"L","Paul Lake",1993,161,1993-06-10,,7090,"Miscellaneous","Misc. micros, 2 flagella",1718.866,,4.400,11.138,11.138,0.019,0.019
"L","Paul Lake",1993,168,1993-06-17,,2501,"Chlorophyte","Selenastrum minutum",5.787,"C",5.500,15.678,15.678,0.000,0.000
"L","Paul Lake",1993,168,1993-06-17,,2641,"Chlorophyte","Sphaerocystis schroeteri",5.787,"C",11.000,696.113,356.410,0.004,0.002
"L","Paul Lake",1993,168,1993-06-17,,2683,"Chlorophyte","non-motile chorococcales",11.575,"C",4.400,44.551,44.551,0.001,0.001
"L","Paul Lake",1993,168,1993-06-17,,2861,"Chlorophyte","Monomastix astigmata",5.787,"C",6.600,27.957,27.957,0.000,0.000
"L","Paul Lake",1993,168,1993-06-17,,3014,"Cryptophyte","Cryptomonas 1",5.787,"R",11.000,129.429,129.429,0.001,0.001
