"lakeid","lakename","year4","daynum","sampledate","standard_taxon_code","group_code","taxon_name","number_per_net","mean_length","mean_individ_biomass","net_efficiency_measured","net_efficiency_mean","abundance_raw","abundance","biomass"
"T","Tuesday Lake",1999,201,1999-07-20,"MESO","CCOP","Mesocyclops edax",4,0.76,1.80583874219358,NA,0.182725419,56.5884242104517,309.69103543526,0.000559252069899037
"H","Hummingbird Lake",1999,201,1999-07-20,"MESO","CCOP","Mesocyclops edax",0,NA,NA,NA,0.155076923,0,0,NA
"T","Tuesday Lake",1999,201,1999-07-20,"NAUP","OCOP","Nauplii",1232,0.176,0.886899885120452,0.200213904,0.11984711325,17429.2346568191,145428.906747732,0.128980880687756
"H","Hummingbird Lake",1999,201,1999-07-20,"NAUP","OCOP","Nauplii",3944,0.128,0.766527905386409,0.160313725,0.160313725,55796.1862715054,348043.726583643,0.26678522872104
"T","Tuesday Lake",1999,201,1999-07-20,"ORTH","OCOP","Orthocyclops modestus",124,0.758,3.9603239846237,NA,0.16208691575,1754.241150524,10822.8424386192,0.042861962491467
"H","Hummingbird Lake",1999,201,1999-07-20,"ORTH","OCOP","Orthocyclops modestus",0,NA,NA,NA,0.155076923,0,0,NA
"T","Tuesday Lake",1999,201,1999-07-20,"POLY","CLAD","Polyphemus",0,NA,NA,NA,0.159,0,0,NA
"H","Hummingbird Lake",1999,201,1999-07-20,"POLY","CLAD","Polyphemus",0,NA,NA,NA,0.1604944155,0,0,NA
"T","Tuesday Lake",1999,201,1999-07-20,"TROP","OCOP","Tropocyclops prasinus mexicanus",40,0.464,1.13336791381076,NA,0.16208691575,565.884242104517,3491.23949632879,0.00395685882456789
"H","Hummingbird Lake",1999,201,1999-07-20,"TROP","OCOP","Tropocyclops prasinus mexicanus",2664,0.487,1.27443713778271,NA,0.155076923,37687.8905241608,243027.071952935,0.309722725983412
"E","East Long Lake",1999,202,1999-07-21,"FCHYD","CLAD","Alona",0,NA,NA,NA,0.306834663852941,0,0,NA
"W","West Long Lake",1999,202,1999-07-21,"FCHYD","CLAD","Alona",0,NA,NA,NA,0.196538807490741,0,0,NA
"E","East Long Lake",1999,202,1999-07-21,"BOS","CLAD","Bosmina longirostris",252,0.295,0.728850808900741,0.088722782,0.168996417428571,3565.07072525846,21095.5402457882,0.0153755015723409
"W","West Long Lake",1999,202,1999-07-21,"BOS","CLAD","Bosmina longirostris",1676,0.243,0.45638232911066,0.157058824,0.224588808444444,23710.5497441793,105573.15793429,0.0481817237096186
"E","East Long Lake",1999,202,1999-07-21,"FCHYD","CLAD","Chydorus",0,NA,NA,NA,0.306834663852941,0,0,NA
"W","West Long Lake",1999,202,1999-07-21,"FCHYD","CLAD","Chydorus",0,NA,NA,NA,0.196538807490741,0,0,NA
"E","East Long Lake",1999,202,1999-07-21,"COPD","OCOP","Copepodite",312,0.814,5.42326538608075,0.066155951,0.160443139142857,4413.89708841523,27510.6627307082,0.149197624935592
"W","West Long Lake",1999,202,1999-07-21,"COPD","OCOP","Copepodite",652,0.655,3.05027252158917,0.211963546,0.271187219818182,9223.91314630362,34013.0820047044,0.103749169413509
"E","East Long Lake",1999,202,1999-07-21,"DT-CYV","OCOP","Cyclops varicans rubellus",0,NA,NA,NA,0.306834663852941,0,0,NA
"W","West Long Lake",1999,202,1999-07-21,"DT-CYV","OCOP","Cyclops varicans rubellus",0,NA,NA,NA,0.53507272025,0,0,NA
"E","East Long Lake",1999,202,1999-07-21,"DDUB","CLAD","Daphnia dubia",0,NA,NA,NA,0.306834663852941,0,0,NA
"W","West Long Lake",1999,202,1999-07-21,"DDUB","CLAD","Daphnia dubia",0,NA,NA,NA,0.196538807490741,0,0,NA
"E","East Long Lake",1999,202,1999-07-21,"DJUV","CLAD","Daphnia juvenile",60,0.651,2.24094884432947,NA,0.306834663852941,848.826363156775,2766.39657494369,0.00619935320757707
"W","West Long Lake",1999,202,1999-07-21,"DJUV","CLAD","Daphnia juvenile",16,0.49,1.03701266434799,NA,0.196538807490741,226.353696841807,1151.69975706946,0.00119432723360753
"E","East Long Lake",1999,202,1999-07-21,"DPUL","CLAD","Daphnia pulex",20,0.84,4.49283001629156,NA,0.306834663852941,282.942121052258,922.132191647897,0.00414298318962439
"W","West Long Lake",1999,202,1999-07-21,"DPUL","CLAD","Daphnia pulex",0,NA,NA,NA,0.196538807490741,0,0,NA
"E","East Long Lake",1999,202,1999-07-21,"DROS","CLAD","Daphnia rosea",204,0.928,6.2351306804246,NA,0.306834663852941,2886.00963473304,9405.74835480855,0.05864607013942
"W","West Long Lake",1999,202,1999-07-21,"DROS","CLAD","Daphnia rosea",0,NA,NA,NA,0.196538807490741,0,0,NA
"E","East Long Lake",1999,202,1999-07-21,"DT-CYV","OCOP","Diacyclops thomasi",0,NA,NA,NA,0.306834663852941,0,0,NA
"W","West Long Lake",1999,202,1999-07-21,"DT-CYV","OCOP","Diacyclops thomasi",0,NA,NA,NA,0.53507272025,0,0,NA
"E","East Long Lake",1999,202,1999-07-21,"DIAPH","CLAD","Diaphanosoma birgei",0,NA,NA,NA,0.524292453,0,0,NA
"W","West Long Lake",1999,202,1999-07-21,"DIAPH","CLAD","Diaphanosoma birgei",0,NA,NA,NA,0.32797105,0,0,NA
"E","East Long Lake",1999,202,1999-07-21,"FDIAPT","OCOP","Diaptomus sp.",0,NA,NA,NA,0.306834663852941,0,0,NA
"W","West Long Lake",1999,202,1999-07-21,"FDIAPT","OCOP","Diaptomus sp.",0,NA,NA,NA,0.3082634665,0,0,NA
"E","East Long Lake",1999,202,1999-07-21,"EPSH","CCOP","Epischura lacustris",0,NA,NA,NA,0.1777927618,0,0,NA
"W","West Long Lake",1999,202,1999-07-21,"EPSH","CCOP","Epischura lacustris",0,NA,NA,NA,0.1777927618,0,0,NA
"E","East Long Lake",1999,202,1999-07-21,"HGIB","CLAD","Holopedium gibberum",0,NA,NA,NA,0.166722270568182,0,0,NA
"W","West Long Lake",1999,202,1999-07-21,"HGIB","CLAD","Holopedium gibberum",0,NA,NA,NA,0.149,0,0,NA
"E","East Long Lake",1999,202,1999-07-21,"MESO","CCOP","Mesocyclops edax",464,1.135,12.2552979831205,NA,0.306834663852941,6564.25720841239,21393.4668462312,0.262183311092573
"W","West Long Lake",1999,202,1999-07-21,"MESO","CCOP","Mesocyclops edax",160,0.827,2.52867155795606,NA,0.348853014,2263.53696841807,6488.5120024162,0.0164073157539664
"E","East Long Lake",1999,202,1999-07-21,"NAUP","OCOP","Nauplii",164,0.152,0.824189897905965,0.06999003,0.165807564142857,2320.12539262852,13992.8802682942,0.0115327905597358
"W","West Long Lake",1999,202,1999-07-21,"NAUP","OCOP","Nauplii",444,0.171,0.871277242159949,0.072883549,0.178782979692308,6281.31508736014,35133.7420271802,0.0306112298602007
"E","East Long Lake",1999,202,1999-07-21,"ORTH","OCOP","Orthocyclops modestus",0,NA,NA,NA,0.306834663852941,0,0,NA
"W","West Long Lake",1999,202,1999-07-21,"ORTH","OCOP","Orthocyclops modestus",0,NA,NA,NA,0.53507272025,0,0,NA
"E","East Long Lake",1999,202,1999-07-21,"POLY","CLAD","Polyphemus",0,NA,NA,NA,0.1604944155,0,0,NA
"W","West Long Lake",1999,202,1999-07-21,"POLY","CLAD","Polyphemus",0,NA,NA,NA,0.138,0,0,NA
"E","East Long Lake",1999,202,1999-07-21,"TROP","OCOP","Tropocyclops prasinus mexicanus",40,0.432,0.942423084732463,NA,0.306834663852941,565.884242104517,1844.26438329579,0.00173807732916784
"W","West Long Lake",1999,202,1999-07-21,"TROP","OCOP","Tropocyclops prasinus mexicanus",96,0.461,1.12592902312193,NA,0.53507272025,1358.12218105084,2538.20112603814,0.00285783431432711
"R","Peter Lake",1999,214,1999-08-02,"ACAN","OCOP","Acanthocyclops sp.",8,0.8,4.48504131359857,NA,0.239530295888889,113.176848420903,472.494921783935,0.00211915924466647
"R","Peter Lake",1999,214,1999-08-02,"FCHYD","CLAD","Alona",8,0.32,0.853961141146939,NA,0.17723005627381,113.176848420903,638.587217091733,0.000545328668629505
"L","Paul Lake",1999,214,1999-08-02,"FCHYD","CLAD","Alona",0,NA,NA,NA,1.096,0,0,NA
"R","Peter Lake",1999,214,1999-08-02,"BOS","CLAD","Bosmina longirostris",672,0.267,0.622541621473771,0.211058824,0.173873146,9506.85526735588,54676.9612563166,0.0340386841177659
"L","Paul Lake",1999,214,1999-08-02,"BOS","CLAD","Bosmina longirostris",0,NA,NA,0.095575221,0.120376969857143,0,0,NA
"R","Peter Lake",1999,214,1999-08-02,"FCHYD","CLAD","Chydorus",8,0.24,0.412494410971796,NA,0.17723005627381,113.176848420903,638.587217091733,0.000263413657968373
"L","Paul Lake",1999,214,1999-08-02,"FCHYD","CLAD","Chydorus",0,NA,NA,NA,0.147550848,0,0,NA
"R","Peter Lake",1999,214,1999-08-02,"COPD","OCOP","Copepodite",1528,0.553,2.11884977158749,0.242982601,0.172107014230769,21616.7780483925,125600.796370842,0.266129218701566
"L","Paul Lake",1999,214,1999-08-02,"COPD","OCOP","Copepodite",932,0.52,1.77985269922616,0.187474472,0.195779391571429,13185.1028410352,67346.7351962056,0.119867268423036
"R","Peter Lake",1999,214,1999-08-02,"DT-CYV","OCOP","Cyclops varicans rubellus",0,NA,NA,NA,0.239530295888889,0,0,NA
"L","Paul Lake",1999,214,1999-08-02,"DT-CYV","OCOP","Cyclops varicans rubellus",0,NA,NA,NA,0.195567789555556,0,0,NA
"R","Peter Lake",1999,214,1999-08-02,"DDUB","CLAD","Daphnia dubia",0,NA,NA,NA,0.17723005627381,0,0,NA
"L","Paul Lake",1999,214,1999-08-02,"DDUB","CLAD","Daphnia dubia",0,NA,NA,NA,0.1437983365,0,0,NA
"R","Peter Lake",1999,214,1999-08-02,"DJUV","CLAD","Daphnia juvenile",552,0.524,1.29099202081734,NA,0.17723005627381,7809.20254104233,44062.5179793296,0.0568843591284351
"L","Paul Lake",1999,214,1999-08-02,"DJUV","CLAD","Daphnia juvenile",56,0.692,2.62314536974573,NA,0.1437983365,792.237938946323,5509.36789832978,0.0144518728927295
"R","Peter Lake",1999,214,1999-08-02,"DPUL","CLAD","Daphnia pulex",0,NA,NA,NA,0.17723005627381,0,0,NA
"L","Paul Lake",1999,214,1999-08-02,"DPUL","CLAD","Daphnia pulex",220,1.066,10.8444147368494,NA,0.1437983365,3112.36333157484,21643.945314867,0.234715919536106
"R","Peter Lake",1999,214,1999-08-02,"DROS","CLAD","Daphnia rosea",296,0.951,6.84296706721939,NA,0.17723005627381,4187.54339157342,23627.7270323941,0.161683757955922
"L","Paul Lake",1999,214,1999-08-02,"DROS","CLAD","Daphnia rosea",0,NA,NA,NA,0.1437983365,0,0,NA
"R","Peter Lake",1999,214,1999-08-02,"DT-CYV","OCOP","Diacyclops thomasi",0,NA,NA,NA,0.239530295888889,0,0,NA
"L","Paul Lake",1999,214,1999-08-02,"DT-CYV","OCOP","Diacyclops thomasi",0,NA,NA,NA,0.195567789555556,0,0,NA
"R","Peter Lake",1999,214,1999-08-02,"DIAPH","CLAD","Diaphanosoma birgei",0,NA,NA,NA,0.0375,0,0,NA
"L","Paul Lake",1999,214,1999-08-02,"DIAPH","CLAD","Diaphanosoma birgei",0,NA,NA,NA,0.196751114384615,0,0,NA
"R","Peter Lake",1999,214,1999-08-02,"FDIAPT","OCOP","Diaptomus sp.",8,0.92,2.90276249421422,NA,0.168478539375,113.176848420903,671.75824790951,0.00194995464721078
"L","Paul Lake",1999,214,1999-08-02,"FDIAPT","OCOP","Diaptomus sp.",116,0.875,2.60561487293294,NA,0.119340016222222,1641.0643021031,13751.1654016142,0.0358302410906068
"R","Peter Lake",1999,214,1999-08-02,"EPSH","CCOP","Epischura lacustris",0,NA,NA,NA,0.092263018,0,0,NA
"L","Paul Lake",1999,214,1999-08-02,"EPSH","CCOP","Epischura lacustris",0,NA,NA,NA,0.255047885,0,0,NA
"R","Peter Lake",1999,214,1999-08-02,"HGIB","CLAD","Holopedium gibberum",0,NA,NA,NA,0.157585475384615,0,0,NA
"L","Paul Lake",1999,214,1999-08-02,"HGIB","CLAD","Holopedium gibberum",180,1.237,18.3206901678314,0.287710975,0.181128487363636,2546.47908947033,14058.9651386972,0.257569944386415
"R","Peter Lake",1999,214,1999-08-02,"MESO","CCOP","Mesocyclops edax",632,0.861,3.74079544841277,NA,0.231808059111111,8940.97102525137,38570.5788639805,0.144284645857024
"L","Paul Lake",1999,214,1999-08-02,"MESO","CCOP","Mesocyclops edax",28,1.143,11.8803922096413,NA,0.169252581333333,396.118969473162,2340.40134781181,0.0278048859399775
"R","Peter Lake",1999,214,1999-08-02,"NAUP","OCOP","Nauplii",848,0.149,0.820309672719344,0.167892377,0.143749885772727,11996.7459326158,83455.6901950027,0.0684595099104296
"L","Paul Lake",1999,214,1999-08-02,"NAUP","OCOP","Nauplii",3394.2855,0.203,0.945140691314942,0.112536458,0.184969965304348,48019.3169413463,259606.022320087,0.245364215405129
"R","Peter Lake",1999,214,1999-08-02,"ORTH","OCOP","Orthocyclops modestus",0,NA,NA,NA,0.239530295888889,0,0,NA
"L","Paul Lake",1999,214,1999-08-02,"ORTH","OCOP","Orthocyclops modestus",60,0.837,5.12121530367736,NA,0.195567789555556,848.826363156775,4340.31782578207,0.0222277020722188
"R","Peter Lake",1999,214,1999-08-02,"POLY","CLAD","Polyphemus",0,NA,NA,NA,0.1604944155,0,0,NA
"L","Paul Lake",1999,214,1999-08-02,"POLY","CLAD","Polyphemus",0,NA,NA,NA,0.172488831,0,0,NA
"R","Peter Lake",1999,214,1999-08-02,"TROP","OCOP","Tropocyclops prasinus mexicanus",696,0.488,1.28576574039794,NA,0.239530295888889,9846.38581261859,41107.0581952023,0.0528540471159355
"L","Paul Lake",1999,214,1999-08-02,"TROP","OCOP","Tropocyclops prasinus mexicanus",116,0.461,1.11283974956427,NA,0.195567789555556,1641.0643021031,8391.28112984534,0.00933815119106047
"T","Tuesday Lake",1999,215,1999-08-03,"FCHYD","CLAD","Alona",0,NA,NA,NA,0.163902146712121,0,0,NA
"H","Hummingbird Lake",1999,215,1999-08-03,"FCHYD","CLAD","Alona",0,NA,NA,NA,0.155076923,0,0,NA
"T","Tuesday Lake",1999,215,1999-08-03,"BOS","CLAD","Bosmina longirostris",516,0.229,0.374808696913733,0.090777989,0.0827637966666667,7299.90672314827,88201.6898348541,0.0330587604325909
"H","Hummingbird Lake",1999,215,1999-08-03,"BOS","CLAD","Bosmina longirostris",4,0.28,0.609190718943947,0.151389237,0.151389237,56.5884242104517,373.794236181081,0.000227711979476256
"T","Tuesday Lake",1999,215,1999-08-03,"FCHYD","CLAD","Chydorus",0,NA,NA,NA,0.163902146712121,0,0,NA
"H","Hummingbird Lake",1999,215,1999-08-03,"FCHYD","CLAD","Chydorus",0,NA,NA,NA,0.155076923,0,0,NA
"T","Tuesday Lake",1999,215,1999-08-03,"COPD","OCOP","Copepodite",388,0.385,0.766699124677877,0.090685121,0.2591370242,5489.07714841381,21182.1416308979,0.0162403294472122
"H","Hummingbird Lake",1999,215,1999-08-03,"COPD","OCOP","Copepodite",1916,0.305,0.422389329947159,0.135382523,0.135382523,27105.8551968064,200216.797531586,0.0845694389535328
"T","Tuesday Lake",1999,215,1999-08-03,"DT-CYV","OCOP","Cyclops varicans rubellus",0,NA,NA,NA,0.16208691575,0,0,NA
"H","Hummingbird Lake",1999,215,1999-08-03,"DT-CYV","OCOP","Cyclops varicans rubellus",0,NA,NA,NA,0.155076923,0,0,NA
"T","Tuesday Lake",1999,215,1999-08-03,"DDUB","CLAD","Daphnia dubia",0,NA,NA,NA,0.14,0,0,NA
"H","Hummingbird Lake",1999,215,1999-08-03,"DDUB","CLAD","Daphnia dubia",0,NA,NA,NA,0.155076923,0,0,NA
"T","Tuesday Lake",1999,215,1999-08-03,"DJUV","CLAD","Daphnia juvenile",0,NA,NA,NA,0.14,0,0,NA
"H","Hummingbird Lake",1999,215,1999-08-03,"DJUV","CLAD","Daphnia juvenile",0,NA,NA,NA,0.155076923,0,0,NA
"T","Tuesday Lake",1999,215,1999-08-03,"DPUL","CLAD","Daphnia pulex",0,NA,NA,NA,0.132,0,0,NA
"H","Hummingbird Lake",1999,215,1999-08-03,"DPUL","CLAD","Daphnia pulex",0,NA,NA,NA,0.155076923,0,0,NA
"T","Tuesday Lake",1999,215,1999-08-03,"DROS","CLAD","Daphnia rosea",0,NA,NA,NA,0.148,0,0,NA
"H","Hummingbird Lake",1999,215,1999-08-03,"DROS","CLAD","Daphnia rosea",0,NA,NA,NA,0.155076923,0,0,NA
"T","Tuesday Lake",1999,215,1999-08-03,"DT-CYV","OCOP","Diacyclops thomasi",0,NA,NA,NA,0.16208691575,0,0,NA
"H","Hummingbird Lake",1999,215,1999-08-03,"DT-CYV","OCOP","Diacyclops thomasi",0,NA,NA,NA,0.155076923,0,0,NA
"T","Tuesday Lake",1999,215,1999-08-03,"DIAPH","CLAD","Diaphanosoma birgei",70,0.475,0.572292486134696,NA,0.0986319874,990.297423682904,10040.3271777012,0.00574600380213239
"H","Hummingbird Lake",1999,215,1999-08-03,"DIAPH","CLAD","Diaphanosoma birgei",0,NA,NA,NA,0.196751114384615,0,0,NA
"T","Tuesday Lake",1999,215,1999-08-03,"FDIAPT","OCOP","Diaptomus sp.",0,NA,NA,NA,0.1101098985,0,0,NA
"H","Hummingbird Lake",1999,215,1999-08-03,"FDIAPT","OCOP","Diaptomus sp.",0,NA,NA,NA,0.155076923,0,0,NA
"T","Tuesday Lake",1999,215,1999-08-03,"EPSH","CCOP","Epischura lacustris",0,NA,NA,NA,0.1777927618,0,0,NA
"H","Hummingbird Lake",1999,215,1999-08-03,"EPSH","CCOP","Epischura lacustris",0,NA,NA,NA,0.1777927618,0,0,NA
"T","Tuesday Lake",1999,215,1999-08-03,"HGIB","CLAD","Holopedium gibberum",0,NA,NA,NA,0.107,0,0,NA
"H","Hummingbird Lake",1999,215,1999-08-03,"HGIB","CLAD","Holopedium gibberum",0,NA,NA,NA,0.166722270568182,0,0,NA
"T","Tuesday Lake",1999,215,1999-08-03,"MESO","CCOP","Mesocyclops edax",26,0.972,6.65911677498981,NA,0.182725419,367.824757367936,2012.99173032919,0.0134047469993509
"H","Hummingbird Lake",1999,215,1999-08-03,"MESO","CCOP","Mesocyclops edax",0,NA,NA,NA,0.155076923,0,0,NA
"T","Tuesday Lake",1999,215,1999-08-03,"NAUP","OCOP","Nauplii",536,0.172,0.880286495136539,0.200213904,0.11984711325,7582.84884420052,63271.0178707665,0.0556966225651783
"H","Hummingbird Lake",1999,215,1999-08-03,"NAUP","OCOP","Nauplii",3462.17,0.141,0.802399528962365,0.160313725,0.160313725,48979.6861621749,305523.97283623,0.245152291890501
"T","Tuesday Lake",1999,215,1999-08-03,"ORTH","OCOP","Orthocyclops modestus",32,0.723,3.48843386417103,NA,0.16208691575,452.707393683613,2792.99159706303,0.0097431664695398
"H","Hummingbird Lake",1999,215,1999-08-03,"ORTH","OCOP","Orthocyclops modestus",0,NA,NA,NA,0.155076923,0,0,NA
"T","Tuesday Lake",1999,215,1999-08-03,"POLY","CLAD","Polyphemus",0,NA,NA,NA,0.159,0,0,NA
"H","Hummingbird Lake",1999,215,1999-08-03,"POLY","CLAD","Polyphemus",0,NA,NA,NA,0.1604944155,0,0,NA
"T","Tuesday Lake",1999,215,1999-08-03,"TROP","OCOP","Tropocyclops prasinus mexicanus",14,0.429,0.923763020881843,NA,0.16208691575,198.059484736581,1221.93382371508,0.00112877728031274
"H","Hummingbird Lake",1999,215,1999-08-03,"TROP","OCOP","Tropocyclops prasinus mexicanus",1132,0.48,1.22620527942445,NA,0.155076923,16014.5240515578,103268.260304325,0.126628085982142
"E","East Long Lake",1999,216,1999-08-04,"FCHYD","CLAD","Alona",0,NA,NA,NA,0.306834663852941,0,0,NA
"W","West Long Lake",1999,216,1999-08-04,"FCHYD","CLAD","Alona",0,NA,NA,NA,0.196538807490741,0,0,NA
"E","East Long Lake",1999,216,1999-08-04,"BOS","CLAD","Bosmina longirostris",548,0.292,0.787935937946394,0.088722782,0.168996417428571,7752.61411683188,45874.4287884601,0.0361461110751904
"W","West Long Lake",1999,216,1999-08-04,"BOS","CLAD","Bosmina longirostris",4640,0.269,0.575464787840068,0.157058824,0.224588808444444,65642.5720841239,292278.909794215,0.168196220814854
"E","East Long Lake",1999,216,1999-08-04,"FCHYD","CLAD","Chydorus",0,NA,NA,NA,0.306834663852941,0,0,NA
"W","West Long Lake",1999,216,1999-08-04,"FCHYD","CLAD","Chydorus",0,NA,NA,NA,0.196538807490741,0,0,NA
"E","East Long Lake",1999,216,1999-08-04,"COPD","OCOP","Copepodite",96,0.506,1.98886626425404,0.066155951,0.160443139142857,1358.12218105084,8464.81930175637,0.0168353935422697
"W","West Long Lake",1999,216,1999-08-04,"COPD","OCOP","Copepodite",1088,0.773,4.90275030950371,0.211963546,0.271187219818182,15392.0513852429,56758.0264127583,0.278270431561971
"E","East Long Lake",1999,216,1999-08-04,"DT-CYV","OCOP","Cyclops varicans rubellus",0,NA,NA,NA,0.306834663852941,0,0,NA
"W","West Long Lake",1999,216,1999-08-04,"DT-CYV","OCOP","Cyclops varicans rubellus",0,NA,NA,NA,0.53507272025,0,0,NA
"E","East Long Lake",1999,216,1999-08-04,"DDUB","CLAD","Daphnia dubia",0,NA,NA,NA,0.306834663852941,0,0,NA
"W","West Long Lake",1999,216,1999-08-04,"DDUB","CLAD","Daphnia dubia",0,NA,NA,NA,0.196538807490741,0,0,NA
"E","East Long Lake",1999,216,1999-08-04,"DJUV","CLAD","Daphnia juvenile",52,0.507,1.21120485182919,NA,0.306834663852941,735.649514735872,2397.54369828453,0.00290391655983473
"W","West Long Lake",1999,216,1999-08-04,"DJUV","CLAD","Daphnia juvenile",144,0.522,1.30475787606145,NA,0.196538807490741,2037.18327157626,10365.2978136251,0.0135242039600499
"E","East Long Lake",1999,216,1999-08-04,"DPUL","CLAD","Daphnia pulex",212,1.03,8.92023900033661,NA,0.306834663852941,2999.18648315394,9774.60123146771,0.0871917791176765
"W","West Long Lake",1999,216,1999-08-04,"DPUL","CLAD","Daphnia pulex",0,NA,NA,NA,0.196538807490741,0,0,NA
"E","East Long Lake",1999,216,1999-08-04,"DROS","CLAD","Daphnia rosea",32,1,7.59933559445923,NA,0.306834663852941,452.707393683613,1475.41150663664,0.0112121471788585
"W","West Long Lake",1999,216,1999-08-04,"DROS","CLAD","Daphnia rosea",16,0.86,4.70719485324628,NA,0.196538807490741,226.353696841807,1151.69975706946,0.00542127516896234
"E","East Long Lake",1999,216,1999-08-04,"DT-CYV","OCOP","Diacyclops thomasi",0,NA,NA,NA,0.306834663852941,0,0,NA
"W","West Long Lake",1999,216,1999-08-04,"DT-CYV","OCOP","Diacyclops thomasi",0,NA,NA,NA,0.53507272025,0,0,NA
"E","East Long Lake",1999,216,1999-08-04,"DIAPH","CLAD","Diaphanosoma birgei",0,NA,NA,NA,0.524292453,0,0,NA
"W","West Long Lake",1999,216,1999-08-04,"DIAPH","CLAD","Diaphanosoma birgei",0,NA,NA,NA,0.32797105,0,0,NA
"E","East Long Lake",1999,216,1999-08-04,"FDIAPT","OCOP","Diaptomus sp.",0,NA,NA,NA,0.306834663852941,0,0,NA
"W","West Long Lake",1999,216,1999-08-04,"FDIAPT","OCOP","Diaptomus sp.",0,NA,NA,NA,0.3082634665,0,0,NA
"E","East Long Lake",1999,216,1999-08-04,"EPSH","CCOP","Epischura lacustris",0,NA,NA,NA,0.1777927618,0,0,NA
"W","West Long Lake",1999,216,1999-08-04,"EPSH","CCOP","Epischura lacustris",0,NA,NA,NA,0.1777927618,0,0,NA
"E","East Long Lake",1999,216,1999-08-04,"HGIB","CLAD","Holopedium gibberum",0,NA,NA,NA,0.166722270568182,0,0,NA
"W","West Long Lake",1999,216,1999-08-04,"HGIB","CLAD","Holopedium gibberum",0,NA,NA,NA,0.149,0,0,NA
"E","East Long Lake",1999,216,1999-08-04,"MESO","CCOP","Mesocyclops edax",92,0.976,6.97694528337271,NA,0.306834663852941,1301.53375684039,4241.80808158033,0.0295948628877541
"W","West Long Lake",1999,216,1999-08-04,"MESO","CCOP","Mesocyclops edax",584,1.168,13.0593766483537,NA,0.348853014,8261.90993472595,23683.0688088191,0.309286115763246
"E","East Long Lake",1999,216,1999-08-04,"NAUP","OCOP","Nauplii",1152,0.165,0.862718624245431,0.06999003,0.165807564142857,16297.4661726101,98291.4516407011,0.0847978659345519
"W","West Long Lake",1999,216,1999-08-04,"NAUP","OCOP","Nauplii",1208,0.115,0.726375896681457,0.072883549,0.178782979692308,17089.7041115564,95589.0999298056,0.0694336181744859
"E","East Long Lake",1999,216,1999-08-04,"ORTH","OCOP","Orthocyclops modestus",0,NA,NA,NA,0.306834663852941,0,0,NA
"W","West Long Lake",1999,216,1999-08-04,"ORTH","OCOP","Orthocyclops modestus",0,NA,NA,NA,0.53507272025,0,0,NA
"E","East Long Lake",1999,216,1999-08-04,"POLY","CLAD","Polyphemus",0,NA,NA,NA,0.1604944155,0,0,NA
"W","West Long Lake",1999,216,1999-08-04,"POLY","CLAD","Polyphemus",0,NA,NA,NA,0.138,0,0,NA
"E","East Long Lake",1999,216,1999-08-04,"TROP","OCOP","Tropocyclops prasinus mexicanus",80,0.454,1.06610113317836,NA,0.306834663852941,1131.76848420903,3688.52876659159,0.00393234469782427
