"Experiment"	"Location"	"Plot"	"Exclosure"	"Fertilized"	"Burned"	"Date"	"Order"	"Family(Subfamily)"	"Genus"	"Specific.epithet"	"Further.ID"	"Life.stage"	"#Specimens"
e153	Field.B	31	n	y	n	6/16/2006	Homoptera	Cicadellidae	Doratura	stylata	na	na	3
e153	Field.B	31	n	y	n	6/16/2006	Homoptera	Cicadellidae	Laevicephalus	unicoloratus	na	na	3
e153	Field.B	31	n	y	n	6/16/2006	Homoptera	Cicadellidae	Quantas	sayi?	na	na	14
e153	Field.B	31	n	y	n	6/16/2006	Homoptera	Aphididae	undet	undet	na	na	12
e153	Field.B	31	n	y	n	6/16/2006	Coleoptera	Scarabaeidae	Macrodactylus	subspinosus	na	na	4
e153	Field.B	31	n	y	n	6/16/2006	Coleoptera	Scarabaeidae	Hoplia	modesta	na	na	1
e153	Field.B	31	n	y	n	6/16/2006	Coleoptera	Buprestidae	Pachyschelus	laevigatus	na	na	12
e153	Field.B	31	n	y	n	6/16/2006	Coleoptera	Coccinellidae	Hippodamia	parenthesis	na	na	1
e153	Field.B	31	n	y	n	6/16/2006	Coleoptera	Lathridiidae	undet	undet	na	na	2
e153	Field.B	31	n	y	n	6/16/2006	Coleoptera	Anthicidae	Notoxus	anchora	na	na	1
e153	Field.B	31	n	y	n	6/16/2006	Coleoptera	Curculionidae	Otiorhynchus	ovatus	na	na	1
e153	Field.B	31	n	y	n	6/16/2006	Coleoptera	Curculionidae	Rhinoncus	pyrrhopus	na	na	4
e153	Field.B	31	n	y	n	6/16/2006	Hymenoptera	Cephidae	Cephus	undet	na	larvae	2
e153	Field.B	31	n	y	n	6/16/2006	Hymenoptera	Eupelmidae	undet	undet	sp1.green.flat.back	na	2
e153	Field.B	31	n	y	n	6/16/2006	Hymenoptera	Platygasteridae	undet	undet	na	na	1
e153	Field.B	31	n	y	n	6/16/2006	Lepidoptera	Pyralidae	Crambus	undet	na	na	2
e153	Field.B	31	n	y	n	6/16/2006	Lepidoptera	Noctuidae	undet	undet	cutworm3.fine.line	larvae	1
e153	Field.B	31	n	y	n	6/16/2006	Diptera	Platystomatidae	Amphicnephes	pullus	na	na	2
e153	Field.B	31	n	y	n	6/16/2006	Diptera	Platystomatidae	Rivellia	undet	na	na	1
e153	Field.B	31	n	y	n	6/16/2006	Diptera	Ephydridae	Philygria	debilis	na	na	1
e153	Field.B	31	n	y	n	6/16/2006	Diptera	Chloropidae	Oscinella	undet	sp1.black	na	22
e153	Field.B	31	n	y	n	6/16/2006	Diptera	Chloropidae	Malloweia?	undet	yellow.legs	na	5
e153	Field.B	31	n	y	n	6/16/2006	Diptera	Anthomyiidae	Hylemya	undet	na	na	6
e153	Field.B	31	n	y	n	6/16/2006	Araneae	Dictynidae	Dictyna	undet	na	na	1
e153	Field.B	31	n	y	n	6/16/2006	Araneae	Thomisidae	Xysticus	undet	sp2.red	na	1
e153	Field.B	31	n	y	n	6/16/2006	Araneae	Salticidae	Habronattus	undet	na	na	1
e153	Field.B	32	n	y	y	6/16/2006	Odonata	Coenagrionidae	Nehalennia	irene	na	na	2
e153	Field.B	32	n	y	y	6/16/2006	Orthoptera	Acrididae	Melanoplus	femurrubrum	na	na	3
e153	Field.B	32	n	y	y	6/16/2006	Orthoptera	Acrididae	Melanoplus	bivittatus	na	na	3
e153	Field.B	32	n	y	y	6/16/2006	Orthoptera	Tettigoniidae	Conocephalus	undet	na	nymphs	3
e153	Field.B	32	n	y	y	6/16/2006	Hemiptera	Nabidae	Nabis	americoferus	na	na	2
e153	Field.B	32	n	y	y	6/16/2006	Hemiptera	Miridae	Litomiris	debilis	na	na	2
e153	Field.B	32	n	y	y	6/16/2006	Homoptera	Delphacidae	Delphacodes	undet	na	na	9
e153	Field.B	32	n	y	y	6/16/2006	Homoptera	Cicadellidae	undet	undet	na	nymphs	8
e153	Field.B	32	n	y	y	6/16/2006	Homoptera	Cicadellidae (Typhlocybinae)	Typhlocyba	undet	na	na	1
e153	Field.B	32	n	y	y	6/16/2006	Homoptera	Cicadellidae	Macrosteles	fascifrons	na	na	10
e153	Field.B	32	n	y	y	6/16/2006	Homoptera	Cicadellidae	Athysanus	argentarius	na	na	1
e153	Field.B	32	n	y	y	6/16/2006	Homoptera	Cicadellidae	Laevicephalus	unicoloratus	na	na	5
e153	Field.B	32	n	y	y	6/16/2006	Homoptera	Cicadellidae	Quantas	sayi?	na	na	7
e153	Field.B	32	n	y	y	6/16/2006	Homoptera	Aphididae	undet	undet	na	na	6
e153	Field.B	32	n	y	y	6/16/2006	Thysanoptera	undet	undet	undet	sp3.black/white.wing	na	1
e153	Field.B	32	n	y	y	6/16/2006	Coleoptera	Scarabaeidae	Hoplia	modesta	na	na	1
e153	Field.B	32	n	y	y	6/16/2006	Hymenoptera	Pteromalidae	Spalangia	undet	na	na	1
e153	Field.B	32	n	y	y	6/16/2006	Hymenoptera	Eulophidae	Tetrastichus	undet	na	na	3
e153	Field.B	32	n	y	y	6/16/2006	Hymenoptera	Platygasteridae	undet	undet	na	na	13
e153	Field.B	32	n	y	y	6/16/2006	Hymenoptera	Dryinidae	Bocchus	undet	winged	na	1
e153	Field.B	32	n	y	y	6/16/2006	Hymenoptera	Formicidae	Monomorium	minimum	na	na	1
e153	Field.B	32	n	y	y	6/16/2006	Hymenoptera	Formicidae	Paratrechina	parvula	na	na	3
e153	Field.B	32	n	y	y	6/16/2006	Hymenoptera	Formicidae	Proformica	neogagates	na	na	1
e153	Field.B	32	n	y	y	6/16/2006	Lepidoptera	Geometridae	undet	undet	line	larvae	1
e153	Field.B	32	n	y	y	6/16/2006	Diptera	Cecidomyiidae	undet	undet	na	na	2
e153	Field.B	32	n	y	y	6/16/2006	Diptera	Dolichopodidae	Medeterus	undet	na	na	4
e153	Field.B	32	n	y	y	6/16/2006	Diptera	Syrphidae	Mesograpta	undet	na	na	2
e153	Field.B	32	n	y	y	6/16/2006	Diptera	Otitidae	Euxesta?	undet	na	na	1
e153	Field.B	32	n	y	y	6/16/2006	Diptera	Agromyzidae	Agromyza	undet	sp.2.black.large	na	1
e153	Field.B	32	n	y	y	6/16/2006	Diptera	Lauxaniidae	Camptoprosopella	undet	orange	na	1
e153	Field.B	32	n	y	y	6/16/2006	Diptera	Chamaemyiidae	Chamaemyia	undet	na	na	1
e153	Field.B	32	n	y	y	6/16/2006	Diptera	Ephydridae	Philygria	debilis	na	na	1
e153	Field.B	32	n	y	y	6/16/2006	Diptera	Chloropidae	Oscinella	undet	sp1.black	na	22
e153	Field.B	32	n	y	y	6/16/2006	Diptera	Chloropidae	Oscinella	undet	sp4.white.abdomen	na	1
e153	Field.B	32	n	y	y	6/16/2006	Diptera	Chloropidae	Incertella?	undet	sp5.pubescent	na	5
e153	Field.B	32	n	y	y	6/16/2006	Diptera	Chloropidae	Conioscinella	undet	short.wing	na	2
e153	Field.B	32	n	y	y	6/16/2006	Diptera	Chloropidae	Incertella	undet	sp2.bar	na	1
e153	Field.B	32	n	y	y	6/16/2006	Diptera	Chloropidae	Malloweia?	undet	yellow.legs	na	1
e153	Field.B	32	n	y	y	6/16/2006	Araneae	Thomisidae	Xysticus	undet	sp3.spotted	na	1
e153	Field.B	1	y	y	n	8/15/2006	Orthoptera	Acrididae	Chortophaga	viridifasciata	na	nymphs	1
e153	Field.B	1	y	y	n	8/15/2006	Orthoptera	Tettigoniidae	Conocephalus	undet	na	nymphs	1
e153	Field.B	1	y	y	n	8/15/2006	Hemiptera	Alydidae	Protenor	belfragei	na	na	1
e153	Field.B	1	y	y	n	8/15/2006	Hemiptera	Lygaeidae	Geocoris	undet	na	na	2
e153	Field.B	1	y	y	n	8/15/2006	Hemiptera	Lygaeidae	Phlegyas	abbreviatus	na	na	4
e153	Field.B	1	y	y	n	8/15/2006	Hemiptera	Miridae	Lygus	lineolaris	na	na	1
e153	Field.B	1	y	y	n	8/15/2006	Homoptera	Delphacidae	Delphacodes	undet	na	na	19
e153	Field.B	1	y	y	n	8/15/2006	Homoptera	Issidae	Bruchomorpha	tristis	na	na	2
e153	Field.B	1	y	y	n	8/15/2006	Homoptera	Issidae	Bruchomorpha	nasuta	na	na	4
e153	Field.B	1	y	y	n	8/15/2006	Homoptera	Cercopidae	Philaenus(Philaenarcys)	bilineatus	na	na	1
e153	Field.B	1	y	y	n	8/15/2006	Homoptera	Cercopidae	Aphrophora	undet	sp	na	1
e153	Field.B	1	y	y	n	8/15/2006	Homoptera	Cicadellidae	undet	undet	na	nymphs	15
e153	Field.B	1	y	y	n	8/15/2006	Homoptera	Cicadellidae (Typhlocybinae)	Typhlocyba	undet	na	na	2
e153	Field.B	1	y	y	n	8/15/2006	Homoptera	Cicadellidae	Doratura	stylata	na	na	1
e153	Field.B	1	y	y	n	8/15/2006	Homoptera	Cicadellidae	Laevicephalus	unicoloratus	na	na	3
e153	Field.B	1	y	y	n	8/15/2006	Homoptera	Cicadellidae	Quantas	sayi?	na	na	1
e153	Field.B	1	y	y	n	8/15/2006	Homoptera	Cicadellidae	Deltocephalus	undet	sp1.gnarus?	na	1
e153	Field.B	1	y	y	n	8/15/2006	Homoptera	Psyllidae	undet	undet	sp5.red	na	1
e153	Field.B	1	y	y	n	8/15/2006	Coleoptera	Cryptophagidae	undet	undet	na	na	1
e153	Field.B	1	y	y	n	8/15/2006	Coleoptera	Phalacridae	undet	undet	na	na	1
e153	Field.B	1	y	y	n	8/15/2006	Coleoptera	Coccinellidae	Scymnus	undet	hairy	na	1
e153	Field.B	1	y	y	n	8/15/2006	Coleoptera	Lathridiidae	undet	undet	na	na	1
e153	Field.B	1	y	y	n	8/15/2006	Coleoptera	Anthribidae	undet	undet	na	na	7
e153	Field.B	1	y	y	n	8/15/2006	Hymenoptera	Braconidae	Microplitis	undet	na	na	1
e153	Field.B	1	y	y	n	8/15/2006	Hymenoptera	Ichneumonidae	Gelis	undet	na	na	1
e153	Field.B	1	y	y	n	8/15/2006	Hymenoptera	Eupelmidae	undet	undet	na	na	1
e153	Field.B	1	y	y	n	8/15/2006	Hymenoptera	Encyrtidae	undet	undet	sp2.green.elongate.large	na	2
e153	Field.B	1	y	y	n	8/15/2006	Hymenoptera	Encyrtidae	undet	undet	sp4.flat.antennae.purple	na	2
e153	Field.B	1	y	y	n	8/15/2006	Hymenoptera	Formicidae	Leptothorax	ambiguum	na	na	1
e153	Field.B	1	y	y	n	8/15/2006	Lepidoptera	Pyralidae	Crambus	undet	na	na	3
e153	Field.B	1	y	y	n	8/15/2006	Lepidoptera	Noctuidae	undet	undet	forage.looper.red.stripe.Caenurgina?	larvae	1
e153	Field.B	1	y	y	n	8/15/2006	Lepidoptera	Noctuidae	undet	undet	cutworm.midline	larvae	1
e153	Field.B	1	y	y	n	8/15/2006	Diptera	Pipunculidae	undet	undet	na	na	2
e153	Field.B	1	y	y	n	8/15/2006	Diptera	Chloropidae	Oscinella	undet	sp1.black	na	3
e153	Field.B	1	y	y	n	8/15/2006	Diptera	Anthomyiidae	Hylemya	undet	na	na	1
e153	Field.B	1	y	y	n	8/15/2006	Araneae	Araneidae	undet	undet	na	spiderlings	12
e153	Field.B	1	y	y	n	8/15/2006	Araneae	Araneidae	Argiope	undet	na	na	1
e153	Field.B	1	y	y	n	8/15/2006	Araneae	Araneidae	Araneus	pratense	na	na	1
e153	Field.B	1	y	y	n	8/15/2006	Araneae	Thomisidae	Xysticus	undet	sp1.brown	na	1
e153	Field.B	1	y	y	n	8/15/2006	Araneae	Thomisidae	Tibellus	undet	na	na	6
e153	Field.B	1	y	y	n	8/15/2006	Araneae	Salticidae	Metaphidippus	undet	na	na	1
e153	Field.B	2	n	y	n	8/15/2006	Orthoptera	Acrididae	Chortophaga	viridifasciata	na	nymphs	1
e153	Field.B	2	n	y	n	8/15/2006	Orthoptera	Acrididae	Pardalophora	apiculata	na	nymphs	1
e153	Field.B	2	n	y	n	8/15/2006	Orthoptera	Tettigoniidae	Conocephalus	saltans	na	na	3
e153	Field.B	2	n	y	n	8/15/2006	Hemiptera	Pentatomidae	Eurygaster	alternatus	na	na	1
e153	Field.B	2	n	y	n	8/15/2006	Hemiptera	Pentatomidae	Neottiglossa	undata	na	na	1
e153	Field.B	2	n	y	n	8/15/2006	Hemiptera	Alydidae	Protenor	belfragei	na	na	1
e153	Field.B	2	n	y	n	8/15/2006	Hemiptera	Lygaeidae	Phlegyas	abbreviatus	na	na	23
e153	Field.B	2	n	y	n	8/15/2006	Homoptera	Delphacidae	Delphacodes	undet	na	na	12
e153	Field.B	2	n	y	n	8/15/2006	Homoptera	Issidae	Bruchomorpha	nasuta	na	na	2
e153	Field.B	2	n	y	n	8/15/2006	Homoptera	Issidae	Bruchomorpha	dorsata	na	na	1
e153	Field.B	2	n	y	n	8/15/2006	Homoptera	Cercopidae	Philaenus(Philaenarcys)	bilineatus	na	na	19
e153	Field.B	2	n	y	n	8/15/2006	Homoptera	Cicadellidae	undet	undet	na	nymphs	9
e153	Field.B	2	n	y	n	8/15/2006	Homoptera	Cicadellidae	Exitianus	exitiosus	na	na	1
e153	Field.B	2	n	y	n	8/15/2006	Homoptera	Cicadellidae	Laevicephalus	unicoloratus	na	na	3
e153	Field.B	2	n	y	n	8/15/2006	Homoptera	Cicadellidae	Quantas	sayi?	na	na	6
e153	Field.B	2	n	y	n	8/15/2006	Homoptera	Cicadellidae	Commellus	comma	na	na	1
e153	Field.B	2	n	y	n	8/15/2006	Homoptera	Cicadellidae	Endria	inimica	na	na	1
e153	Field.B	2	n	y	n	8/15/2006	Thysanoptera	undet	undet	undet	sp4.orange.legs	na	1
e153	Field.B	2	n	y	n	8/15/2006	Coleoptera	Coccinellidae	Hippodamia	parenthesis	na	na	1
e153	Field.B	2	n	y	n	8/15/2006	Coleoptera	Anthicidae	Anthicus	undet	na	na	1
e153	Field.B	2	n	y	n	8/15/2006	Coleoptera	Anthribidae	undet	undet	na	na	5
e153	Field.B	2	n	y	n	8/15/2006	Hymenoptera	Braconidae	Microplitis	undet	na	na	1
e153	Field.B	2	n	y	n	8/15/2006	Hymenoptera	Encyrtidae	undet	undet	sp3.green.elongate.small	na	2
e153	Field.B	2	n	y	n	8/15/2006	Hymenoptera	Dryinidae	Bocchus	undet	winged	na	1
e153	Field.B	2	n	y	n	8/15/2006	Hymenoptera	Formicidae	Monomorium	minimum	na	na	15
e153	Field.B	2	n	y	n	8/15/2006	Hymenoptera	Formicidae	Leptothorax	ambiguum	na	na	12
e153	Field.B	2	n	y	n	8/15/2006	Hymenoptera	Formicidae	Tapinoma	sessile	na	na	2
e153	Field.B	2	n	y	n	8/15/2006	Hymenoptera	Formicidae	Paratrechina	parvula	na	na	8
e153	Field.B	2	n	y	n	8/15/2006	Lepidoptera	Pyralidae	Crambus	undet	na	na	8
e153	Field.B	2	n	y	n	8/15/2006	Diptera	Dolichopodidae	Dolichopus	undet	na	na	1
e153	Field.B	2	n	y	n	8/15/2006	Diptera	Phoridae	undet	undet	na	na	1
e153	Field.B	2	n	y	n	8/15/2006	Diptera	Pipunculidae	undet	undet	na	na	1
e153	Field.B	2	n	y	n	8/15/2006	Diptera	Chamaemyiidae	Chamaemyia	undet	na	na	2
e153	Field.B	2	n	y	n	8/15/2006	Diptera	Sphaeroceridae	Leptocera	undet	na	na	9
e153	Field.B	2	n	y	n	8/15/2006	Diptera	Chloropidae	Oscinella	undet	sp1.black	na	2
e153	Field.B	2	n	y	n	8/15/2006	Diptera	Chloropidae	Incertella?	undet	sp5.pubescent	na	1
e153	Field.B	2	n	y	n	8/15/2006	Diptera	Anthomyiidae	Hylemya	undet	na	na	2
e153	Field.B	2	n	y	n	8/15/2006	Diptera	Anthomyiidae	Pegomya	undet	na	na	1
e153	Field.B	2	n	y	n	8/15/2006	Araneae	Araneidae	undet	undet	na	spiderlings	11
e153	Field.B	2	n	y	n	8/15/2006	Araneae	Araneidae	Argiope	undet	na	na	1
e153	Field.B	2	n	y	n	8/15/2006	Araneae	Araneidae	Araneus	pratense	na	na	6
e153	Field.B	2	n	y	n	8/15/2006	Araneae	Salticidae	Habronattus	undet	na	na	1
e153	Field.B	3	y	y	y	8/15/2006	Orthoptera	Acrididae	Pardalophora	apiculata	na	nymphs	1
e153	Field.B	3	y	y	y	8/15/2006	Orthoptera	Acrididae	Melanoplus	femurrubrum	na	na	8
e153	Field.B	3	y	y	y	8/15/2006	Orthoptera	Acrididae	Melanoplus	keeleri-luridus	na	na	2
e153	Field.B	3	y	y	y	8/15/2006	Orthoptera	Acrididae	Phoetaliotes	nebrascensis	na	na	2
e153	Field.B	3	y	y	y	8/15/2006	Orthoptera	Tettigoniidae	Conocephalus	saltans	na	na	2
e153	Field.B	3	y	y	y	8/15/2006	Psocoptera	undet	undet	undet	na	na	1
e153	Field.B	3	y	y	y	8/15/2006	Hemiptera	Alydidae	Protenor	belfragei	na	na	1
e153	Field.B	3	y	y	y	8/15/2006	Hemiptera	Lygaeidae	Geocoris	undet	na	na	1
e153	Field.B	3	y	y	y	8/15/2006	Hemiptera	Miridae	Chlamydatus	associatus	na	na	1
e153	Field.B	3	y	y	y	8/15/2006	Hemiptera	Miridae	Lygus	lineolaris	na	na	2
e153	Field.B	3	y	y	y	8/15/2006	Hemiptera	Miridae	Stenodema	vicinum	na	na	1
e153	Field.B	3	y	y	y	8/15/2006	Homoptera	Delphacidae	Delphacodes	undet	na	na	9
e153	Field.B	3	y	y	y	8/15/2006	Homoptera	Issidae	Bruchomorpha	nasuta	na	na	1
e153	Field.B	3	y	y	y	8/15/2006	Homoptera	Dictyopharidae	Scolops	sulcipes	na	na	1
e153	Field.B	3	y	y	y	8/15/2006	Homoptera	Cercopidae	Philaenus	spumarius	na	na	1
e153	Field.B	3	y	y	y	8/15/2006	Homoptera	Cercopidae	Philaenus(Philaenarcys)	bilineatus	na	na	13
e153	Field.B	3	y	y	y	8/15/2006	Homoptera	Cicadellidae	undet	undet	na	nymphs	8
e153	Field.B	3	y	y	y	8/15/2006	Homoptera	Cicadellidae	Dorycephalus?	platyrhynchus	or.Dorycara.minor	nymphs	1
e153	Field.B	3	y	y	y	8/15/2006	Homoptera	Cicadellidae	Aceratagallia	sanguinolenta	na	na	1
e153	Field.B	3	y	y	y	8/15/2006	Homoptera	Cicadellidae	Empoasca	fabae	na	na	3
e153	Field.B	3	y	y	y	8/15/2006	Homoptera	Cicadellidae	Exitianus	exitiosus	na	na	1
e153	Field.B	3	y	y	y	8/15/2006	Homoptera	Cicadellidae	Doratura	stylata	na	na	5
e153	Field.B	3	y	y	y	8/15/2006	Homoptera	Cicadellidae	Laevicephalus	unicoloratus	na	na	14
e153	Field.B	3	y	y	y	8/15/2006	Homoptera	Cicadellidae	Quantas	sayi?	na	na	16
e153	Field.B	3	y	y	y	8/15/2006	Homoptera	Cicadellidae	Commellus	comma	na	na	1
e153	Field.B	3	y	y	y	8/15/2006	Homoptera	Cicadellidae	Endria	inimica	na	na	8
e153	Field.B	3	y	y	y	8/15/2006	Coleoptera	Lathridiidae	undet	undet	na	na	2
e153	Field.B	3	y	y	y	8/15/2006	Coleoptera	Chrysomelidae	Diabrotica	undecimpunctata	na	na	1
e153	Field.B	3	y	y	y	8/15/2006	Coleoptera	Anthribidae	undet	undet	na	na	1
e153	Field.B	3	y	y	y	8/15/2006	Hymenoptera	Braconidae (Opiinae)	undet	undet	na	na	1
e153	Field.B	3	y	y	y	8/15/2006	Hymenoptera	Eupelmidae	undet	undet	na	na	1
e153	Field.B	3	y	y	y	8/15/2006	Hymenoptera	Encyrtidae	undet	undet	sp3.green.elongate.small	na	3
e153	Field.B	3	y	y	y	8/15/2006	Hymenoptera	Eulophidae	undet	undet	sp3.green/yellow/green.tiny	na	2
e153	Field.B	3	y	y	y	8/15/2006	Hymenoptera	Eulophidae	Tetrastichus	undet	na	na	6
e153	Field.B	3	y	y	y	8/15/2006	Hymenoptera	Scelionidae	Scelio	undet	na	na	1
e153	Field.B	3	y	y	y	8/15/2006	Hymenoptera	Bethylidae	Pristocera	armifera	na	na	1
e153	Field.B	3	y	y	y	8/15/2006	Hymenoptera	Formicidae	Monomorium	minimum	na	na	22
e153	Field.B	3	y	y	y	8/15/2006	Hymenoptera	Formicidae	Lasius	neoniger	na	na	1
e153	Field.B	3	y	y	y	8/15/2006	Hymenoptera	Formicidae	Paratrechina	parvula	na	na	1
e153	Field.B	3	y	y	y	8/15/2006	Lepidoptera	Gelechiidae	undet	undet	sp2.pale	na	5
e153	Field.B	3	y	y	y	8/15/2006	Lepidoptera	Pyralidae	Crambus	undet	na	na	6
e153	Field.B	3	y	y	y	8/15/2006	Lepidoptera	Noctuidae	Anagrapha	falcifera	celery.looper.Anagraph?	larvae	1
e153	Field.B	3	y	y	y	8/15/2006	Lepidoptera	Noctuidae	undet	undet	cutworm.small.brown.stripe	larvae	1
e153	Field.B	3	y	y	y	8/15/2006	Diptera	Tephritidae	Euaresta	bella	na	na	1
e153	Field.B	3	y	y	y	8/15/2006	Diptera	Chamaemyiidae	Chamaemyia	undet	na	na	1
e153	Field.B	3	y	y	y	8/15/2006	Diptera	Sphaeroceridae	Leptocera	undet	na	na	1
e153	Field.B	3	y	y	y	8/15/2006	Diptera	Chloropidae	Incertella?	undet	sp5.pubescent	na	9
e153	Field.B	3	y	y	y	8/15/2006	Araneae	Araneidae	undet	undet	na	spiderlings	3
e153	Field.B	3	y	y	y	8/15/2006	Araneae	Araneidae	Argiope	undet	na	na	1
e153	Field.B	3	y	y	y	8/15/2006	Araneae	Araneidae	Araneus	pratense	na	na	2
e153	Field.B	4	n	n	y	8/15/2006	Orthoptera	Acrididae	Chortophaga	viridifasciata	na	nymphs	1
e153	Field.B	4	n	n	y	8/15/2006	Orthoptera	Acrididae	Phoetaliotes	nebrascensis	na	na	1
e153	Field.B	4	n	n	y	8/15/2006	Orthoptera	Tettigoniidae	Conocephalus	saltans	na	na	3
e153	Field.B	4	n	n	y	8/15/2006	Orthoptera	Gryllidae	Nemobius	undet	na	na	1
e153	Field.B	4	n	n	y	8/15/2006	Orthoptera	Gryllidae	Oecanthus	undet	nigricornis?	na	2
e153	Field.B	4	n	n	y	8/15/2006	Hemiptera	Pentatomidae	Coenus	delius	na	na	1
e153	Field.B	4	n	n	y	8/15/2006	Hemiptera	Miridae	Lygus	lineolaris	na	na	1
e153	Field.B	4	n	n	y	8/15/2006	Hemiptera	Miridae	Stenodema	vicinum	na	na	1
e153	Field.B	4	n	n	y	8/15/2006	Homoptera	Delphacidae	Delphacodes	undet	na	na	8
e153	Field.B	4	n	n	y	8/15/2006	Homoptera	Issidae	Bruchomorpha	dorsata	na	na	1
e153	Field.B	4	n	n	y	8/15/2006	Homoptera	Cercopidae	Philaenus(Philaenarcys)	bilineatus	na	na	23
e153	Field.B	4	n	n	y	8/15/2006	Homoptera	Cicadellidae	undet	undet	na	nymphs	9
e153	Field.B	4	n	n	y	8/15/2006	Homoptera	Cicadellidae	Laevicephalus	unicoloratus	na	na	18
e153	Field.B	4	n	n	y	8/15/2006	Coleoptera	Buprestidae	Pachyschelus	laevigatus	na	na	1
e153	Field.B	4	n	n	y	8/15/2006	Coleoptera	Cantharidae	Chauliognathus	pennsylvanicus	na	na	1
e153	Field.B	4	n	n	y	8/15/2006	Coleoptera	Lathridiidae	undet	undet	na	na	1
e153	Field.B	4	n	n	y	8/15/2006	Coleoptera	Chrysomelidae	Graphops	pubescens	na	na	2
e153	Field.B	4	n	n	y	8/15/2006	Coleoptera	Anthribidae	undet	undet	na	na	4
e153	Field.B	4	n	n	y	8/15/2006	Hymenoptera	Braconidae	Microplitis	undet	na	na	1
e153	Field.B	4	n	n	y	8/15/2006	Hymenoptera	Pteromalidae	undet	undet	sp6.circle	na	1
e153	Field.B	4	n	n	y	8/15/2006	Hymenoptera	Eulophidae	Tetrastichus	undet	na	na	25
e153	Field.B	4	n	n	y	8/15/2006	Hymenoptera	Ceraphronidae	undet	undet	na	na	1
e153	Field.B	4	n	n	y	8/15/2006	Hymenoptera	Formicidae	Monomorium	minimum	na	na	25
e153	Field.B	4	n	n	y	8/15/2006	Hymenoptera	Formicidae	Paratrechina	parvula	na	na	1
e153	Field.B	4	n	n	y	8/15/2006	Hymenoptera	Halictidae	Dialictus	undet	na	na	1
e153	Field.B	4	n	n	y	8/15/2006	Lepidoptera	Tortricidae	Archips	undet	na	adults	1
e153	Field.B	4	n	n	y	8/15/2006	Lepidoptera	Noctuidae	undet	undet	cutworm3.fine.line	larvae	1
e153	Field.B	4	n	n	y	8/15/2006	Lepidoptera	Noctuidae	undet	undet	cutworm.small.brown.stripe	larvae	1
e153	Field.B	4	n	n	y	8/15/2006	Diptera	Tephritidae	Euaresta	bella	na	na	1
e153	Field.B	4	n	n	y	8/15/2006	Diptera	Chamaemyiidae	Pseudodinia	undet	na	na	7
e153	Field.B	4	n	n	y	8/15/2006	Diptera	Curtonotidae	Curtonotus	helvum	na	na	1
e153	Field.B	4	n	n	y	8/15/2006	Araneae	Araneidae	undet	undet	na	spiderlings	12
e153	Field.B	4	n	n	y	8/15/2006	Araneae	Araneidae	Araneus	pratense	na	na	1
e153	Field.B	4	n	n	y	8/15/2006	Araneae	Thomisidae	Misumenops	undet	na	na	2
e153	Field.B	4	n	n	y	8/15/2006	Araneae	Salticidae	Metaphidippus	undet	na	na	7
e153	Field.B	5	n	n	n	8/15/2006	Orthoptera	Tettigoniidae	Conocephalus	saltans	na	na	3
e153	Field.B	5	n	n	n	8/15/2006	Orthoptera	Gryllidae	Nemobius	undet	na	na	1
e153	Field.B	5	n	n	n	8/15/2006	Hemiptera	Rhopalidae	Stictopleurus	punctiventris	na	na	1
e153	Field.B	5	n	n	n	8/15/2006	Homoptera	Delphacidae	Delphacodes	undet	na	na	11
e153	Field.B	5	n	n	n	8/15/2006	Homoptera	Issidae	Bruchomorpha	nasuta	na	na	3
e153	Field.B	5	n	n	n	8/15/2006	Homoptera	Cercopidae	Philaenus(Philaenarcys)	bilineatus	na	na	17
e153	Field.B	5	n	n	n	8/15/2006	Homoptera	Cicadellidae	undet	undet	na	nymphs	12
e153	Field.B	5	n	n	n	8/15/2006	Homoptera	Cicadellidae (Typhlocybinae)	Typhlocyba	undet	na	na	1
e153	Field.B	5	n	n	n	8/15/2006	Homoptera	Cicadellidae	Doratura	stylata	na	na	1
e153	Field.B	5	n	n	n	8/15/2006	Homoptera	Cicadellidae	Laevicephalus	unicoloratus	na	na	3
e153	Field.B	5	n	n	n	8/15/2006	Homoptera	Cicadellidae	Quantas	sayi?	na	na	4
e153	Field.B	5	n	n	n	8/15/2006	Homoptera	Cicadellidae	Endria	inimica	na	na	1
e153	Field.B	5	n	n	n	8/15/2006	Homoptera	Aphididae	undet	undet	na	na	3
e153	Field.B	5	n	n	n	8/15/2006	Thysanoptera	undet	undet	undet	sp3.black/white.wing	na	1
e153	Field.B	5	n	n	n	8/15/2006	Thysanoptera	undet	undet	undet	sp4.orange.legs	na	3
e153	Field.B	5	n	n	n	8/15/2006	Neuroptera	Hemerobiidae	Hemerobius	undet	na	na	1
e153	Field.B	5	n	n	n	8/15/2006	Neuroptera	Chrysopidae	Chrysopa	undet	na	adults	1
e153	Field.B	5	n	n	n	8/15/2006	Coleoptera	Cantharidae	Chauliognathus	pennsylvanicus	na	na	1
e153	Field.B	5	n	n	n	8/15/2006	Coleoptera	Curculionidae	Rhinoncus	pyrrhopus	na	na	1
e153	Field.B	5	n	n	n	8/15/2006	Hymenoptera	Braconidae (Opiinae)	undet	undet	na	na	1
e153	Field.B	5	n	n	n	8/15/2006	Hymenoptera	Eupelmidae	undet	undet	na	na	2
e153	Field.B	5	n	n	n	8/15/2006	Hymenoptera	Encyrtidae	undet	undet	sp4.flat.antennae.purple	na	1
