Datacode,Rectype,Recyear,Recmonth,Recday,Watershed,Repsite,Spcode,Genus,Species,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,Total,Comments
PBG07,2,2016,8,9,0c1a,c,21,Orphulella,speciosa,2,3,1,4,,1,1,1,2,1,16,
PBG07,2,2016,8,9,0c1a,c,23,Mermiria,bivittata,,,,,,,,,,1,1,
PBG07,2,2016,8,9,0c1a,c,56,Oecanthinae,spp.,,1,2,1,,,1,,,1,6,
PBG07,2,2016,8,9,0c1a,c,59,Tettigoniidae,spp.,8,4,8,4,1,,2,4,4,1,36,
PBG07,2,2016,8,9,0c1a,d,4,Hypochlora,alba,,,3,,,,,1,1,1,6,
PBG07,2,2016,8,9,0c1a,d,9,Phoetaliotes,nebrascensis,1,1,2,,1,,,,1,,6,
PBG07,2,2016,8,9,0c1a,d,12,Melanoplus,femurrubrum,1,,,,,,,,,1,2,
PBG07,2,2016,8,9,0c1a,d,15,Melanoplus,keeleri,,1,,1,,,,,,,2,
PBG07,2,2016,8,9,0c1a,d,20,Syrbula,admirabilis,,,,,,,,,,1,1,
PBG07,2,2016,8,9,0c1a,d,21,Orphulella,speciosa,1,4,,,1,1,2,1,,1,11,
PBG07,2,2016,8,9,0c1a,d,33,Arphia,xanthoptera,,,,1,,,,,,,1,
PBG07,2,2016,8,9,0c1a,d,42,Schistocerca,obscura,1,,,,,,,,,,1,
PBG07,2,2016,8,9,0c1a,d,56,Oecanthinae,spp.,1,7,1,,1,,2,3,1,3,19,
PBG07,2,2016,8,9,0c1a,d,59,Tettigoniidae,spp.,10,7,10,,,,1,2,1,5,36,
PBG07,2,2016,8,9,0c3a,d,4,Hypochlora,alba,,,,,,,,,1,,1,
PBG07,2,2016,8,9,0c3a,d,9,Phoetaliotes,nebrascensis,,,,,,,,,2,,2,
PBG07,2,2016,8,9,0c3a,d,20,Syrbula,admirabilis,,,,,,,,,1,,1,
PBG07,2,2016,8,9,0c3a,d,21,Orphulella,speciosa,,,,,,1,,,1,2,4,
PBG07,2,2016,8,9,0c3a,d,33,Arphia,xanthoptera,,,,,,,,,,1,1,
PBG07,2,2016,8,9,0c3a,d,39,Pardalophora,haldemani,,,1,,,,,,,,1,
PBG07,2,2016,8,9,0c3a,d,56,Oecanthinae,spp.,,2,,1,,,,1,5,1,10,
PBG07,2,2016,8,9,0c3a,d,59,Tettigoniidae,spp.,,,1,,,,,,,,1,
PBG07,2,2016,8,9,0c3c,a,4,Hypochlora,alba,,,,,,,,1,,,1,
PBG07,2,2016,8,9,0c3c,a,9,Phoetaliotes,nebrascensis,,,1,1,,1,,,1,,4,
PBG07,2,2016,8,9,0c3c,a,21,Orphulella,speciosa,2,,2,2,,1,1,,,2,10,
PBG07,2,2016,8,9,0c3c,a,23,Mermiria,bivittata,,,,,,1,,,,,1,
PBG07,2,2016,8,9,0c3c,a,56,Oecanthinae,spp.,,,,,1,,,,,,1,
PBG07,2,2016,8,9,0c3c,a,59,Tettigoniidae,spp.,7,8,4,2,1,,4,7,10,1,44,
PBG07,2,2016,8,9,0c3c,b,9,Phoetaliotes,nebrascensis,,,1,,1,,,,,,2,
PBG07,2,2016,8,9,0c3c,b,10,Melanoplus,scudderi,,1,,,,,,,,,1,
PBG07,2,2016,8,9,0c3c,b,15,Melanoplus,keeleri,,,,1,,,,,,,1,
PBG07,2,2016,8,9,0c3c,b,21,Orphulella,speciosa,1,1,,1,,1,2,1,,1,8,
PBG07,2,2016,8,9,0c3c,b,23,Mermiria,bivittata,,1,,,,,,,,1,2,
PBG07,2,2016,8,9,0c3c,b,56,Oecanthinae,spp.,,,,,,,,,2,,2,
PBG07,2,2016,8,9,0c3c,b,59,Tettigoniidae,spp.,3,9,7,3,1,2,5,5,6,7,48,
PBG07,2,2016,8,9,0c3c,c,4,Hypochlora,alba,,,,,,1,,,,,1,
PBG07,2,2016,8,9,0c3c,c,9,Phoetaliotes,nebrascensis,,1,1,1,2,,2,,2,,9,
PBG07,2,2016,8,9,0c3c,c,21,Orphulella,speciosa,,,,,1,2,1,,,,4,
PBG07,2,2016,8,9,0c3c,c,23,Mermiria,bivittata,,,,,,,,,,2,2,
PBG07,2,2016,8,9,0c3c,c,59,Tettigoniidae,spp.,2,6,5,1,6,8,5,8,3,3,47,
PBG07,2,2016,8,9,0c3c,d,9,Phoetaliotes,nebrascensis,2,,,1,1,,4,1,,4,13,
PBG07,2,2016,8,9,0c3c,d,10,Melanoplus,scudderi,,,,1,,,,,,,1,
PBG07,2,2016,8,9,0c3c,d,12,Melanoplus,femurrubrum,,,,,,1,,,,,1,
PBG07,2,2016,8,9,0c3c,d,20,Syrbula,admirabilis,,,,,,,,,,1,1,
PBG07,2,2016,8,9,0c3c,d,21,Orphulella,speciosa,2,,,1,,1,1,1,1,1,8,
PBG07,2,2016,8,9,0c3c,d,23,Mermiria,bivittata,2,,,,1,3,,1,1,,8,
PBG07,2,2016,8,9,0c3c,d,56,Oecanthinae,spp.,,,2,,,,1,,,,3,
PBG07,2,2016,8,9,0c3c,d,59,Tettigoniidae,spp.,4,3,,11,6,9,4,2,3,7,49,
PBG07,2,2017,8,1,0c1a,a,9,Phoetaliotes,nebrascensis,,,1,,,,,1,,1,3,
PBG07,2,2017,8,1,0c1a,a,15,Melanoplus,keeleri,,1,1,,1,1,,1,1,1,7,
PBG07,2,2017,8,1,0c1a,a,21,Orphulella,speciosa,1,3,2,1,1,5,2,,,4,19,
PBG07,2,2017,8,1,0c1a,a,22,Mermiria,picta,,,,1,,,,,,,1,
PBG07,2,2017,8,1,0c1a,a,23,Mermiria,bivittata,,,,,1,,1,,,,2,
PBG07,2,2017,8,1,0c1a,a,56,Oecanthinae,spp.,,1,1,1,3,,1,1,,,8,
PBG07,2,2017,8,1,0c1a,a,59,Tettigoniidae,spp.,,2,1,,4,5,2,1,,1,16,
PBG07,2,2017,8,1,0c1a,b,9,Phoetaliotes,nebrascensis,,,1,,,,,,,1,2,
PBG07,2,2017,8,1,0c1a,b,10,Melanoplus,scudderi,1,,1,,,,,,,,2,
PBG07,2,2017,8,1,0c1a,b,15,Melanoplus,keeleri,,,,,,,,1,1,,2,
PBG07,2,2017,8,1,0c1a,b,21,Orphulella,speciosa,4,,2,2,,1,1,1,1,2,14,
PBG07,2,2017,8,1,0c1a,b,23,Mermiria,bivittata,,,,1,,,,,,,1,
PBG07,2,2017,8,1,0c1a,b,56,Oecanthinae,spp.,1,1,,,,1,,1,,,4,
PBG07,2,2017,8,1,0c1a,b,59,Tettigoniidae,spp.,1,2,4,6,4,4,3,3,,5,32,
PBG07,2,2017,8,1,0c1a,c,4,Hypochlora,alba,,,,,,,,1,,,1,
PBG07,2,2017,8,1,0c1a,c,9,Phoetaliotes,nebrascensis,1,,,,1,,,,,,2,
PBG07,2,2017,8,1,0c1a,c,10,Melanoplus,scudderi,,,,,,,,,1,,1,
PBG07,2,2017,8,1,0c1a,c,12,Melanoplus,femurrubrum,2,,,,,,,,,,2,
PBG07,2,2017,8,1,0c1a,c,15,Melanoplus,keeleri,,,1,,2,1,1,,,1,6,
PBG07,2,2017,8,1,0c1a,c,18,Melanoplus,spp.,,,,,,1,,,,,1,
PBG07,2,2017,8,1,0c1a,c,21,Orphulella,speciosa,3,4,1,7,4,2,5,1,2,4,33,
PBG07,2,2017,8,1,0c1a,c,22,Mermiria,picta,,,,,,1,,1,,,2,
PBG07,2,2017,8,1,0c1a,c,23,Mermiria,bivittata,,,1,,,,,,,,1,
PBG07,2,2017,8,1,0c1a,c,33,Arphia,xanthoptera,,,,,,,,,,1,1,
PBG07,2,2017,8,1,0c1a,c,38,Pardalophora,apiculata,1,,,,,,,,,,1,
PBG07,2,2017,8,1,0c1a,c,56,Oecanthinae,spp.,,,2,,,,2,,1,,5,
PBG07,2,2017,8,1,0c1a,c,59,Tettigoniidae,spp.,2,1,3,1,3,9,1,2,1,2,25,
PBG07,2,2017,8,1,0c1a,d,4,Hypochlora,alba,,,,,1,,,,,,1,
PBG07,2,2017,8,1,0c1a,d,6,Hesperotettix,speciosus,,,,,,,1,,,,1,
PBG07,2,2017,8,1,0c1a,d,9,Phoetaliotes,nebrascensis,,,,4,1,,,,,1,6,
PBG07,2,2017,8,1,0c1a,d,10,Melanoplus,scudderi,,,,,,,,,1,1,2,
PBG07,2,2017,8,1,0c1a,d,12,Melanoplus,femurrubrum,1,1,,1,1,1,1,4,2,1,13,
PBG07,2,2017,8,1,0c1a,d,15,Melanoplus,keeleri,3,1,1,,1,,,1,1,,8,
PBG07,2,2017,8,1,0c1a,d,16,Melanoplus,bivittatus,,1,,,,,,,,,1,
PBG07,2,2017,8,1,0c1a,d,20,Syrbula,admirabilis,,1,,,,,1,,,,2,
PBG07,2,2017,8,1,0c1a,d,21,Orphulella,speciosa,1,3,1,2,2,1,2,1,2,,15,
PBG07,2,2017,8,1,0c1a,d,34,Arphia,simplex,,,,,1,,,,,,1,
PBG07,2,2017,8,1,0c1a,d,55,Tettigidea,lateralis,,,,,1,,,,,,1,
PBG07,2,2017,8,1,0c1a,d,56,Oecanthinae,spp.,,,,,,,1,,,1,2,
PBG07,2,2017,8,1,0c1a,d,59,Tettigoniidae,spp.,8,3,2,11,5,,7,1,6,17,60,
PBG07,2,2017,8,2,0c3a,a,4,Hypochlora,alba,,,,,,,1,,,,1,
PBG07,2,2017,8,2,0c3a,a,6,Hesperotettix,speciosus,1,,,,,,,1,,,2,
PBG07,2,2017,8,2,0c3a,a,9,Phoetaliotes,nebrascensis,1,,1,3,1,1,,,,1,8,
PBG07,2,2017,8,2,0c3a,a,15,Melanoplus,keeleri,,,,1,1,,,,,,2,
PBG07,2,2017,8,2,0c3a,a,21,Orphulella,speciosa,1,,2,,1,,,1,,1,6,
PBG07,2,2017,8,2,0c3a,a,22,Mermiria,picta,,,1,1,,1,,,,,3,
PBG07,2,2017,8,2,0c3a,a,23,Mermiria,bivittata,1,,,,1,,,,,,2,
PBG07,2,2017,8,2,0c3a,a,56,Oecanthinae,spp.,,2,,,,,1,1,,,4,
PBG07,2,2017,8,2,0c3a,a,59,Tettigoniidae,spp.,2,,1,2,,3,3,,,,11,
PBG07,2,2017,8,2,0c3a,b,5,Campylacantha,olivacea,,,,1,,,,,1,,2,
PBG07,2,2017,8,2,0c3a,b,6,Hesperotettix,speciosus,1,,,,,,,,,,1,
PBG07,2,2017,8,2,0c3a,b,9,Phoetaliotes,nebrascensis,2,1,1,,,1,2,1,2,1,11,
PBG07,2,2017,8,2,0c3a,b,12,Melanoplus,femurrubrum,,,1,1,,1,,1,,,4,
PBG07,2,2017,8,2,0c3a,b,15,Melanoplus,keeleri,,,,,,,,,1,1,2,
PBG07,2,2017,8,2,0c3a,b,20,Syrbula,admirabilis,,,,,,,,,1,,1,
PBG07,2,2017,8,2,0c3a,b,21,Orphulella,speciosa,,1,1,2,1,,1,2,1,2,11,
PBG07,2,2017,8,2,0c3a,b,22,Mermiria,picta,,,,,,,,,1,,1,
PBG07,2,2017,8,2,0c3a,b,23,Mermiria,bivittata,,1,,,,,,,,,1,
PBG07,2,2017,8,2,0c3a,b,56,Oecanthinae,spp.,,2,2,1,1,,,2,1,,9,
PBG07,2,2017,8,2,0c3a,b,59,Tettigoniidae,spp.,1,2,7,,,,,8,9,,27,
PBG07,2,2017,8,2,0c3a,c,4,Hypochlora,alba,,,,1,1,,,,,,2,
PBG07,2,2017,8,2,0c3a,c,6,Hesperotettix,speciosus,,1,,,,,,,,,1,
PBG07,2,2017,8,2,0c3a,c,9,Phoetaliotes,nebrascensis,1,,,,,,,,,1,2,
PBG07,2,2017,8,2,0c3a,c,10,Melanoplus,scudderi,,,,,,1,,,,,1,
PBG07,2,2017,8,2,0c3a,c,12,Melanoplus,femurrubrum,1,1,,1,1,,,,,,4,
PBG07,2,2017,8,2,0c3a,c,15,Melanoplus,keeleri,,1,4,,,,,1,,,6,
PBG07,2,2017,8,2,0c3a,c,21,Orphulella,speciosa,,1,2,,2,,,1,1,,7,
PBG07,2,2017,8,2,0c3a,c,33,Arphia,xanthoptera,,,,,,,,,1,,1,
PBG07,2,2017,8,2,0c3a,c,56,Oecanthinae,spp.,2,,2,,,,,2,,1,7,
PBG07,2,2017,8,2,0c3a,c,59,Tettigoniidae,spp.,3,5,2,4,3,4,1,1,,2,25,
PBG07,2,2017,8,2,0c3a,d,4,Hypochlora,alba,,1,,,,1,,,,,2,
PBG07,2,2017,8,2,0c3a,d,9,Phoetaliotes,nebrascensis,,,,,,,1,,,,1,
PBG07,2,2017,8,2,0c3a,d,10,Melanoplus,scudderi,,,,,,,,,,1,1,
PBG07,2,2017,8,2,0c3a,d,15,Melanoplus,keeleri,,,1,,1,,,,,1,3,
PBG07,2,2017,8,2,0c3a,d,20,Syrbula,admirabilis,,,,,,,1,,,,1,
PBG07,2,2017,8,2,0c3a,d,21,Orphulella,speciosa,1,,3,,2,2,2,,,2,12,
PBG07,2,2017,8,2,0c3a,d,22,Mermiria,picta,,,1,,,,,,,,1,
PBG07,2,2017,8,2,0c3a,d,56,Oecanthinae,spp.,1,,2,,3,3,,1,1,1,12,
PBG07,2,2017,8,2,0c3a,d,59,Tettigoniidae,spp.,1,2,3,2,,2,2,,4,,16,
PBG07,2,2017,8,2,0c3b,a,6,Hesperotettix,speciosus,,,,,1,,,,,,1,
PBG07,2,2017,8,2,0c3b,a,9,Phoetaliotes,nebrascensis,2,1,1,2,,,3,4,3,2,18,
PBG07,2,2017,8,2,0c3b,a,15,Melanoplus,keeleri,,,,,,1,,,2,,3,
PBG07,2,2017,8,2,0c3b,a,56,Oecanthinae,spp.,1,2,1,3,1,1,,2,4,,15,
PBG07,2,2017,8,2,0c3b,a,59,Tettigoniidae,spp.,1,3,,3,1,1,,2,4,,15,
PBG07,2,2017,8,2,0c3b,b,4,Hypochlora,alba,,3,1,,,,1,,,,5,
PBG07,2,2017,8,2,0c3b,b,6,Hesperotettix,speciosus,,2,,,,,,,,,2,
PBG07,2,2017,8,2,0c3b,b,9,Phoetaliotes,nebrascensis,,2,,1,1,2,,1,1,2,10,
PBG07,2,2017,8,2,0c3b,b,12,Melanoplus,femurrubrum,,,,,,1,,,1,1,3,
PBG07,2,2017,8,2,0c3b,b,15,Melanoplus,keeleri,,,,1,,,,,,2,3,
PBG07,2,2017,8,2,0c3b,b,20,Syrbula,admirabilis,,,,,1,,,,,,1,
PBG07,2,2017,8,2,0c3b,b,21,Orphulella,speciosa,1,,,1,,1,,,1,1,5,
PBG07,2,2017,8,2,0c3b,b,56,Oecanthinae,spp.,,,1,,1,,,,1,1,4,
PBG07,2,2017,8,2,0c3b,b,59,Tettigoniidae,spp.,,1,,3,4,1,1,7,2,,19,
PBG07,2,2017,8,2,0c3b,c,6,Hesperotettix,speciosus,,,,2,,,,,,1,3,
PBG07,2,2017,8,2,0c3b,c,9,Phoetaliotes,nebrascensis,1,,,,,,,,,,1,
PBG07,2,2017,8,2,0c3b,c,12,Melanoplus,femurrubrum,1,,,,,,,,,,1,
PBG07,2,2017,8,2,0c3b,c,21,Orphulella,speciosa,,,,,,1,,1,,,2,
PBG07,2,2017,8,2,0c3b,c,22,Mermiria,picta,,,,1,,,,,,,1,
PBG07,2,2017,8,2,0c3b,c,56,Oecanthinae,spp.,2,1,6,,,1,2,1,1,1,15,
PBG07,2,2017,8,2,0c3b,c,59,Tettigoniidae,spp.,2,3,,2,,1,1,,,1,10,
PBG07,2,2017,8,2,0c3b,d,4,Hypochlora,alba,,,,,,,,1,,,1,
PBG07,2,2017,8,2,0c3b,d,9,Phoetaliotes,nebrascensis,2,,,,,,1,,,,3,
PBG07,2,2017,8,2,0c3b,d,12,Melanoplus,femurrubrum,,,,,,,,1,,,1,
PBG07,2,2017,8,2,0c3b,d,15,Melanoplus,keeleri,,1,,,,,,,,,1,
PBG07,2,2017,8,2,0c3b,d,21,Orphulella,speciosa,1,,,,,,2,,,,3,
PBG07,2,2017,8,2,0c3b,d,34,Arphia,simplex,,,,,,,,1,,,1,
PBG07,2,2017,8,2,0c3b,d,56,Oecanthinae,spp.,4,1,1,,1,,,1,2,3,13,
PBG07,2,2017,8,2,0c3b,d,59,Tettigoniidae,spp.,,2,1,1,,,1,2,,3,10,
PBG07,2,2017,8,2,0c3c,a,4,Hypochlora,alba,1,,1,,,1,,,2,,5,
PBG07,2,2017,8,2,0c3c,a,6,Hesperotettix,speciosus,2,1,,,,,,,,,3,
PBG07,2,2017,8,2,0c3c,a,9,Phoetaliotes,nebrascensis,7,9,6,8,6,9,9,6,12,2,74,
PBG07,2,2017,8,2,0c3c,a,21,Orphulella,speciosa,4,2,7,,1,,2,,1,2,19,
PBG07,2,2017,8,2,0c3c,a,22,Mermiria,picta,1,,,1,,,1,,,,3,
PBG07,2,2017,8,2,0c3c,a,59,Tettigoniidae,spp.,,7,15,16,5,8,4,3,6,1,65,
PBG07,2,2017,8,2,0c3c,b,4,Hypochlora,alba,,,,,,4,,,,1,5,
PBG07,2,2017,8,2,0c3c,b,6,Hesperotettix,speciosus,,,1,1,,,,,,3,5,
PBG07,2,2017,8,2,0c3c,b,9,Phoetaliotes,nebrascensis,7,6,5,4,2,6,,1,3,4,38,
PBG07,2,2017,8,2,0c3c,b,10,Melanoplus,scudderi,1,,,,,,,,,,1,
PBG07,2,2017,8,2,0c3c,b,15,Melanoplus,keeleri,1,3,,2,1,,,,1,1,9,
PBG07,2,2017,8,2,0c3c,b,21,Orphulella,speciosa,1,,2,,,1,1,,1,,6,
PBG07,2,2017,8,2,0c3c,b,22,Mermiria,picta,,,1,,,,,,,,1,
PBG07,2,2017,8,2,0c3c,b,59,Tettigoniidae,spp.,14,6,11,8,4,4,4,7,5,3,66,
PBG07,2,2017,8,2,0c3c,c,4,Hypochlora,alba,,1,,,,,,1,,,2,
PBG07,2,2017,8,2,0c3c,c,9,Phoetaliotes,nebrascensis,1,1,6,5,6,6,1,4,,3,33,
PBG07,2,2017,8,2,0c3c,c,15,Melanoplus,keeleri,,,1,,,1,,,,,2,
PBG07,2,2017,8,2,0c3c,c,20,Syrbula,admirabilis,,,,,,,1,,,,1,
PBG07,2,2017,8,2,0c3c,c,21,Orphulella,speciosa,1,,,,,,,1,,,2,
PBG07,2,2017,8,2,0c3c,c,22,Mermiria,picta,,1,,,,,,,,,1,
PBG07,2,2017,8,2,0c3c,c,59,Tettigoniidae,spp.,9,3,12,15,7,9,6,5,6,5,77,
PBG07,2,2017,8,2,0c3c,d,4,Hypochlora,alba,,1,,,,,,,,,1,
PBG07,2,2017,8,2,0c3c,d,9,Phoetaliotes,nebrascensis,1,1,2,5,2,5,2,1,7,8,34,
PBG07,2,2017,8,2,0c3c,d,20,Syrbula,admirabilis,,,,,,,,,1,,1,
PBG07,2,2017,8,2,0c3c,d,21,Orphulella,speciosa,,,,,,1,1,1,,,3,
PBG07,2,2017,8,2,0c3c,d,22,Mermiria,picta,,,,,,1,,,,,1,
PBG07,2,2017,8,2,0c3c,d,23,Mermiria,bivittata,,,,,,,,,1,,1,
PBG07,2,2017,8,2,0c3c,d,59,Tettigoniidae,spp.,6,2,5,3,2,17,11,3,8,7,64,
PBG07,2,2017,8,2,c1sb,a,4,Hypochlora,alba,,,1,1,2,,,,,,4,
PBG07,2,2017,8,2,c1sb,a,6,Hesperotettix,speciosus,,,,,,,,1,2,,3,
PBG07,2,2017,8,2,c1sb,a,9,Phoetaliotes,nebrascensis,,,1,,4,2,1,,,,8,
PBG07,2,2017,8,2,c1sb,a,10,Melanoplus,scudderi,,,,,,,,1,,,1,
PBG07,2,2017,8,2,c1sb,a,12,Melanoplus,femurrubrum,,1,,,,,,3,,,4,
PBG07,2,2017,8,2,c1sb,a,15,Melanoplus,keeleri,2,1,,,1,,,,,1,5,
PBG07,2,2017,8,2,c1sb,a,16,Melanoplus,bivittatus,,,,,,,,,1,,1,
PBG07,2,2017,8,2,c1sb,a,21,Orphulella,speciosa,,2,3,3,3,1,1,,1,2,16,
PBG07,2,2017,8,2,c1sb,a,23,Mermiria,bivittata,,,1,,,,1,,,,2,
PBG07,2,2017,8,2,c1sb,a,33,Arphia,xanthoptera,,,,1,,,,,,,1,
PBG07,2,2017,8,2,c1sb,a,42,Schistocerca,obscura,,,,,,,,,1,,1,
PBG07,2,2017,8,2,c1sb,a,56,Oecanthinae,spp.,,,,1,,,,,,,1,
PBG07,2,2017,8,2,c1sb,a,59,Tettigoniidae,spp.,8,,3,7,11,12,5,3,9,2,60,
PBG07,2,2017,8,2,c1sb,b,4,Hypochlora,alba,1,,,,1,,2,,,,4,
PBG07,2,2017,8,2,c1sb,b,6,Hesperotettix,speciosus,,,,,,,,1,,,1,
PBG07,2,2017,8,2,c1sb,b,9,Phoetaliotes,nebrascensis,1,,,,,,,,1,1,3,
PBG07,2,2017,8,2,c1sb,b,10,Melanoplus,scudderi,,,,,1,,,,,,1,
PBG07,2,2017,8,2,c1sb,b,12,Melanoplus,femurrubrum,,,,,,,2,,,1,3,
PBG07,2,2017,8,2,c1sb,b,15,Melanoplus,keeleri,3,,,1,,1,,,,,5,
PBG07,2,2017,8,2,c1sb,b,20,Syrbula,admirabilis,,1,,,1,,,,,,2,
PBG07,2,2017,8,2,c1sb,b,21,Orphulella,speciosa,,,,1,,3,5,2,,,11,
PBG07,2,2017,8,2,c1sb,b,22,Mermiria,picta,,,,,,1,,,,,1,
PBG07,2,2017,8,2,c1sb,b,23,Mermiria,bivittata,,,,,,5,1,,,1,7,
PBG07,2,2017,8,2,c1sb,b,34,Arphia,simplex,,,,,1,,,,,,1,
PBG07,2,2017,8,2,c1sb,b,42,Schistocerca,obscura,,,,,,1,,,,,1,
PBG07,2,2017,8,2,c1sb,b,56,Oecanthinae,spp.,1,,,,2,2,1,,1,,7,
PBG07,2,2017,8,2,c1sb,b,59,Tettigoniidae,spp.,,2,,,3,3,1,2,2,1,14,
PBG07,2,2017,8,2,c1sb,c,4,Hypochlora,alba,,,2,1,1,,,,,,4,
PBG07,2,2017,8,2,c1sb,c,6,Hesperotettix,speciosus,,,,1,,,,,,,1,
PBG07,2,2017,8,2,c1sb,c,9,Phoetaliotes,nebrascensis,2,,1,3,,1,,,3,,10,
PBG07,2,2017,8,2,c1sb,c,10,Melanoplus,scudderi,,2,,,,,,,,,2,
PBG07,2,2017,8,2,c1sb,c,15,Melanoplus,keeleri,,,1,,,,,,,,1,
PBG07,2,2017,8,2,c1sb,c,16,Melanoplus,bivittatus,,1,,,,,,,,,1,
PBG07,2,2017,8,2,c1sb,c,20,Syrbula,admirabilis,,,,,,,1,,,,1,
PBG07,2,2017,8,2,c1sb,c,21,Orphulella,speciosa,4,4,4,1,4,3,3,1,7,3,34,
PBG07,2,2017,8,2,c1sb,c,22,Mermiria,picta,,1,,,,,1,,,,2,
PBG07,2,2017,8,2,c1sb,c,23,Mermiria,bivittata,,,1,,,,,,,,1,
PBG07,2,2017,8,2,c1sb,c,33,Arphia,xanthoptera,1,1,1,,,,,,,,3,
PBG07,2,2017,8,2,c1sb,c,56,Oecanthinae,spp.,,,,1,,,1,1,1,,4,
PBG07,2,2017,8,2,c1sb,c,59,Tettigoniidae,spp.,8,7,6,6,6,1,,7,6,2,49,
PBG07,2,2017,8,2,c1sb,d,4,Hypochlora,alba,,,2,1,,,,,,,3,
PBG07,2,2017,8,2,c1sb,d,6,Hesperotettix,speciosus,,2,,,,,,,,,2,
PBG07,2,2017,8,2,c1sb,d,9,Phoetaliotes,nebrascensis,3,,,2,,,,,,2,7,
PBG07,2,2017,8,2,c1sb,d,10,Melanoplus,scudderi,1,,1,,1,,,,,,3,
PBG07,2,2017,8,2,c1sb,d,12,Melanoplus,femurrubrum,,,1,,,,,,,,1,
PBG07,2,2017,8,2,c1sb,d,15,Melanoplus,keeleri,3,1,,,,,,,,,4,
PBG07,2,2017,8,2,c1sb,d,16,Melanoplus,bivittatus,,,,1,,,,,,,1,
PBG07,2,2017,8,2,c1sb,d,20,Syrbula,admirabilis,,,,,1,1,,,,,2,
PBG07,2,2017,8,2,c1sb,d,21,Orphulella,speciosa,3,3,6,3,,2,1,1,,,19,
PBG07,2,2017,8,2,c1sb,d,23,Mermiria,bivittata,,1,1,2,,1,,1,,,6,
PBG07,2,2017,8,2,c1sb,d,42,Schistocerca,obscura,,,,,,,1,,,,1,
PBG07,2,2017,8,2,c1sb,d,56,Oecanthinae,spp.,,1,1,,,2,,,1,,5,
PBG07,2,2017,8,2,c1sb,d,59,Tettigoniidae,spp.,8,6,4,4,,3,,5,2,5,37,
PBG07,2,2017,8,2,c3sa,a,4,Hypochlora,alba,,1,,,,,,1,1,,3,
PBG07,2,2017,8,2,c3sa,a,6,Hesperotettix,speciosus,,,,1,,,,,,,1,
PBG07,2,2017,8,2,c3sa,a,9,Phoetaliotes,nebrascensis,,,1,1,,,,3,,5,10,
PBG07,2,2017,8,2,c3sa,a,12,Melanoplus,femurrubrum,,1,,,,1,1,,,,3,
PBG07,2,2017,8,2,c3sa,a,15,Melanoplus,keeleri,,,,,,,,,1,1,2,
PBG07,2,2017,8,2,c3sa,a,21,Orphulella,speciosa,,,,,1,1,,,,,2,
PBG07,2,2017,8,2,c3sa,a,34,Arphia,simplex,,,,,1,1,,,,,2,
PBG07,2,2017,8,2,c3sa,a,40,Arphia,spp.,,,,,,,1,,,1,2,
PBG07,2,2017,8,2,c3sa,a,56,Oecanthinae,spp.,1,1,,1,,,,,,,3,
PBG07,2,2017,8,2,c3sa,a,59,Tettigoniidae,spp.,2,1,1,1,,,2,3,2,7,19,
PBG07,2,2017,8,2,c3sa,b,4,Hypochlora,alba,,,,,,,1,,,,1,
PBG07,2,2017,8,2,c3sa,b,6,Hesperotettix,speciosus,,,,,,,,,1,,1,
PBG07,2,2017,8,2,c3sa,b,9,Phoetaliotes,nebrascensis,,,,,,,,,1,,1,
PBG07,2,2017,8,2,c3sa,b,12,Melanoplus,femurrubrum,,,1,1,1,2,1,,,,6,
PBG07,2,2017,8,2,c3sa,b,15,Melanoplus,keeleri,,,,,,,,1,,,1,
PBG07,2,2017,8,2,c3sa,b,18,Melanoplus,spp.,,,,,,,1,,,,1,
PBG07,2,2017,8,2,c3sa,b,21,Orphulella,speciosa,,,,,,1,,,1,3,5,
PBG07,2,2017,8,2,c3sa,b,23,Mermiria,bivittata,,1,,,,,,,,,1,
PBG07,2,2017,8,2,c3sa,b,56,Oecanthinae,spp.,,,,1,1,3,5,,6,1,17,
PBG07,2,2017,8,2,c3sa,b,59,Tettigoniidae,spp.,,2,,4,1,4,,,2,2,15,
PBG07,2,2017,8,2,c3sa,c,4,Hypochlora,alba,,,,1,,,,,,,1,
PBG07,2,2017,8,2,c3sa,c,6,Hesperotettix,speciosus,,,,,,,,1,,,1,
PBG07,2,2017,8,2,c3sa,c,10,Melanoplus,scudderi,1,,,,1,,,,,,2,
PBG07,2,2017,8,2,c3sa,c,12,Melanoplus,femurrubrum,2,2,4,3,2,2,2,2,,,19,
PBG07,2,2017,8,2,c3sa,c,15,Melanoplus,keeleri,1,,,,,,,,,,1,
PBG07,2,2017,8,2,c3sa,c,18,Melanoplus,spp.,,,,,,,,,,1,1,
PBG07,2,2017,8,2,c3sa,c,21,Orphulella,speciosa,1,,,1,,,,1,,1,4,
PBG07,2,2017,8,2,c3sa,c,33,Arphia,xanthoptera,,,1,,,,,,,,1,
PBG07,2,2017,8,2,c3sa,c,56,Oecanthinae,spp.,,1,,,,,,1,2,,4,
PBG07,2,2017,8,2,c3sa,c,59,Tettigoniidae,spp.,,3,9,,5,1,,1,1,,20,
PBG07,2,2017,8,2,c3sa,d,4,Hypochlora,alba,1,,,,2,,,,1,,4,
PBG07,2,2017,8,2,c3sa,d,6,Hesperotettix,speciosus,,,1,1,,,1,1,,,4,
