DATACODE,RECTYPE,RECYEAR,RECMONTH,RECDAY,WATERSHED,SOILTYPE,REPSITE,SPCODE,SPECIES,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,TOTAL,COMMENTS
CGR02,2,2015,7,30,n04d,fl,a,28,Boopedon gracile,,,,1,,1,,,,,2,
CGR02,2,2015,7,30,n04d,fl,a,34,Arphia simplex,1,,,,,,,,,,1,
CGR02,2,2015,7,30,n04d,fl,a,56,Oecanthinae spp.,,2,,,,,,,1,1,4,
CGR02,2,2015,7,30,n04d,fl,a,59,Tettigoniidae spp.,,1,,,,,,,,1,2,
CGR02,2,2015,7,30,n04d,fl,b,6,Hesperotettix speciosus,,,,,1,,,1,,,2,
CGR02,2,2015,7,30,n04d,fl,b,8,Hesperotettix spp.,,1,,,,,,,1,,2,
CGR02,2,2015,7,30,n04d,fl,b,9,Phoetaliotes nebrascensis,,,1,,,,,,,,1,
CGR02,2,2015,7,30,n04d,fl,b,12,Melanoplus femurrubrum,,,,1,1,,,1,,,3,
CGR02,2,2015,7,30,n04d,fl,b,15,Melanoplus keeleri,,,,,1,1,2,,,,4,
CGR02,2,2015,7,30,n04d,fl,b,17,Melanoplus confusus,,,,,,1,,1,,,2,
CGR02,2,2015,7,30,n04d,fl,b,18,Melanoplus spp.,,,,,1,,,,,1,2,
CGR02,2,2015,7,30,n04d,fl,b,21,Orphulella speciosa,1,1,,,,,,,,,2,
CGR02,2,2015,7,30,n04d,fl,b,28,Boopedon gracile,,,,,,,1,,,,1,
CGR02,2,2015,7,30,n04d,fl,b,56,Oecanthinae spp.,,,2,2,,3,3,2,2,4,18,
CGR02,2,2015,7,30,n04d,fl,b,59,Tettigoniidae spp.,,,,,,1,,3,1,1,6,
CGR02,2,2015,7,31,n20a,fl,a,4,Hypochlora alba,,1,,,,,,2,,1,4,
CGR02,2,2015,7,31,n20a,fl,a,6,Hesperotettix speciosus,,,,,1,,,,,,1,
CGR02,2,2015,7,31,n20a,fl,a,7,Hesperotettix viridis,,1,,,,,,,,1,2,
CGR02,2,2015,7,31,n20a,fl,a,9,Phoetaliotes nebrascensis,,,,,2,2,,,1,,5,
CGR02,2,2015,7,31,n20a,fl,a,12,Melanoplus femurrubrum,,,,,3,1,,1,,4,9,
CGR02,2,2015,7,31,n20a,fl,a,15,Melanoplus keeleri,,,1,,,,,3,,1,5,
CGR02,2,2015,7,31,n20a,fl,a,21,Orphulella speciosa,2,,1,2,1,1,,,,2,9,
CGR02,2,2015,7,31,n20a,fl,a,22,Mermiria picta,,,,,,,1,,,,1,
CGR02,2,2015,7,31,n20a,fl,a,23,Mermiria bivittata,,,1,,,,,,,,1,
CGR02,2,2015,7,31,n20a,fl,a,42,Schistocerca obscura,,,,,,,,,,3,3,
CGR02,2,2015,7,31,n20a,fl,a,56,Oecanthinae spp.,,,,,1,1,,,,1,3,
CGR02,2,2015,7,31,n20a,fl,a,59,Tettigoniidae spp.,,,,1,3,3,,,,,7,
CGR02,2,2015,7,31,n20a,fl,b,4,Hypochlora alba,,,,,,,1,,,,1,
CGR02,2,2015,7,31,n20a,fl,b,6,Hesperotettix speciosus,,,,,,1,,,,,1,
CGR02,2,2015,7,31,n20a,fl,b,9,Phoetaliotes nebrascensis,2,,,,,,,,,1,3,
CGR02,2,2015,7,31,n20a,fl,b,10,Melanoplus scudderi,,,,1,,,,,,,1,
CGR02,2,2015,7,31,n20a,fl,b,15,Melanoplus keeleri,2,,,3,1,1,1,,1,,9,
CGR02,2,2015,7,31,n20a,fl,b,16,Melanoplus bivittatus,,,,1,,,,,2,,3,
CGR02,2,2015,7,31,n20a,fl,b,17,Melanoplus confusus,,1,,,,,,,,,1,
CGR02,2,2015,7,31,n20a,fl,b,20,Syrbula admirabilis,1,,,,,1,2,,,,4,
CGR02,2,2015,7,31,n20a,fl,b,21,Orphulella speciosa,,,,,,,,,3,,3,
CGR02,2,2015,7,31,n20a,fl,b,22,Mermiria picta,,,,,,2,,,,1,3,
CGR02,2,2015,7,31,n20a,fl,b,23,Mermiria bivittata,,,,,1,,,1,,3,5,
CGR02,2,2015,7,31,n20a,fl,b,56,Oecanthinae spp.,,,,2,,,1,1,,,4,
CGR02,2,2015,7,31,n20a,fl,b,59,Tettigoniidae spp.,,,,2,1,2,2,1,2,3,13,
CGR02,2,2015,7,30,n20b,fl,a,4,Hypochlora alba,,,,1,,,,,,,1,
CGR02,2,2015,7,30,n20b,fl,a,12,Melanoplus femurrubrum,,,,,1,,,,,,1,
CGR02,2,2015,7,30,n20b,fl,a,15,Melanoplus keeleri,1,,,,,,,,,,1,
CGR02,2,2015,7,30,n20b,fl,a,17,Melanoplus confusus,,,,,,,,3,,,3,
CGR02,2,2015,7,30,n20b,fl,a,18,Melanoplus spp.,,,,,,,1,,,,1,
CGR02,2,2015,7,30,n20b,fl,a,21,Orphulella speciosa,,,1,,,,,,,,1,
CGR02,2,2015,7,30,n20b,fl,a,22,Mermiria picta,,,,,,,1,,,,1,
CGR02,2,2015,7,30,n20b,fl,a,28,Boopedon gracile,,,,,,1,,,,,1,
CGR02,2,2015,7,30,n20b,fl,a,56,Oecanthinae spp.,1,1,4,2,,2,,,1,,11,
CGR02,2,2015,7,30,n20b,fl,b,6,Hesperotettix speciosus,,1,,,1,,2,,,,4,
CGR02,2,2015,7,30,n20b,fl,b,9,Phoetaliotes nebrascensis,,1,1,,,1,,,,1,4,
CGR02,2,2015,7,30,n20b,fl,b,12,Melanoplus femurrubrum,,1,,,,,,,,,1,
CGR02,2,2015,7,30,n20b,fl,b,15,Melanoplus keeleri,,,,1,,,,,,,1,
CGR02,2,2015,7,30,n20b,fl,b,20,Syrbula admirabilis,,,,,,,,1,,1,2,
CGR02,2,2015,7,30,n20b,fl,b,21,Orphulella speciosa,,,1,,,,,,1,,2,
CGR02,2,2015,7,30,n20b,fl,b,22,Mermiria picta,,1,,,,,,,,,1,
CGR02,2,2015,7,30,n20b,fl,b,39,Pardalophora haldemani,,,,,,,1,,,,1,
CGR02,2,2015,7,30,n20b,fl,b,56,Oecanthinae spp.,1,,,5,3,,,,1,1,11,
CGR02,2,2015,7,30,n20b,fl,b,59,Tettigoniidae spp.,1,4,,3,2,1,1,,1,,13,
CGR02,2,2015,8,7,001d,fl,a,6,Hesperotettix speciosus,,,,,,,1,,,1,2,
CGR02,2,2015,8,7,001d,fl,a,9,phoetaliot nebrascen,2,1,,1,1,,,,,1,6,
CGR02,2,2015,8,7,001d,fl,a,21,Orphulella speciosa,1,2,,,,3,,,,2,8,
CGR02,2,2015,8,7,001d,fl,a,42,Schistocerca obscura,,,,,,,,,1,,1,
CGR02,2,2015,8,7,001d,fl,a,59,Tettigoniidae spp.,15,3,3,2,3,1,5,3,5,1,41,
CGR02,2,2015,8,7,001d,fl,b,9,Phoetaliotes nebrascensis,1,1,,,,2,2,,1,,7,
CGR02,2,2015,8,7,001d,fl,b,15,Melanoplus keeleri,,1,,,1,,,,,,2,
CGR02,2,2015,8,7,001d,fl,b,20,Syrbula admirabilis,,,,,,,,3,,,3,
CGR02,2,2015,8,7,001d,fl,b,21,Orphulella speciosa,2,6,3,1,2,2,2,,5,1,24,
CGR02,2,2015,8,7,001d,fl,b,23,Mermiria bivittata,,,,1,,,1,,,,2,
CGR02,2,2015,8,7,001d,fl,b,56,Oecanthinae spp.,,,,,1,1,,,,1,3,
CGR02,2,2015,8,7,001d,fl,b,59,Tettigoniidae spp.,4,3,4,6,3,7,4,3,5,6,45,
CGR02,2,2015,8,7,0spb,fl,a,6,Hesperotettix speciosus,,,,,,,,,1,,1,
CGR02,2,2015,8,7,0spb,fl,a,9,Phoetaliotes nebrascensis,1,,,,,1,1,,,,3,
CGR02,2,2015,8,7,0spb,fl,a,10,Melanoplus scudderi,,1,,,,,,1,,,2,
CGR02,2,2015,8,7,0spb,fl,a,12,Melanoplus femurrubrum,,,,1,,,,,,,1,
CGR02,2,2015,8,7,0spb,fl,a,21,Orphulella speciosa,2,,,2,,,,5,,,9,
CGR02,2,2015,8,7,0spb,fl,a,23,Mermiria bivittata,,,,,,,1,,,,1,
CGR02,2,2015,8,7,0spb,fl,a,56,Oecanthinae spp.,1,,,,,,,1,,,2,
CGR02,2,2015,8,7,0spb,fl,a,59,Tettigoniidae spp.,6,1,4,4,1,1,7,8,3,3,38,
CGR02,2,2015,8,7,0spb,fl,b,20,Syrbula admirabilis,,,,,,,,,1,,1,
CGR02,2,2015,8,7,0spb,fl,b,21,Orphulella speciosa,1,,,,,,,,,,1,
CGR02,2,2015,8,7,0spb,fl,b,23,Mermiria bivittata,,,,,1,,,,,,1,
CGR02,2,2015,8,7,0spb,fl,b,59,Tettigoniidae spp.,1,,2,,1,,,2,,,6,
CGR02,2,2015,8,7,0sub,fl,a,9,Phoetaliotes nebrascensis,,,,1,,1,,1,,1,4,
CGR02,2,2015,8,7,0sub,fl,a,10,Melanoplus scudderi,,,,,,,,,,1,1,
CGR02,2,2015,8,7,0sub,fl,a,21,Orphulella speciosa,1,3,,,,,,1,,1,6,
CGR02,2,2015,8,7,0sub,fl,a,23,Mermiria bivittata,,,,,,1,,,,,1,
CGR02,2,2015,8,7,0sub,fl,a,56,Oecanthinae spp.,,1,,,,,,,,1,2,
CGR02,2,2015,8,7,0sub,fl,a,59,Tettigoniidae spp.,,1,1,,3,5,2,5,2,3,22,
CGR02,2,2015,8,7,0sub,fl,b,9,Phoetaliotes nebrascensis,,1,,,,,,1,,1,3,
CGR02,2,2015,8,7,0sub,fl,b,10,Melanoplus scudderi,,,,,1,,,1,,,2,
CGR02,2,2015,8,7,0sub,fl,b,15,Melanoplus keeleri,,,1,,,1,,,,1,3,
CGR02,2,2015,8,7,0sub,fl,b,21,Orphulella speciosa,,,,,1,,,,,1,2,
CGR02,2,2015,8,7,0sub,fl,b,23,Mermiria bivittata,,1,,,,,,,,1,2,
CGR02,2,2015,8,7,0sub,fl,b,28,Boopedon gracile,,,,,,1,,,,,1,
CGR02,2,2015,8,7,0sub,fl,b,42,Schistocerca obscura,,,,,,,,1,,,1,
CGR02,2,2015,8,7,0sub,fl,b,56,Oecanthinae spp.,1,,2,,,1,,1,,,5,
CGR02,2,2015,8,7,0sub,fl,b,59,Tettigoniidae spp.,1,4,2,2,2,1,4,5,1,1,23,
CGR02,2,2015,8,7,002c,fl,a,9,Phoetaliotes nebrascensis,1,1,3,,1,1,1,1,1,1,11,
CGR02,2,2015,8,7,002c,fl,a,10,Melanoplus scudderi,,,,,,1,,,,,1,
CGR02,2,2015,8,7,002c,fl,a,12,Melanoplus femurrubrum,,,,,,1,,,,,1,
CGR02,2,2015,8,7,002c,fl,a,15,Melanoplus keeleri,,,,,,1,,,,,1,
CGR02,2,2015,8,7,002c,fl,a,21,Orphulella speciosa,,,1,,,1,5,,1,,8,
CGR02,2,2015,8,7,002c,fl,a,23,Mermiria bivittata,,,,,1,1,,,,2,4,
CGR02,2,2015,8,7,002c,fl,a,59,Tettigoniidae spp.,1,1,4,1,2,4,3,5,5,3,29,
CGR02,2,2015,8,7,002c,fl,b,6,Hesperotettix speciosus,,1,,,,,,,,,1,
CGR02,2,2015,8,7,002c,fl,b,9,Phoetaliotes nebrascensis,,,,3,1,3,,,2,,9,
CGR02,2,2015,8,7,002c,fl,b,21,Orphulella speciosa,,,,,,1,,1,,,2,
CGR02,2,2015,8,7,002c,fl,b,23,Mermiria bivittata,,,1,,,,,,,,1,
CGR02,2,2015,8,7,002c,fl,b,56,Oecanthinae spp.,2,,,1,1,,,,1,,5,
CGR02,2,2015,8,7,002c,fl,b,59,Tettigoniidae spp.,2,7,2,7,,2,1,4,2,6,33,
CGR02,2,2015,8,4,002d,fl,a,6,Hesperotettix speciosus,,,1,,,,,,,,1,
CGR02,2,2015,8,4,002d,fl,a,8,Hesperotettix spp.,,,,4,1,,,,,,5,
CGR02,2,2015,8,4,002d,fl,a,9,Phoetaliotes nebrascensis,1,,,,,4,1,,,,6,
CGR02,2,2015,8,4,002d,fl,a,10,Melanoplus scudderi,,,,1,,,,,,,1,
CGR02,2,2015,8,4,002d,fl,a,15,Melanoplus keeleri,1,,,,,,,,,,1,
CGR02,2,2015,8,4,002d,fl,a,21,Orphulella speciosa,2,,,1,,,2,,,,5,
CGR02,2,2015,8,4,002d,fl,a,56,Oecanthinae spp.,,,,,,,,,1,,1,
CGR02,2,2015,8,4,002d,fl,a,59,Tettigoniidae spp.,,2,3,1,1,3,1,2,1,,14,
CGR02,2,2015,8,4,002d,fl,b,9,Phoetaliotes nebrascensis,,1,2,,1,2,2,1,,,9,
CGR02,2,2015,8,4,002d,fl,b,12,Melanoplus femurrubrum,,,,,,,,1,,,1,
CGR02,2,2015,8,4,002d,fl,b,21,Orphulella speciosa,1,,1,,,,,,,,2,
CGR02,2,2015,8,4,002d,fl,b,56,Oecanthinae spp.,,,,,,,,,,2,2,
CGR02,2,2015,8,4,002d,fl,b,59,Tettigoniidae spp.,1,2,,4,,2,8,6,1,2,26,
CGR02,2,2015,8,7,004b,fl,a,9,Phoetaliotes nebrascensis,,,,,,1,,1,,,2,
CGR02,2,2015,8,7,004b,fl,a,15,Melanoplus keeleri,,1,,,,1,,,,,2,
CGR02,2,2015,8,7,004b,fl,a,56,Oecanthinae spp.,,1,,1,1,,,,,,3,
CGR02,2,2015,8,7,004b,fl,a,59,Tettigoniidae spp.,1,3,3,2,4,1,1,3,,2,20,
CGR02,2,2015,8,7,004b,fl,b,4,Hypochlora alba,,,,,,,1,,,,1,
CGR02,2,2015,8,7,004b,fl,b,9,Phoetaliotes nebrascensis,,,,,1,,1,,,,2,
CGR02,2,2015,8,7,004b,fl,b,10,Melanoplus scudderi,,,,,,,2,,,,2,
CGR02,2,2015,8,7,004b,fl,b,15,Melanoplus keeleri,,,,,,,,1,,,1,
CGR02,2,2015,8,7,004b,fl,b,21,Orphulella speciosa,,,,,,,1,,,1,2,
CGR02,2,2015,8,7,004b,fl,b,56,Oecanthinae spp.,1,,,,,3,3,2,2,,11,
CGR02,2,2015,8,7,004b,fl,b,59,Tettigoniidae spp.,1,1,2,1,,,1,1,2,2,11,
CGR02,2,2015,8,7,004f,fl,a,9,Phoetaliotes nebrascensis,3,3,2,1,,5,1,,,2,17,
CGR02,2,2015,8,7,004f,fl,a,10,Melanoplus scudderi,,,,,,1,,,,,1,
CGR02,2,2015,8,7,004f,fl,a,12,Melanoplus femurrubrum,,,,,,1,,,,,1,
CGR02,2,2015,8,7,004f,fl,a,15,Melanoplus keeleri,,1,,,,,,,,,1,
CGR02,2,2015,8,7,004f,fl,a,56,Oecanthinae spp.,,1,,,,,1,,1,,3,
CGR02,2,2015,8,7,004f,fl,a,59,Tettigoniidae spp.,4,1,3,2,1,4,3,3,3,2,26,
CGR02,2,2015,8,7,004f,fl,b,6,Hesperotettix speciosus,2,,,,,,,,,,2,
CGR02,2,2015,8,7,004f,fl,b,9,Phoetaliotes nebrascensis,1,2,,,7,3,1,2,1,1,18,
CGR02,2,2015,8,7,004f,fl,b,15,Melanoplus keeleri,1,,,,,,,,,,1,
CGR02,2,2015,8,7,004f,fl,b,21,Orphulella speciosa,1,,,,,,,2,,,3,
CGR02,2,2015,8,7,004f,fl,b,33,Arphia xanthoptera,,,,,,,1,,,,1,
CGR02,2,2015,8,7,004f,fl,b,56,Oecanthinae spp.,2,1,,,,,,,,,3,
CGR02,2,2015,8,7,004f,fl,b,59,Tettigoniidae spp.,2,6,1,4,2,5,,3,3,1,27,
CGR02,2,2015,8,7,020b,fl,a,4,Hypochlora alba,,,1,,,,,,,,1,
CGR02,2,2015,8,7,020b,fl,a,6,Hesperotettix speciosus,1,,,,1,,,,,,2,
CGR02,2,2015,8,7,020b,fl,a,9,Phoetaliotes nebrascensis,2,,2,,1,,,1,3,,9,
CGR02,2,2015,8,7,020b,fl,a,10,Melanoplus scudderi,,,,,,,,1,,,1,
CGR02,2,2015,8,7,020b,fl,a,12,Melanoplus femurrubrum,,,,,,,,1,,,1,
CGR02,2,2015,8,7,020b,fl,a,15,Melanoplus keeleri,,,,,,1,,,,,1,
CGR02,2,2015,8,7,020b,fl,a,16,Melanoplus bivittatus,,,,,1,,,,,,1,
CGR02,2,2015,8,7,020b,fl,a,21,Orphulella speciosa,,,1,,,1,,,1,,3,
CGR02,2,2015,8,7,020b,fl,a,56,Oecanthinae spp.,,1,,,3,1,2,,3,5,15,
CGR02,2,2015,8,7,020b,fl,a,59,Tettigoniidae spp.,2,3,4,3,,3,1,1,,2,19,
CGR02,2,2015,8,7,020b,fl,b,4,Hypochlora alba,,,,,,,,,1,,1,
CGR02,2,2015,8,7,020b,fl,b,6,Hesperotettix speciosus,,,,,,,,1,,,1,
CGR02,2,2015,8,7,020b,fl,b,9,Phoetaliotes nebrascensis,2,2,2,,,2,,,,1,9,
CGR02,2,2015,8,7,020b,fl,b,10,Melanoplus scudderi,,,,,,,,,,1,1,
CGR02,2,2015,8,7,020b,fl,b,15,Melanoplus keeleri,,,,,1,1,,,,,2,
CGR02,2,2015,8,7,020b,fl,b,16,Melanoplus bivittatus,,,,,,,,,,1,1,
CGR02,2,2015,8,7,020b,fl,b,23,Mermiria bivittata,,,,,1,,,,,,1,
CGR02,2,2015,8,7,020b,fl,b,56,Oecanthinae spp.,1,2,2,1,1,3,2,3,1,1,17,
CGR02,2,2015,8,7,020b,fl,b,59,Tettigoniidae spp.,,,,,1,1,1,,,1,4,
CGR02,2,2015,8,7,n01a,fl,a,4,Hypochlora alba,,,,,,,,,1,,1,
CGR02,2,2015,8,7,n01a,fl,a,6,Hesperotettix speciosus,,,,,1,,,,,,1,
CGR02,2,2015,8,7,n01a,fl,a,9,Phoetaliotes nebrascensis,1,,,,1,,,,,,2,
CGR02,2,2015,8,7,n01a,fl,a,15,Melanoplus keeleri,,,,,,,,1,,1,2,
CGR02,2,2015,8,7,n01a,fl,a,21,Orphulella speciosa,,,,,2,,1,,,1,4,
CGR02,2,2015,8,7,n01a,fl,a,28,Boopedon gracile,1,1,,1,,,,,,,3,
CGR02,2,2015,8,7,n01a,fl,a,42,Schistocerca obscura,,,,,1,,,,,,1,
CGR02,2,2015,8,7,n01a,fl,a,56,Oecanthinae spp.,,1,,,1,1,1,,1,,5,
CGR02,2,2015,8,7,n01a,fl,a,59,Tettigoniidae spp.,2,,,,2,,,,,,4,
CGR02,2,2015,8,7,n01a,fl,b,6,Hesperotettix speciosus,,,,1,,,,,,,1,
CGR02,2,2015,8,7,n01a,fl,b,9,Phoetaliotes nebrascensis,,,,1,,,,,,,1,
CGR02,2,2015,8,7,n01a,fl,b,10,Melanoplus scudderi,,,,,,,,,1,,1,
CGR02,2,2015,8,7,n01a,fl,b,20,Syrbula admirabilis,,1,,,,,,,,,1,
CGR02,2,2015,8,7,n01a,fl,b,21,Orphulella speciosa,1,,,,,,,,1,,2,
CGR02,2,2015,8,7,n01a,fl,b,22,Mermiria picta,,1,,,,,,,,,1,
CGR02,2,2015,8,7,n01a,fl,b,56,Oecanthinae spp.,,,,1,,2,,1,,,4,
CGR02,2,2015,8,7,n01b,fl,a,4,Hypochlora alba,,,,,,,,1,,,1,
CGR02,2,2015,8,7,n01b,fl,a,6,Hesperotettix speciosus,,,,2,,,1,,,,3,
CGR02,2,2015,8,7,n01b,fl,a,9,Phoetaliotes nebrascensis,,,,,,,,,1,,1,
CGR02,2,2015,8,7,n01b,fl,a,10,Melanoplus scudderi,,,,,1,,,1,,,2,
CGR02,2,2015,8,7,n01b,fl,a,12,Melanoplus femurrubrum,,,,,1,,1,,,,2,
CGR02,2,2015,8,7,n01b,fl,a,56,Oecanthinae spp.,,,,,,2,,,2,,4,
CGR02,2,2015,8,7,n01b,fl,a,59,Tettigoniidae spp.,,,,,,,1,1,1,,3,
CGR02,2,2015,8,7,n01b,fl,b,4,Hypochlora alba,,,,1,,,,,,1,2,
CGR02,2,2015,8,7,n01b,fl,b,6,Hesperotettix speciosus,,,,,1,3,1,,,,5,
CGR02,2,2015,8,7,n01b,fl,b,7,Hesperotettix viridis,,,,1,,,,,,,1,
CGR02,2,2015,8,7,n01b,fl,b,10,Melanoplus scudderi,,,1,,,1,,,,,2,
CGR02,2,2015,8,7,n01b,fl,b,12,Melanoplus femurrubrum,,2,2,3,,1,,,1,,9,
CGR02,2,2015,8,7,n01b,fl,b,15,Melanoplus keeleri,,2,1,1,,,,,,,4,
CGR02,2,2015,8,7,n01b,fl,b,16,Melanoplus bivittatus,,,,1,,,,,,,1,
CGR02,2,2015,8,7,n01b,fl,b,20,Syrbula admirabilis,,,,,,,,,,1,1,
CGR02,2,2015,8,7,n01b,fl,b,56,Oecanthinae spp.,1,1,1,,1,1,1,,2,,8,
CGR02,2,2015,8,7,n01b,fl,b,59,Tettigoniidae spp.,,2,2,2,,2,,,,1,9,
CGR02,2,2015,8,7,n04a,fl,a,6,Hesperotettix speciosus,,,,,,,,,,1,1,
CGR02,2,2015,8,7,n04a,fl,a,12,Melanoplus femurrubrum,1,,,,,,,,,,1,
CGR02,2,2015,8,7,n04a,fl,a,15,Melanoplus keeleri,,,,,,,1,1,,,2,
CGR02,2,2015,8,7,n04a,fl,a,16,Melanoplus bivittatus,,,,,,,1,,,,1,
CGR02,2,2015,8,7,n04a,fl,a,21,Orphulella speciosa,,,,1,,,,,,,1,
CGR02,2,2015,8,7,n04a,fl,a,22,Mermiria picta,,,1,,,,,,,,1,
CGR02,2,2015,8,7,n04a,fl,a,34,Arphia simplex,,1,,,,,,,,,1,
CGR02,2,2015,8,7,n04a,fl,a,56,Oecanthinae spp.,,,,,1,,,,1,,2,
CGR02,2,2015,8,7,n04a,fl,a,59,Tettigoniidae spp.,,,,1,,,,,,,1,
CGR02,2,2015,8,7,n04a,fl,b,4,Hypochlora alba,,1,,,,,,,,,1,
CGR02,2,2015,8,7,n04a,fl,b,12,Melanoplus femurrubrum,,2,,,,,,,,,2,
CGR02,2,2015,8,7,n04a,fl,b,56,Oecanthinae spp.,,,,,1,,,,,,1,
CGR02,2,2015,8,7,n04d,fl,a,4,Hypochlora alba,,,2,,,,2,1,,4,9,
CGR02,2,2015,8,7,n04d,fl,a,6,Hesperotettix speciosus,3,,2,,,1,,1,,,7,
CGR02,2,2015,8,7,n04d,fl,a,12,Melanoplus femurrubrum,,,,,,,,2,,1,3,
CGR02,2,2015,8,7,n04d,fl,a,15,Melanoplus keeleri,,,,,,,,,1,,1,
CGR02,2,2015,8,7,n04d,fl,a,21,Orphulella speciosa,,,,,,,,1,,1,2,
CGR02,2,2015,8,7,n04d,fl,a,28,Boopedon gracile,,,,,,,1,,2,,3,
CGR02,2,2015,8,7,n04d,fl,a,56,Oecanthinae spp.,1,1,,1,,1,1,5,1,,11,
CGR02,2,2015,8,7,n04d,fl,a,59,Tettigoniidae spp.,,1,1,1,,,,3,,,6,
CGR02,2,2015,8,7,n04d,fl,b,6,Hesperotettix speciosus,,2,,,,,,,,,2,
CGR02,2,2015,8,7,n04d,fl,b,8,Hesperotettix spp.,,,,,,1,,,,,1,
CGR02,2,2015,8,7,n04d,fl,b,12,Melanoplus femurrubrum,2,,1,,,,,,,1,4,
CGR02,2,2015,8,7,n04d,fl,b,15,Melanoplus keeleri,1,,,1,,,,,,,2,
CGR02,2,2015,8,7,n04d,fl,b,18,Melanoplus spp.,,,,1,,,,,,,1,
CGR02,2,2015,8,7,n04d,fl,b,20,Syrbula admirabilis,,,,,,,,,1,,1,
CGR02,2,2015,8,7,n04d,fl,b,21,Orphulella speciosa,1,1,,,,1,,,,,3,
CGR02,2,2015,8,7,n04d,fl,b,28,Boopedon gracile,,1,,,,,1,,,,2,
CGR02,2,2015,8,7,n04d,fl,b,33,Arphia xanthoptera,,1,,,,,,,,,1,
CGR02,2,2015,8,7,n04d,fl,b,56,Oecanthinae spp.,1,1,,1,,,,,,,3,
CGR02,2,2015,8,7,n20a,fl,a,6,Hesperotettix speciosus,,,,1,,,,,,,1,
CGR02,2,2015,8,7,n20a,fl,a,9,Phoetaliotes nebrascensis,1,1,1,,,,1,1,,1,6,
CGR02,2,2015,8,7,n20a,fl,a,10,Melanoplus scudderi,,,,,,1,,,,,1,
CGR02,2,2015,8,7,n20a,fl,a,12,Melanoplus femurrubrum,,1,,2,1,,,,,1,5,
CGR02,2,2015,8,7,n20a,fl,a,15,Melanoplus keeleri,,,,1,,,,,,,1,
CGR02,2,2015,8,7,n20a,fl,a,21,Orphulella speciosa,,1,,,,,1,1,,,3,
CGR02,2,2015,8,7,n20a,fl,a,56,Oecanthinae spp.,2,,,,,,,1,,1,4,
CGR02,2,2015,8,7,n20a,fl,a,59,Tettigoniidae spp.,1,,,,,,,,1,1,3,
CGR02,2,2015,8,7,n20a,fl,b,4,Hypochlora alba,1,1,,,,,,,4,,6,
CGR02,2,2015,8,7,n20a,fl,b,6,Hesperotettix speciosus,,,,,,,,1,1,,2,
CGR02,2,2015,8,7,n20a,fl,b,15,Melanoplus keeleri,,,,,1,,,1,,,2,
CGR02,2,2015,8,7,n20a,fl,b,20,Syrbula admirabilis,,,,,1,,,1,,,2,
CGR02,2,2015,8,7,n20a,fl,b,21,Orphulella speciosa,,,,,,,1,,,,1,
CGR02,2,2015,8,7,n20a,fl,b,56,Oecanthinae spp.,,1,,,,,,,,,1,
CGR02,2,2015,8,7,n20a,fl,b,59,Tettigoniidae spp.,,2,,1,,,,1,,,4,
CGR02,2,2015,8,7,n20b,fl,a,6,Hesperotettix speciosus,,,,,,1,,,,,1,
CGR02,2,2015,8,7,n20b,fl,a,15,Melanoplus keeleri,,,,,,,1,,,1,2,
CGR02,2,2015,8,7,n20b,fl,a,18,Melanoplus spp.,,,,1,,,,,,2,3,
CGR02,2,2015,8,7,n20b,fl,a,21,Orphulella speciosa,,1,,,,,1,,,,2,
CGR02,2,2015,8,7,n20b,fl,a,56,Oecanthinae spp.,,1,,,2,,,2,,2,7,
CGR02,2,2015,8,7,n20b,fl,b,4,Hypochlora alba,,,,1,,,,,,,1,
CGR02,2,2015,8,7,n20b,fl,b,6,Hesperotettix speciosus,,,,1,,1,,1,,,3,
CGR02,2,2015,8,7,n20b,fl,b,9,Phoetaliotes nebrascensis,,1,1,,,,,1,,,3,
CGR02,2,2015,8,7,n20b,fl,b,12,Melanoplus femurrubrum,1,,,,,,,,,,1,
CGR02,2,2015,8,7,n20b,fl,b,18,Melanoplus spp.,1,,,,,,,,,,1,
CGR02,2,2015,8,7,n20b,fl,b,21,Orphulella speciosa,,,,,,,,1,1,,2,
CGR02,2,2015,8,7,n20b,fl,b,22,Mermiria picta,,,,,,,1,,,,1,
CGR02,2,2015,8,7,n20b,fl,b,56,Oecanthinae spp.,1,1,1,3,,,1,,1,,8,
CGR02,2,2015,8,7,n20b,fl,b,59,Tettigoniidae spp.,,,1,,,5,,,1,2,9,
CGR02,2,2016,8,3,001d,fl,a,4,Hypochlora alba,,,3,,,,,,,,3,
CGR02,2,2016,8,3,001d,fl,a,6,Hesperotettix speciosus,,2,2,,1,,2,,,,7,
CGR02,2,2016,8,3,001d,fl,a,9,Phoetaliotes nebrascensis,,3,,2,,,,,1,1,7,
CGR02,2,2016,8,3,001d,fl,a,21,Orphulella speciosa,2,,,1,2,,,1,4,,10,
CGR02,2,2016,8,3,001d,fl,a,23,Mermiria bivittata,,,,,1,,,,,,1,
CGR02,2,2016,8,3,001d,fl,a,56,Oecanthinae spp.,,,,,,1,,,3,3,7,
CGR02,2,2016,8,3,001d,fl,a,59,Tettigoniidae spp.,8,5,10,12,5,5,4,3,10,6,68,
CGR02,2,2016,8,3,001d,fl,b,4,Hypochlora alba,,,,,,1,,,1,,2,
CGR02,2,2016,8,3,001d,fl,b,6,Hesperotettix speciosus,,1,,,,,,,,,1,
