year,site,block,treatment,species,value,dataset_id,treatment_type,timepoints,design,time_since_disturbance,realm,taxon,metric,unit,comment
2012,001D,b,noGrazing_fire01,melanoplus keeleri,5,joern_2019,fire and grazing,T27,AI,0,terrestrial,invertebrates,count,count,"Grasshopper sampling in fields burnt at various frequencies (the number in the site names indicates the theoretical frequency). Some fields are also grazed and the site name indicates N for natural grazing by bison. Most of the type, there were several samplings in a year, they have been pooled together and divided by the number of visits (1 to 14)."
2012,001D,b,noGrazing_fire01,syrbula admirabil,0.5,joern_2019,fire and grazing,T27,AI,0,terrestrial,invertebrates,count,count,"Grasshopper sampling in fields burnt at various frequencies (the number in the site names indicates the theoretical frequency). Some fields are also grazed and the site name indicates N for natural grazing by bison. Most of the type, there were several samplings in a year, they have been pooled together and divided by the number of visits (1 to 14)."
2012,001D,b,noGrazing_fire01,orphulella speciosa,51,joern_2019,fire and grazing,T27,AI,0,terrestrial,invertebrates,count,count,"Grasshopper sampling in fields burnt at various frequencies (the number in the site names indicates the theoretical frequency). Some fields are also grazed and the site name indicates N for natural grazing by bison. Most of the type, there were several samplings in a year, they have been pooled together and divided by the number of visits (1 to 14)."
2012,001D,b,noGrazing_fire01,mermiria bivitatta,1,joern_2019,fire and grazing,T27,AI,0,terrestrial,invertebrates,count,count,"Grasshopper sampling in fields burnt at various frequencies (the number in the site names indicates the theoretical frequency). Some fields are also grazed and the site name indicates N for natural grazing by bison. Most of the type, there were several samplings in a year, they have been pooled together and divided by the number of visits (1 to 14)."
2012,001D,b,noGrazing_fire01,arphia xanthopte,0.5,joern_2019,fire and grazing,T27,AI,0,terrestrial,invertebrates,count,count,"Grasshopper sampling in fields burnt at various frequencies (the number in the site names indicates the theoretical frequency). Some fields are also grazed and the site name indicates N for natural grazing by bison. Most of the type, there were several samplings in a year, they have been pooled together and divided by the number of visits (1 to 14)."
2012,001D,b,noGrazing_fire01,pardalopho spp.,7.5,joern_2019,fire and grazing,T27,AI,0,terrestrial,invertebrates,count,count,"Grasshopper sampling in fields burnt at various frequencies (the number in the site names indicates the theoretical frequency). Some fields are also grazed and the site name indicates N for natural grazing by bison. Most of the type, there were several samplings in a year, they have been pooled together and divided by the number of visits (1 to 14)."
2012,001D,b,noGrazing_fire01,hesperotet viridis,0.5,joern_2019,fire and grazing,T27,AI,0,terrestrial,invertebrates,count,count,"Grasshopper sampling in fields burnt at various frequencies (the number in the site names indicates the theoretical frequency). Some fields are also grazed and the site name indicates N for natural grazing by bison. Most of the type, there were several samplings in a year, they have been pooled together and divided by the number of visits (1 to 14)."
2012,002C,a,noGrazing_fire02,campylacan olivacea,2,joern_2019,fire and grazing,T27,AI,1,terrestrial,invertebrates,count,count,"Grasshopper sampling in fields burnt at various frequencies (the number in the site names indicates the theoretical frequency). Some fields are also grazed and the site name indicates N for natural grazing by bison. Most of the type, there were several samplings in a year, they have been pooled together and divided by the number of visits (1 to 14)."
2012,002C,a,noGrazing_fire02,phoetaliot nebrascen,49,joern_2019,fire and grazing,T27,AI,1,terrestrial,invertebrates,count,count,"Grasshopper sampling in fields burnt at various frequencies (the number in the site names indicates the theoretical frequency). Some fields are also grazed and the site name indicates N for natural grazing by bison. Most of the type, there were several samplings in a year, they have been pooled together and divided by the number of visits (1 to 14)."
2012,002C,a,noGrazing_fire02,melanoplus scudderi,1.5,joern_2019,fire and grazing,T27,AI,1,terrestrial,invertebrates,count,count,"Grasshopper sampling in fields burnt at various frequencies (the number in the site names indicates the theoretical frequency). Some fields are also grazed and the site name indicates N for natural grazing by bison. Most of the type, there were several samplings in a year, they have been pooled together and divided by the number of visits (1 to 14)."
2012,002C,a,noGrazing_fire02,syrbula admirabil,2,joern_2019,fire and grazing,T27,AI,1,terrestrial,invertebrates,count,count,"Grasshopper sampling in fields burnt at various frequencies (the number in the site names indicates the theoretical frequency). Some fields are also grazed and the site name indicates N for natural grazing by bison. Most of the type, there were several samplings in a year, they have been pooled together and divided by the number of visits (1 to 14)."
2012,002C,a,noGrazing_fire02,orphulella speciosa,23,joern_2019,fire and grazing,T27,AI,1,terrestrial,invertebrates,count,count,"Grasshopper sampling in fields burnt at various frequencies (the number in the site names indicates the theoretical frequency). Some fields are also grazed and the site name indicates N for natural grazing by bison. Most of the type, there were several samplings in a year, they have been pooled together and divided by the number of visits (1 to 14)."
2012,002C,a,noGrazing_fire02,mermiria picta,5.5,joern_2019,fire and grazing,T27,AI,1,terrestrial,invertebrates,count,count,"Grasshopper sampling in fields burnt at various frequencies (the number in the site names indicates the theoretical frequency). Some fields are also grazed and the site name indicates N for natural grazing by bison. Most of the type, there were several samplings in a year, they have been pooled together and divided by the number of visits (1 to 14)."
2012,002C,a,noGrazing_fire02,mermiria bivitatta,6.5,joern_2019,fire and grazing,T27,AI,1,terrestrial,invertebrates,count,count,"Grasshopper sampling in fields burnt at various frequencies (the number in the site names indicates the theoretical frequency). Some fields are also grazed and the site name indicates N for natural grazing by bison. Most of the type, there were several samplings in a year, they have been pooled together and divided by the number of visits (1 to 14)."
2012,002C,a,noGrazing_fire02,melanoplus angustipe,0.5,joern_2019,fire and grazing,T27,AI,1,terrestrial,invertebrates,count,count,"Grasshopper sampling in fields burnt at various frequencies (the number in the site names indicates the theoretical frequency). Some fields are also grazed and the site name indicates N for natural grazing by bison. Most of the type, there were several samplings in a year, they have been pooled together and divided by the number of visits (1 to 14)."
2012,002C,a,noGrazing_fire02,pardalopho spp.,1,joern_2019,fire and grazing,T27,AI,1,terrestrial,invertebrates,count,count,"Grasshopper sampling in fields burnt at various frequencies (the number in the site names indicates the theoretical frequency). Some fields are also grazed and the site name indicates N for natural grazing by bison. Most of the type, there were several samplings in a year, they have been pooled together and divided by the number of visits (1 to 14)."
