block,plot,species,treatment,contacts,year
C,C4,Carex caryophyllea,warm wet,7,2006
C,C4,Carex flacca,warm wet,11,2006
C,C4,Carex panicea,warm wet,8,2006
C,C4,Danthonia decumbens,warm wet,14,2006
C,C4,Festuca ovina,warm wet,34,2006
C,C4,Galium sterneri,warm wet,1,2006
C,C4,Helictotrichon pratense,warm wet,9,2006
C,C4,Hypericum pulchrum,warm wet,2,2006
C,C4,Koeleria macrantha,warm wet,31,2006
C,C4,Lathyrus linifolius,warm wet,1,2006
C,C4,Linum catharticum,warm wet,1,2006
C,C4,Plantago lanceolata,warm wet,5,2006
C,C4,Potentilla erecta,warm wet,21,2006
C,C4,Sanguisorba minor,warm wet,4,2006
C,C5,Agrostis,warm,9,2006
C,C5,Briza media,warm,6,2006
C,C5,Carex caryophyllea,warm,4,2006
C,C5,Carex flacca,warm,13,2006
C,C5,Carex panicea,warm,7,2006
C,C5,Dactylis glomerata,warm,1,2006
C,C5,Danthonia decumbens,warm,3,2006
C,C5,Festuca ovina,warm,25,2006
C,C5,Helictotrichon pratense,warm,21,2006
C,C5,Koeleria macrantha,warm,12,2006
C,C5,Linum catharticum,warm,1,2006
C,C5,Lotus corniculatus,warm,5,2006
C,C5,Plantago lanceolata,warm,12,2006
C,C5,Potentilla erecta,warm,8,2006
C,C5,Sanguisorba minor,warm,9,2006
C,C5,Scabiosa columbaria,warm,1,2006
C,C5,Viola riviniana,warm,1,2006
C,C8,Agrostis,wet,1,2006
C,C8,Anthoxanthum odoratum,wet,4,2006
C,C8,Briza media,wet,15,2006
C,C8,Carex caryophyllea,wet,2,2006
C,C8,Carex flacca,wet,14,2006
C,C8,Carex panicea,wet,6,2006
C,C8,Carex pulicaris,wet,27,2006
C,C8,Danthonia decumbens,wet,11,2006
C,C8,Festuca ovina,wet,30,2006
C,C8,Helianthemum nummularium,wet,1,2006
C,C8,Helictotrichon pratense,wet,21,2006
C,C8,Helictotrichon pubescens,wet,6,2006
C,C8,Hypericum pulchrum,wet,2,2006
C,C8,Koeleria macrantha,wet,8,2006
C,C8,Linum catharticum,wet,1,2006
C,C8,Lotus corniculatus,wet,6,2006
C,C8,Plantago lanceolata,wet,13,2006
C,C8,Polygala vulgaris,wet,3,2006
C,C8,Potentilla erecta,wet,6,2006
C,C8,Sanguisorba minor,wet,6,2006
C,C8,Scabiosa columbaria,wet,3,2006
C,C8,Viola riviniana,wet,2,2006
D,D1,Anthoxanthum odoratum,warm,2,2006
D,D1,Briza media,warm,6,2006
D,D1,Carex caryophyllea,warm,13,2006
D,D1,Carex flacca,warm,3,2006
D,D1,Carex pulicaris,warm,15,2006
D,D1,Centaurea nigra,warm,1,2006
D,D1,Danthonia decumbens,warm,10,2006
D,D1,Festuca ovina,warm,18,2006
D,D1,Galium sterneri,warm,1,2006
D,D1,Helianthemum nummularium,warm,2,2006
D,D1,Helictotrichon pratense,warm,9,2006
D,D1,Koeleria macrantha,warm,14,2006
D,D1,Lotus corniculatus,warm,3,2006
D,D1,Plantago lanceolata,warm,7,2006
D,D1,Sanguisorba minor,warm,8,2006
D,D1,Scabiosa columbaria,warm,6,2006
D,D1,Thymus polytrichus,warm,1,2006
D,D3,Agrostis,control,3,2006
D,D3,Anthoxanthum odoratum,control,2,2006
D,D3,Briza media,control,7,2006
D,D3,Campanula rotundifolia,control,1,2006
D,D3,Carex caryophyllea,control,11,2006
D,D3,Carex flacca,control,4,2006
D,D3,Carex panicea,control,5,2006
D,D3,Danthonia decumbens,control,7,2006
D,D3,Festuca ovina,control,26,2006
D,D3,Helictotrichon pratense,control,14,2006
D,D3,Hypericum pulchrum,control,1,2006
D,D3,Koeleria macrantha,control,14,2006
D,D3,Lotus corniculatus,control,7,2006
D,D3,Plantago lanceolata,control,6,2006
D,D3,Sanguisorba minor,control,10,2006
D,D3,Scabiosa columbaria,control,2,2006
D,D3,Succisa pratensis,control,3,2006
D,D4,Agrostis,dry,3,2006
D,D4,Anthoxanthum odoratum,dry,2,2006
D,D4,Briza media,dry,7,2006
D,D4,Campanula rotundifolia,dry,1,2006
D,D4,Carex caryophyllea,dry,11,2006
D,D4,Carex flacca,dry,4,2006
D,D4,Carex panicea,dry,5,2006
D,D4,Danthonia decumbens,dry,7,2006
D,D4,Festuca ovina,dry,26,2006
D,D4,Helictotrichon pratense,dry,14,2006
D,D4,Hypericum pulchrum,dry,1,2006
D,D4,Koeleria macrantha,dry,14,2006
D,D4,Lotus corniculatus,dry,7,2006
D,D4,Plantago lanceolata,dry,6,2006
D,D4,Sanguisorba minor,dry,10,2006
D,D4,Scabiosa columbaria,dry,2,2006
D,D4,Succisa pratensis,dry,3,2006
D,D6,Agrostis,warm wet,2,2006
D,D6,Anthoxanthum odoratum,warm wet,2,2006
D,D6,Briza media,warm wet,10,2006
D,D6,Carex caryophyllea,warm wet,4,2006
D,D6,Carex flacca,warm wet,12,2006
D,D6,Carex panicea,warm wet,8,2006
D,D6,Carex pulicaris,warm wet,15,2006
D,D6,Danthonia decumbens,warm wet,8,2006
D,D6,Festuca ovina,warm wet,36,2006
D,D6,Helictotrichon pratense,warm wet,12,2006
D,D6,Hypericum pulchrum,warm wet,1,2006
D,D6,Koeleria macrantha,warm wet,14,2006
D,D6,Lotus corniculatus,warm wet,3,2006
D,D6,Plantago lanceolata,warm wet,4,2006
D,D6,Potentilla erecta,warm wet,8,2006
D,D6,Sanguisorba minor,warm wet,6,2006
D,D6,Scabiosa columbaria,warm wet,7,2006
D,D6,Thymus polytrichus,warm wet,1,2006
D,D7,Agrostis,wet,1,2006
D,D7,Anthoxanthum odoratum,wet,7,2006
D,D7,Briza media,wet,4,2006
D,D7,Campanula rotundifolia,wet,4,2006
D,D7,Carex caryophyllea,wet,12,2006
D,D7,Carex flacca,wet,12,2006
D,D7,Carex hostiana,wet,5,2006
D,D7,Carex panicea,wet,8,2006
D,D7,Carex pulicaris,wet,24,2006
D,D7,Danthonia decumbens,wet,12,2006
D,D7,Festuca ovina,wet,17,2006
D,D7,Helictotrichon pratense,wet,35,2006
D,D7,Hypericum pulchrum,wet,3,2006
D,D7,Koeleria macrantha,wet,11,2006
D,D7,Lotus corniculatus,wet,11,2006
D,D7,Plantago lanceolata,wet,6,2006
D,D7,Potentilla erecta,wet,7,2006
D,D7,Sanguisorba minor,wet,8,2006
D,D7,Scabiosa columbaria,wet,8,2006
D,D9,Agrostis,warm dry,7,2006
D,D9,Anthoxanthum odoratum,warm dry,4,2006
D,D9,Briza media,warm dry,1,2006
D,D9,Carex caryophyllea,warm dry,8,2006
D,D9,Carex flacca,warm dry,15,2006
D,D9,Carex panicea,warm dry,1,2006
D,D9,Carex pulicaris,warm dry,17,2006
D,D9,Centaurea nigra,warm dry,2,2006
D,D9,Dactylis glomerata,warm dry,7,2006
D,D9,Festuca ovina,warm dry,22,2006
D,D9,Helictotrichon pratense,warm dry,4,2006
D,D9,Holcus lanatus,warm dry,3,2006
D,D9,Hypericum pulchrum,warm dry,3,2006
D,D9,Koeleria macrantha,warm dry,17,2006
D,D9,Lotus corniculatus,warm dry,10,2006
D,D9,Plantago lanceolata,warm dry,5,2006
D,D9,Sanguisorba minor,warm dry,4,2006
D,D9,Scabiosa columbaria,warm dry,3,2006
E,E1,Agrostis,warm wet,3,2006
E,E1,Anthoxanthum odoratum,warm wet,4,2006
E,E1,Briza media,warm wet,3,2006
E,E1,Carex caryophyllea,warm wet,7,2006
E,E1,Carex flacca,warm wet,3,2006
E,E1,Carex panicea,warm wet,3,2006
E,E1,Carex pulicaris,warm wet,18,2006
E,E1,Danthonia decumbens,warm wet,7,2006
E,E1,Festuca ovina,warm wet,22,2006
E,E1,Helianthemum nummularium,warm wet,4,2006
E,E1,Helictotrichon pratense,warm wet,4,2006
E,E1,Hypericum pulchrum,warm wet,5,2006
E,E1,Koeleria macrantha,warm wet,24,2006
E,E1,Linum catharticum,warm wet,1,2006
E,E1,Lotus corniculatus,warm wet,4,2006
E,E1,Plantago lanceolata,warm wet,4,2006
E,E1,Polygala serpyllifolia,warm wet,1,2006
E,E1,Potentilla erecta,warm wet,4,2006
E,E1,Sanguisorba minor,warm wet,2,2006
E,E1,Scabiosa columbaria,warm wet,4,2006
E,E1,Succisa pratensis,warm wet,3,2006
E,E1,Thymus polytrichus,warm wet,4,2006
E,E1,Viola riviniana,warm wet,1,2006
E,E4,Agrostis,control,2,2006
E,E4,Anthoxanthum odoratum,control,5,2006
E,E4,Briza media,control,10,2006
E,E4,Carex caryophyllea,control,4,2006
E,E4,Carex flacca,control,15,2006
E,E4,Carex panicea,control,10,2006
E,E4,Carex pulicaris,control,19,2006
E,E4,Centaurea nigra,control,1,2006
E,E4,Danthonia decumbens,control,1,2006
E,E4,Festuca ovina,control,31,2006
E,E4,Helictotrichon pratense,control,13,2006
E,E4,Hypericum pulchrum,control,1,2006
E,E4,Koeleria macrantha,control,5,2006
E,E4,Lotus corniculatus,control,9,2006
E,E4,Plantago lanceolata,control,2,2006
E,E4,Potentilla erecta,control,15,2006
E,E4,Sanguisorba minor,control,8,2006
E,E4,Scabiosa columbaria,control,5,2006
E,E4,Succisa pratensis,control,1,2006
E,E3,Agrostis,dry,2,2006
E,E3,Anthoxanthum odoratum,dry,5,2006
E,E3,Briza media,dry,10,2006
E,E3,Carex caryophyllea,dry,4,2006
E,E3,Carex flacca,dry,15,2006
E,E3,Carex panicea,dry,10,2006
E,E3,Carex pulicaris,dry,19,2006
E,E3,Centaurea nigra,dry,1,2006
E,E3,Danthonia decumbens,dry,1,2006
E,E3,Festuca ovina,dry,31,2006
E,E3,Helictotrichon pratense,dry,13,2006
E,E3,Hypericum pulchrum,dry,1,2006
E,E3,Koeleria macrantha,dry,5,2006
E,E3,Lotus corniculatus,dry,9,2006
E,E3,Plantago lanceolata,dry,2,2006
E,E3,Potentilla erecta,dry,15,2006
E,E3,Sanguisorba minor,dry,8,2006
E,E3,Scabiosa columbaria,dry,5,2006
E,E3,Succisa pratensis,dry,1,2006
E,E6,Agrostis,wet,7,2006
E,E6,Anthoxanthum odoratum,wet,5,2006
E,E6,Briza media,wet,2,2006
E,E6,Calluna vulgaris,wet,6,2006
E,E6,Carex caryophyllea,wet,23,2006
E,E6,Carex flacca,wet,9,2006
E,E6,Carex hostiana,wet,8,2006
E,E6,Carex panicea,wet,12,2006
E,E6,Carex pulicaris,wet,14,2006
E,E6,Dactylis glomerata,wet,2,2006
E,E6,Danthonia decumbens,wet,5,2006
E,E6,Festuca ovina,wet,22,2006
E,E6,Helictotrichon pratense,wet,12,2006
E,E6,Koeleria macrantha,wet,4,2006
E,E6,Lotus corniculatus,wet,11,2006
E,E6,Pimpinella saxifraga,wet,1,2006
E,E6,Plantago lanceolata,wet,2,2006
E,E6,Potentilla erecta,wet,4,2006
E,E6,Sanguisorba minor,wet,2,2006
E,E6,Scabiosa columbaria,wet,3,2006
E,E6,Succisa pratensis,wet,2,2006
E,E7,Agrostis,warm,3,2006
E,E7,Anthoxanthum odoratum,warm,4,2006
E,E7,Briza media,warm,2,2006
E,E7,Carex caryophyllea,warm,10,2006
E,E7,Carex flacca,warm,8,2006
E,E7,Carex panicea,warm,1,2006
E,E7,Carex pulicaris,warm,5,2006
E,E7,Festuca ovina,warm,61,2006
E,E7,Helictotrichon pratense,warm,14,2006
E,E7,Holcus lanatus,warm,3,2006
E,E7,Hypericum pulchrum,warm,1,2006
E,E7,Koeleria macrantha,warm,12,2006
E,E7,Lotus corniculatus,warm,12,2006
E,E7,Plantago lanceolata,warm,2,2006
E,E7,Potentilla erecta,warm,1,2006
E,E7,Sanguisorba minor,warm,1,2006
E,E8,Anthoxanthum odoratum,warm dry,6,2006
E,E8,Briza media,warm dry,2,2006
E,E8,Carex caryophyllea,warm dry,31,2006
E,E8,Carex flacca,warm dry,8,2006
E,E8,Carex panicea,warm dry,1,2006
E,E8,Carex pulicaris,warm dry,11,2006
E,E8,Danthonia decumbens,warm dry,1,2006
E,E8,Festuca ovina,warm dry,39,2006
E,E8,Helictotrichon pratense,warm dry,8,2006
E,E8,Hypericum pulchrum,warm dry,2,2006
E,E8,Koeleria macrantha,warm dry,19,2006
E,E8,Lotus corniculatus,warm dry,6,2006
E,E8,Plantago lanceolata,warm dry,3,2006
E,E8,Potentilla erecta,warm dry,1,2006
E,E8,Sanguisorba minor,warm dry,8,2006
A,A1,Agrostis,warm,4,2009
A,A1,Anthoxanthum odoratum,warm,3,2009
A,A1,Briza media,warm,1,2009
A,A1,Carex caryophyllea,warm,6,2009
A,A1,Carex flacca,warm,3,2009
A,A1,Carex panicea,warm,3,2009
A,A1,Festuca ovina,warm,20,2009
A,A1,Galium sterneri,warm,2,2009
A,A1,Helianthemum nummularium,warm,11,2009
A,A1,Helictotrichon pratense,warm,16,2009
A,A1,Hypericum pulchrum,warm,3,2009
A,A1,Koeleria macrantha,warm,18,2009
A,A1,Lotus corniculatus,warm,7,2009
A,A1,Plantago lanceolata,warm,10,2009
A,A1,Sanguisorba minor,warm,3,2009
A,A1,Scabiosa columbaria,warm,3,2009
A,A1,Thymus polytrichus,warm,2,2009
A,A1,Trifolium pratense,warm,1,2009
A,A3,Agrostis,control,5,2009
A,A3,Anthoxanthum odoratum,control,10,2009
A,A3,Briza media,control,10,2009
A,A3,Campanula rotundifolia,control,1,2009
A,A3,Carex caryophyllea,control,10,2009
A,A3,Carex flacca,control,4,2009
A,A3,Carex panicea,control,8,2009
A,A3,Carex pulicaris,control,2,2009
A,A3,Danthonia decumbens,control,1,2009
A,A3,Festuca ovina,control,18,2009
A,A3,Helianthemum nummularium,control,26,2009
A,A3,Helictotrichon pratense,control,2,2009
A,A3,Helictotrichon pubescens,control,1,2009
A,A3,Koeleria macrantha,control,13,2009
A,A3,Leontodon hispidus,control,3,2009
A,A3,Linum catharticum,control,2,2009
A,A3,Lotus corniculatus,control,11,2009
A,A3,Pimpinella saxifraga,control,1,2009
A,A3,Plantago lanceolata,control,3,2009
A,A3,Potentilla erecta,control,8,2009
A,A3,Primula veris,control,4,2009
A,A3,Sanguisorba minor,control,8,2009
A,A3,Scabiosa columbaria,control,6,2009
A,A6,Agrostis,dry,3,2009
A,A6,Briza media,dry,2,2009
A,A6,Campanula rotundifolia,dry,1,2009
A,A6,Carex caryophyllea,dry,4,2009
A,A6,Carex flacca,dry,16,2009
A,A6,Carex panicea,dry,1,2009
A,A6,Carex pulicaris,dry,1,2009
A,A6,Festuca ovina,dry,23,2009
A,A6,Helianthemum nummularium,dry,35,2009
A,A6,Helictotrichon pratense,dry,6,2009
A,A6,Hypericum pulchrum,dry,1,2009
A,A6,Koeleria macrantha,dry,16,2009
A,A6,Leontodon hispidus,dry,1,2009
A,A6,Linum catharticum,dry,1,2009
A,A6,Lotus corniculatus,dry,4,2009
A,A6,Plantago lanceolata,dry,2,2009
A,A6,Sanguisorba minor,dry,6,2009
A,A6,Viola riviniana,dry,1,2009
A,A7,Agrostis,warm wet,7,2009
A,A7,Anthoxanthum odoratum,warm wet,3,2009
A,A7,Briza media,warm wet,4,2009
A,A7,Carex caryophyllea,warm wet,11,2009
A,A7,Carex flacca,warm wet,10,2009
A,A7,Carex panicea,warm wet,5,2009
A,A7,Festuca ovina,warm wet,19,2009
A,A7,Helictotrichon pratense,warm wet,8,2009
A,A7,Koeleria macrantha,warm wet,3,2009
A,A7,Lotus corniculatus,warm wet,44,2009
A,A7,Plantago lanceolata,warm wet,19,2009
A,A7,Potentilla erecta,warm wet,21,2009
A,A7,Sanguisorba minor,warm wet,3,2009
A,A7,Scabiosa columbaria,warm wet,3,2009
A,A8,Agrostis,warm dry,3,2009
A,A8,Anthoxanthum odoratum,warm dry,2,2009
A,A8,Briza media,warm dry,12,2009
A,A8,Carex caryophyllea,warm dry,4,2009
A,A8,Carex flacca,warm dry,8,2009
A,A8,Carex panicea,warm dry,1,2009
A,A8,Festuca ovina,warm dry,33,2009
A,A8,Helianthemum nummularium,warm dry,17,2009
A,A8,Helictotrichon pratense,warm dry,7,2009
A,A8,Hypericum pulchrum,warm dry,3,2009
A,A8,Koeleria macrantha,warm dry,6,2009
A,A8,Linum catharticum,warm dry,1,2009
A,A8,Plantago lanceolata,warm dry,2,2009
A,A8,Primula veris,warm dry,1,2009
A,A8,Sanguisorba minor,warm dry,16,2009
A,A9,Carex flacca,Watered,4,2009
A,A9,Agrostis,wet,6,2009
A,A9,Briza media,wet,13,2009
A,A9,Carex caryophyllea,wet,6,2009
A,A9,Carex panicea,wet,5,2009
A,A9,Carex pulicaris,wet,3,2009
A,A9,Danthonia decumbens,wet,3,2009
A,A9,Festuca ovina,wet,16,2009
A,A9,Helianthemum nummularium,wet,19,2009
A,A9,Helictotrichon pratense,wet,8,2009
A,A9,Koeleria macrantha,wet,6,2009
A,A9,Leontodon hispidus,wet,2,2009
A,A9,Linum catharticum,wet,1,2009
A,A9,Lotus corniculatus,wet,20,2009
A,A9,Potentilla erecta,wet,27,2009
A,A9,Sanguisorba minor,wet,5,2009
A,A9,Scabiosa columbaria,wet,1,2009
B,B1,Anthoxanthum odoratum,wet,3,2009
B,B1,Briza media,wet,11,2009
B,B1,Carex caryophyllea,wet,7,2009
B,B1,Carex flacca,wet,7,2009
B,B1,Carex panicea,wet,3,2009
B,B1,Carex pulicaris,wet,3,2009
B,B1,Danthonia decumbens,wet,2,2009
B,B1,Festuca ovina,wet,12,2009
B,B1,Galium verum,wet,1,2009
B,B1,Helianthemum nummularium,wet,2,2009
B,B1,Helictotrichon pratense,wet,15,2009
B,B1,Koeleria macrantha,wet,2,2009
B,B1,Linum catharticum,wet,1,2009
B,B1,Lotus corniculatus,wet,19,2009
B,B1,Plantago lanceolata,wet,8,2009
B,B1,Potentilla erecta,wet,20,2009
B,B1,Sanguisorba minor,wet,8,2009
B,B1,Scabiosa columbaria,wet,2,2009
B,B1,Viola riviniana,wet,3,2009
B,B3,Agrostis,warm dry,18,2009
B,B3,Anthoxanthum odoratum,warm dry,9,2009
B,B3,Briza media,warm dry,3,2009
B,B3,Campanula rotundifolia,warm dry,2,2009
B,B3,Carex caryophyllea,warm dry,9,2009
B,B3,Carex flacca,warm dry,4,2009
B,B3,Festuca ovina,warm dry,24,2009
B,B3,Helictotrichon pratense,warm dry,9,2009
B,B3,Hypericum pulchrum,warm dry,1,2009
B,B3,Koeleria macrantha,warm dry,4,2009
B,B3,Linum catharticum,warm dry,2,2009
B,B3,Lotus corniculatus,warm dry,7,2009
B,B3,Plantago lanceolata,warm dry,18,2009
B,B3,Potentilla erecta,warm dry,4,2009
B,B3,Scabiosa columbaria,warm dry,5,2009
B,B3,Senecio jacobea,warm dry,1,2009
B,B5,Agrostis,warm,5,2009
B,B5,Anthoxanthum odoratum,warm,7,2009
B,B5,Briza media,warm,3,2009
B,B5,Carex caryophyllea,warm,4,2009
B,B5,Carex flacca,warm,7,2009
B,B5,Carex panicea,warm,7,2009
B,B5,Danthonia decumbens,warm,4,2009
B,B5,Festuca ovina,warm,29,2009
B,B5,Helianthemum nummularium,warm,5,2009
B,B5,Helictotrichon pratense,warm,14,2009
B,B5,Hypericum pulchrum,warm,2,2009
B,B5,Koeleria macrantha,warm,1,2009
B,B5,Linum catharticum,warm,2,2009
B,B5,Lotus corniculatus,warm,1,2009
B,B5,Plantago lanceolata,warm,24,2009
B,B5,Potentilla erecta,warm,12,2009
B,B5,Sanguisorba minor,warm,2,2009
B,B5,Scabiosa columbaria,warm,5,2009
B,B5,Viola riviniana,warm,1,2009
B,B6,Agrostis,control,7,2009
B,B6,Anthoxanthum odoratum,control,6,2009
B,B6,Briza media,control,5,2009
B,B6,Carex caryophyllea,control,5,2009
B,B6,Carex flacca,control,5,2009
B,B6,Carex panicea,control,4,2009
B,B6,Danthonia decumbens,control,2,2009
B,B6,Festuca ovina,control,24,2009
B,B6,Helianthemum nummularium,control,11,2009
B,B6,Helictotrichon pratense,control,4,2009
B,B6,Linum catharticum,control,1,2009
B,B6,Lotus corniculatus,control,11,2009
B,B6,Narduus stricta,control,3,2009
B,B6,Plantago lanceolata,control,5,2009
B,B6,Potentilla erecta,control,24,2009
B,B6,Scabiosa columbaria,control,4,2009
B,B6,Viola riviniana,control,1,2009
B,B7,Anthoxanthum odoratum,dry,3,2009
B,B7,Anthyllis vulneraria,dry,29,2009
B,B7,Briza media,dry,7,2009
B,B7,Campanula rotundifolia,dry,1,2009
B,B7,Carex caryophyllea,dry,15,2009
B,B7,Carex flacca,dry,4,2009
B,B7,Danthonia decumbens,dry,1,2009
B,B7,Festuca ovina,dry,20,2009
B,B7,Helianthemum nummularium,dry,1,2009
B,B7,Helictotrichon pratense,dry,8,2009
B,B7,Hypericum pulchrum,dry,1,2009
B,B7,Koeleria macrantha,dry,11,2009
B,B7,Linum catharticum,dry,1,2009
B,B7,Lotus corniculatus,dry,4,2009
B,B7,Plantago lanceolata,dry,7,2009
B,B7,Sanguisorba minor,dry,18,2009
B,B9,Agrostis,warm wet,20,2009
B,B9,Anthoxanthum odoratum,warm wet,5,2009
B,B9,Carex caryophyllea,warm wet,3,2009
B,B9,Carex flacca,warm wet,5,2009
B,B9,Carex panicea,warm wet,2,2009
B,B9,Carex pulicaris,warm wet,6,2009
B,B9,Dacytlis glomerata,warm wet,7,2009
B,B9,Festuca ovina,warm wet,23,2009
B,B9,Helianthemum nummularium,warm wet,9,2009
B,B9,Helictotrichon pratense,warm wet,3,2009
B,B9,Holcus lanatus,warm wet,1,2009
B,B9,Holcus lanatus,warm wet,1,2009
B,B9,Koeleria macrantha,warm wet,13,2009
B,B9,Lotus corniculatus,warm wet,16,2009
B,B9,Plantago lanceolata,warm wet,14,2009
B,B9,Potentilla erecta,warm wet,35,2009
C,C2,Agrostis,warm dry,9,2009
C,C2,Anthoxanthum odoratum,warm dry,5,2009
C,C2,Carex caryophyllea,warm dry,21,2009
C,C2,Carex flacca,warm dry,11,2009
C,C2,Dacytlis glomerata,warm dry,5,2009
C,C2,Festuca ovina,warm dry,23,2009
C,C2,Helictotrichon pratense,warm dry,5,2009
C,C2,Koeleria macrantha,warm dry,1,2009
C,C2,Lathyrus liniifolius,warm dry,1,2009
C,C2,Lotus corniculatus,warm dry,1,2009
C,C2,Plantago lanceolata,warm dry,6,2009
C,C2,Sanguisorba minor,warm dry,5,2009
C,C2,Viola riviniana,warm dry,4,2009
C,C3,Agrostis,control,3,2009
C,C3,Anthoxanthum odoratum,control,5,2009
C,C3,Briza media,control,1,2009
C,C3,Carex caryophyllea,control,10,2009
C,C3,Carex flacca,control,6,2009
C,C3,Carex panicea,control,12,2009
C,C3,Carex pulicaris,control,1,2009
C,C3,Danthonia decumbens,control,2,2009
C,C3,Festuca ovina,control,8,2009
C,C3,Helictotrichon pratense,control,13,2009
C,C3,Lathyrus liniifolius,control,6,2009
C,C3,Lotus corniculatus,control,6,2009
C,C3,Plantago lanceolata,control,14,2009
C,C3,Potentilla erecta,control,45,2009
C,C3,Sanguisorba minor,control,5,2009
C,C3,Scabiosa columbaria,control,3,2009
C,C3,Succisa pratensis,control,1,2009
C,C3,Viola riviniana,control,5,2009
C,C4,Agrostis,warm wet,24,2009
C,C4,Anthoxanthum odoratum,warm wet,6,2009
C,C4,Carex caryophyllea,warm wet,10,2009
C,C4,Carex flacca,warm wet,11,2009
C,C4,Carex panicea,warm wet,5,2009
C,C4,Dacytlis glomerata,warm wet,5,2009
C,C4,Festuca ovina,warm wet,33,2009
C,C4,Helictotrichon pratense,warm wet,6,2009
C,C4,Koeleria macrantha,warm wet,3,2009
C,C4,Linum catharticum,warm wet,1,2009
C,C4,Plantago lanceolata,warm wet,7,2009
C,C4,Potentilla erecta,warm wet,51,2009
C,C4,Sanguisorba minor,warm wet,14,2009
C,C4,Viola riviniana,warm wet,4,2009
C,C5,Agrostis,warm,6,2009
C,C5,Anthoxanthum odoratum,warm,15,2009
C,C5,Briza media,warm,5,2009
C,C5,Campanula rotundifolia,warm,1,2009
C,C5,Carex caryophyllea,warm,7,2009
C,C5,Carex flacca,warm,14,2009
C,C5,Carex panicea,warm,2,2009
C,C5,Carex pulicaris,warm,9,2009
C,C5,Dacytlis glomerata,warm,1,2009
C,C5,Danthonia decumbens,warm,4,2009
C,C5,Festuca ovina,warm,38,2009
C,C5,Helictotrichon pratense,warm,13,2009
C,C5,Koeleria macrantha,warm,6,2009
C,C5,Linum catharticum,warm,6,2009
C,C5,Lotus corniculatus,warm,11,2009
C,C5,Plantago lanceolata,warm,6,2009
C,C5,Polygala vulgaris,warm,1,2009
C,C5,Potentilla erecta,warm,19,2009
C,C5,Sanguisorba minor,warm,12,2009
C,C5,Scabiosa columbaria,warm,6,2009
C,C5,Viola riviniana,warm,4,2009
C,C7,Agrostis,dry,2,2009
C,C7,Anthoxanthum odoratum,dry,5,2009
C,C7,Briza media,dry,12,2009
C,C7,Carex caryophyllea,dry,13,2009
C,C7,Carex flacca,dry,3,2009
C,C7,Danthonia decumbens,dry,6,2009
C,C7,Festuca ovina,dry,25,2009
C,C7,Helianthemum nummularium,dry,2,2009
C,C7,Helictotrichon pratense,dry,4,2009
C,C7,Koeleria macrantha,dry,6,2009
C,C7,Pimpinella saxifraga,dry,1,2009
C,C7,Plantago lanceolata,dry,4,2009
C,C7,Sanguisorba minor,dry,8,2009
C,C7,Viola riviniana,dry,1,2009
C,C8,Agrostis,wet,3,2009
C,C8,Anthoxanthum odoratum,wet,8,2009
C,C8,Briza media,wet,1,2009
C,C8,Carex caryophyllea,wet,3,2009
C,C8,Carex flacca,wet,10,2009
C,C8,Carex pulicaris,wet,10,2009
C,C8,Danthonia decumbens,wet,9,2009
C,C8,Festuca ovina,wet,17,2009
C,C8,Helianthemum nummularium,wet,1,2009
C,C8,Helictotrichon pratense,wet,10,2009
C,C8,Helictotrichon pubescens,wet,4,2009
C,C8,Hypericum pulchrum,wet,2,2009
C,C8,Linum catharticum,wet,4,2009
C,C8,Lotus corniculatus,wet,11,2009
C,C8,Plantago lanceolata,wet,10,2009
C,C8,Polygala vulgaris,wet,1,2009
C,C8,Potentilla erecta,wet,28,2009
C,C8,Sanguisorba minor,wet,19,2009
C,C8,Scabiosa columbaria,wet,3,2009
C,C8,Senecio jacobea,wet,2,2009
C,C8,Succisa pratensis,wet,2,2009
C,C8,Viola riviniana,wet,1,2009
D,D1,Agrostis,warm,1,2009
D,D1,Anthoxanthum odoratum,warm,5,2009
D,D1,Briza media,warm,10,2009
D,D1,Carex caryophyllea,warm,24,2009
D,D1,Carex flacca,warm,5,2009
D,D1,Carex panicea,warm,8,2009
D,D1,Carex pulicaris,warm,8,2009
D,D1,Danthonia decumbens,warm,6,2009
D,D1,Festuca ovina,warm,29,2009
D,D1,Helictotrichon pratense,warm,9,2009
D,D1,Koeleria macrantha,warm,5,2009
D,D1,Linum catharticum,warm,1,2009
D,D1,Lotus corniculatus,warm,8,2009
D,D1,Plantago lanceolata,warm,7,2009
D,D1,Potentilla erecta,warm,4,2009
D,D1,Sanguisorba minor,warm,26,2009
D,D1,Scabiosa columbaria,warm,5,2009
D,D3,Anthoxanthum odoratum,control,3,2009
D,D3,Briza media,control,2,2009
D,D3,Carex caryophyllea,control,13,2009
D,D3,Carex flacca,control,8,2009
D,D3,Carex panicea,control,5,2009
D,D3,Carex pulicaris,control,3,2009
D,D3,Danthonia decumbens,control,9,2009
D,D3,Festuca ovina,control,17,2009
D,D3,Helictotrichon pratense,control,4,2009
D,D3,Koeleria macrantha,control,5,2009
D,D3,Linum catharticum,control,1,2009
D,D3,Lotus corniculatus,control,10,2009
D,D3,Plantago lanceolata,control,4,2009
D,D3,Potentilla erecta,control,13,2009
D,D3,Sanguisorba minor,control,19,2009
D,D3,Scabiosa columbaria,control,6,2009
D,D3,Succisa pratensis,control,5,2009
D,D4,Agrostis,dry,2,2009
