year,site,block,plot,subplot,treatment,species,value,dataset_id,timepoints,design,time_since_disturbance,treatment_type,realm,taxon,metric,unit,comment
2017,Clubhead,MF,3,1,nutrient addition,Polydora.cornuta,1,johnson_2019,T13,AI,13,eutrophication and community manipulation,terrestrial,invertebrates,density,ind/m2,Block design with two treatments. Treatments were applied at different times and frequencies. Abundances from several samplings a year were pooled together.
2017,Clubhead,MF,3,1,nutrient addition,Cernosvitoviella.immota,2,johnson_2019,T13,AI,13,eutrophication and community manipulation,terrestrial,invertebrates,density,ind/m2,Block design with two treatments. Treatments were applied at different times and frequencies. Abundances from several samplings a year were pooled together.
2017,Clubhead,MF,3,1,nutrient addition,Unidentified.oligochaetes,105,johnson_2019,T13,AI,13,eutrophication and community manipulation,terrestrial,invertebrates,density,ind/m2,Block design with two treatments. Treatments were applied at different times and frequencies. Abundances from several samplings a year were pooled together.
2017,Clubhead,MF,3,1,nutrient addition,Ceratopogonidae,11,johnson_2019,T13,AI,13,eutrophication and community manipulation,terrestrial,invertebrates,density,ind/m2,Block design with two treatments. Treatments were applied at different times and frequencies. Abundances from several samplings a year were pooled together.
2017,Clubhead,MF,3,1,nutrient addition,Mites,1,johnson_2019,T13,AI,13,eutrophication and community manipulation,terrestrial,invertebrates,density,ind/m2,Block design with two treatments. Treatments were applied at different times and frequencies. Abundances from several samplings a year were pooled together.
2017,Clubhead,MF,3,2,nutrient addition,Manayunkia.aestuarina,20,johnson_2019,T13,AI,13,eutrophication and community manipulation,terrestrial,invertebrates,density,ind/m2,Block design with two treatments. Treatments were applied at different times and frequencies. Abundances from several samplings a year were pooled together.
2017,Clubhead,MF,3,2,nutrient addition,Streblospio.benedicti,69,johnson_2019,T13,AI,13,eutrophication and community manipulation,terrestrial,invertebrates,density,ind/m2,Block design with two treatments. Treatments were applied at different times and frequencies. Abundances from several samplings a year were pooled together.
2017,Clubhead,MF,3,2,nutrient addition,Paranais.litoralis,1,johnson_2019,T13,AI,13,eutrophication and community manipulation,terrestrial,invertebrates,density,ind/m2,Block design with two treatments. Treatments were applied at different times and frequencies. Abundances from several samplings a year were pooled together.
2017,Clubhead,MF,3,2,nutrient addition,Unidentified.oligochaetes,113,johnson_2019,T13,AI,13,eutrophication and community manipulation,terrestrial,invertebrates,density,ind/m2,Block design with two treatments. Treatments were applied at different times and frequencies. Abundances from several samplings a year were pooled together.
2017,Clubhead,MF,3,2,nutrient addition,Ceratopogonidae,18,johnson_2019,T13,AI,13,eutrophication and community manipulation,terrestrial,invertebrates,density,ind/m2,Block design with two treatments. Treatments were applied at different times and frequencies. Abundances from several samplings a year were pooled together.
2017,Clubhead,MF,3,2,nutrient addition,Mites,1,johnson_2019,T13,AI,13,eutrophication and community manipulation,terrestrial,invertebrates,density,ind/m2,Block design with two treatments. Treatments were applied at different times and frequencies. Abundances from several samplings a year were pooled together.
2017,Clubhead,TSA,1,1,nutrient addition,Manayunkia.aestuarina,25,johnson_2019,T13,AI,13,eutrophication and community manipulation,terrestrial,invertebrates,density,ind/m2,Block design with two treatments. Treatments were applied at different times and frequencies. Abundances from several samplings a year were pooled together.
2017,Clubhead,TSA,1,1,nutrient addition,Captiella.capitata,1,johnson_2019,T13,AI,13,eutrophication and community manipulation,terrestrial,invertebrates,density,ind/m2,Block design with two treatments. Treatments were applied at different times and frequencies. Abundances from several samplings a year were pooled together.
2017,Clubhead,TSA,1,1,nutrient addition,Streblospio.benedicti,8,johnson_2019,T13,AI,13,eutrophication and community manipulation,terrestrial,invertebrates,density,ind/m2,Block design with two treatments. Treatments were applied at different times and frequencies. Abundances from several samplings a year were pooled together.
2017,Clubhead,TSA,1,1,nutrient addition,Unidentified.oligochaetes,3,johnson_2019,T13,AI,13,eutrophication and community manipulation,terrestrial,invertebrates,density,ind/m2,Block design with two treatments. Treatments were applied at different times and frequencies. Abundances from several samplings a year were pooled together.
2017,Clubhead,TSA,1,1,nutrient addition,Ceratopogonidae,75,johnson_2019,T13,AI,13,eutrophication and community manipulation,terrestrial,invertebrates,density,ind/m2,Block design with two treatments. Treatments were applied at different times and frequencies. Abundances from several samplings a year were pooled together.
2017,Clubhead,TSA,1,1,nutrient addition,Gastropoda,1,johnson_2019,T13,AI,13,eutrophication and community manipulation,terrestrial,invertebrates,density,ind/m2,Block design with two treatments. Treatments were applied at different times and frequencies. Abundances from several samplings a year were pooled together.
2017,Clubhead,TSA,1,2,nutrient addition,Fabricia.sabella,2,johnson_2019,T13,AI,13,eutrophication and community manipulation,terrestrial,invertebrates,density,ind/m2,Block design with two treatments. Treatments were applied at different times and frequencies. Abundances from several samplings a year were pooled together.
2017,Clubhead,TSA,1,2,nutrient addition,Manayunkia.aestuarina,37,johnson_2019,T13,AI,13,eutrophication and community manipulation,terrestrial,invertebrates,density,ind/m2,Block design with two treatments. Treatments were applied at different times and frequencies. Abundances from several samplings a year were pooled together.
2017,Clubhead,TSA,1,2,nutrient addition,Captiella.capitata,4,johnson_2019,T13,AI,13,eutrophication and community manipulation,terrestrial,invertebrates,density,ind/m2,Block design with two treatments. Treatments were applied at different times and frequencies. Abundances from several samplings a year were pooled together.
2017,Clubhead,TSA,1,2,nutrient addition,Streblospio.benedicti,5,johnson_2019,T13,AI,13,eutrophication and community manipulation,terrestrial,invertebrates,density,ind/m2,Block design with two treatments. Treatments were applied at different times and frequencies. Abundances from several samplings a year were pooled together.
2017,Clubhead,TSA,1,2,nutrient addition,Paranais.litoralis,4,johnson_2019,T13,AI,13,eutrophication and community manipulation,terrestrial,invertebrates,density,ind/m2,Block design with two treatments. Treatments were applied at different times and frequencies. Abundances from several samplings a year were pooled together.
2017,Clubhead,TSA,1,2,nutrient addition,Unidentified.oligochaetes,4,johnson_2019,T13,AI,13,eutrophication and community manipulation,terrestrial,invertebrates,density,ind/m2,Block design with two treatments. Treatments were applied at different times and frequencies. Abundances from several samplings a year were pooled together.
2017,Clubhead,TSA,1,2,nutrient addition,Ceratopogonidae,75,johnson_2019,T13,AI,13,eutrophication and community manipulation,terrestrial,invertebrates,density,ind/m2,Block design with two treatments. Treatments were applied at different times and frequencies. Abundances from several samplings a year were pooled together.
2017,Clubhead,TSA,1,2,nutrient addition,Gastropoda,2,johnson_2019,T13,AI,13,eutrophication and community manipulation,terrestrial,invertebrates,density,ind/m2,Block design with two treatments. Treatments were applied at different times and frequencies. Abundances from several samplings a year were pooled together.
2017,Clubhead,TSA,1,2,nutrient addition,Mites,3,johnson_2019,T13,AI,13,eutrophication and community manipulation,terrestrial,invertebrates,density,ind/m2,Block design with two treatments. Treatments were applied at different times and frequencies. Abundances from several samplings a year were pooled together.
2017,Clubhead,TSA,2,1,nutrient addition,Manayunkia.aestuarina,290,johnson_2019,T13,AI,13,eutrophication and community manipulation,terrestrial,invertebrates,density,ind/m2,Block design with two treatments. Treatments were applied at different times and frequencies. Abundances from several samplings a year were pooled together.
