year,site,block,treatment,species,value,dataset_id,treatment_type,timepoints,design,realm,taxon,metric,unit,comment,time_since_disturbance
2020,AQUE,4,control,Rhacochilus vacca,0.0125,reed_2020a,kelp removal,T13,AI,marine,fish,density,ind per m2,"Cryptic and Mobile surveys pooled. Multiple annual surveys pooled into one with total abundances standardized by total sampled area. Two transects per site, each with a different treatment.",
2020,AQUE,4,control,Embiotoca jacksoni,0.05625,reed_2020a,kelp removal,T13,AI,marine,fish,density,ind per m2,"Cryptic and Mobile surveys pooled. Multiple annual surveys pooled into one with total abundances standardized by total sampled area. Two transects per site, each with a different treatment.",
2020,AQUE,4,control,Halichoeres semicinctus,0.0125,reed_2020a,kelp removal,T13,AI,marine,fish,density,ind per m2,"Cryptic and Mobile surveys pooled. Multiple annual surveys pooled into one with total abundances standardized by total sampled area. Two transects per site, each with a different treatment.",
2020,AQUE,4,control,Paralabrax clathratus,0.1,reed_2020a,kelp removal,T13,AI,marine,fish,density,ind per m2,"Cryptic and Mobile surveys pooled. Multiple annual surveys pooled into one with total abundances standardized by total sampled area. Two transects per site, each with a different treatment.",
2020,AQUE,4,control,Sebastes atrovirens,0.00625,reed_2020a,kelp removal,T13,AI,marine,fish,density,ind per m2,"Cryptic and Mobile surveys pooled. Multiple annual surveys pooled into one with total abundances standardized by total sampled area. Two transects per site, each with a different treatment.",
2020,AQUE,4,control,Semicossyphus pulcher,0.01875,reed_2020a,kelp removal,T13,AI,marine,fish,density,ind per m2,"Cryptic and Mobile surveys pooled. Multiple annual surveys pooled into one with total abundances standardized by total sampled area. Two transects per site, each with a different treatment.",
2020,AQUE,4,control,Sebastes serranoides,0.05,reed_2020a,kelp removal,T13,AI,marine,fish,density,ind per m2,"Cryptic and Mobile surveys pooled. Multiple annual surveys pooled into one with total abundances standardized by total sampled area. Two transects per site, each with a different treatment.",
2020,AQUE,7,annual,Oxylebius pictus,0.0375,reed_2020a,kelp removal,T13,AI,marine,fish,density,ind per m2,"Cryptic and Mobile surveys pooled. Multiple annual surveys pooled into one with total abundances standardized by total sampled area. Two transects per site, each with a different treatment.",12
2020,AQUE,7,annual,Caulolatilus princeps,0.00625,reed_2020a,kelp removal,T13,AI,marine,fish,density,ind per m2,"Cryptic and Mobile surveys pooled. Multiple annual surveys pooled into one with total abundances standardized by total sampled area. Two transects per site, each with a different treatment.",12
2020,AQUE,7,annual,Chromis punctipinnis,0.0125,reed_2020a,kelp removal,T13,AI,marine,fish,density,ind per m2,"Cryptic and Mobile surveys pooled. Multiple annual surveys pooled into one with total abundances standardized by total sampled area. Two transects per site, each with a different treatment.",12
2020,AQUE,7,annual,Girella nigricans,0.0125,reed_2020a,kelp removal,T13,AI,marine,fish,density,ind per m2,"Cryptic and Mobile surveys pooled. Multiple annual surveys pooled into one with total abundances standardized by total sampled area. Two transects per site, each with a different treatment.",12
2020,AQUE,7,annual,Paralabrax clathratus,0.0625,reed_2020a,kelp removal,T13,AI,marine,fish,density,ind per m2,"Cryptic and Mobile surveys pooled. Multiple annual surveys pooled into one with total abundances standardized by total sampled area. Two transects per site, each with a different treatment.",12
2020,AQUE,7,annual,Semicossyphus pulcher,0.01875,reed_2020a,kelp removal,T13,AI,marine,fish,density,ind per m2,"Cryptic and Mobile surveys pooled. Multiple annual surveys pooled into one with total abundances standardized by total sampled area. Two transects per site, each with a different treatment.",12
2020,AQUE,7,annual,Sebastes serranoides,0.0125,reed_2020a,kelp removal,T13,AI,marine,fish,density,ind per m2,"Cryptic and Mobile surveys pooled. Multiple annual surveys pooled into one with total abundances standardized by total sampled area. Two transects per site, each with a different treatment.",12
2020,AQUE,8,continual,Halichoeres semicinctus,0.0125,reed_2020a,kelp removal,T13,AI,marine,fish,density,ind per m2,"Cryptic and Mobile surveys pooled. Multiple annual surveys pooled into one with total abundances standardized by total sampled area. Two transects per site, each with a different treatment.",12
2020,AQUE,8,continual,Medialuna californiensis,0.0125,reed_2020a,kelp removal,T13,AI,marine,fish,density,ind per m2,"Cryptic and Mobile surveys pooled. Multiple annual surveys pooled into one with total abundances standardized by total sampled area. Two transects per site, each with a different treatment.",12
2020,AQUE,8,continual,Paralabrax clathratus,0.125,reed_2020a,kelp removal,T13,AI,marine,fish,density,ind per m2,"Cryptic and Mobile surveys pooled. Multiple annual surveys pooled into one with total abundances standardized by total sampled area. Two transects per site, each with a different treatment.",12
2020,AQUE,8,continual,Sebastes atrovirens,0.025,reed_2020a,kelp removal,T13,AI,marine,fish,density,ind per m2,"Cryptic and Mobile surveys pooled. Multiple annual surveys pooled into one with total abundances standardized by total sampled area. Two transects per site, each with a different treatment.",12
2020,AQUE,8,continual,Semicossyphus pulcher,0.075,reed_2020a,kelp removal,T13,AI,marine,fish,density,ind per m2,"Cryptic and Mobile surveys pooled. Multiple annual surveys pooled into one with total abundances standardized by total sampled area. Two transects per site, each with a different treatment.",12
2020,CARP,7,control,Paralabrax clathratus,0.01875,reed_2020a,kelp removal,T13,AI,marine,fish,density,ind per m2,"Cryptic and Mobile surveys pooled. Multiple annual surveys pooled into one with total abundances standardized by total sampled area. Two transects per site, each with a different treatment.",
2020,CARP,9,annual,Oxylebius pictus,0.00625,reed_2020a,kelp removal,T13,AI,marine,fish,density,ind per m2,"Cryptic and Mobile surveys pooled. Multiple annual surveys pooled into one with total abundances standardized by total sampled area. Two transects per site, each with a different treatment.",12
2020,CARP,9,annual,Paralabrax clathratus,0.1,reed_2020a,kelp removal,T13,AI,marine,fish,density,ind per m2,"Cryptic and Mobile surveys pooled. Multiple annual surveys pooled into one with total abundances standardized by total sampled area. Two transects per site, each with a different treatment.",12
2020,CARP,9,annual,Paralabrax nebulifer,0.025,reed_2020a,kelp removal,T13,AI,marine,fish,density,ind per m2,"Cryptic and Mobile surveys pooled. Multiple annual surveys pooled into one with total abundances standardized by total sampled area. Two transects per site, each with a different treatment.",12
2020,CARP,9,annual,Rhacochilus toxotes,0.00625,reed_2020a,kelp removal,T13,AI,marine,fish,density,ind per m2,"Cryptic and Mobile surveys pooled. Multiple annual surveys pooled into one with total abundances standardized by total sampled area. Two transects per site, each with a different treatment.",12
2020,CARP,9,annual,Semicossyphus pulcher,0.00625,reed_2020a,kelp removal,T13,AI,marine,fish,density,ind per m2,"Cryptic and Mobile surveys pooled. Multiple annual surveys pooled into one with total abundances standardized by total sampled area. Two transects per site, each with a different treatment.",12
2020,CARP,10,continual,Paralabrax clathratus,0.1625,reed_2020a,kelp removal,T13,AI,marine,fish,density,ind per m2,"Cryptic and Mobile surveys pooled. Multiple annual surveys pooled into one with total abundances standardized by total sampled area. Two transects per site, each with a different treatment.",12
2020,CARP,10,continual,Paralabrax nebulifer,0.025,reed_2020a,kelp removal,T13,AI,marine,fish,density,ind per m2,"Cryptic and Mobile surveys pooled. Multiple annual surveys pooled into one with total abundances standardized by total sampled area. Two transects per site, each with a different treatment.",12
2020,CARP,10,continual,Semicossyphus pulcher,0.0125,reed_2020a,kelp removal,T13,AI,marine,fish,density,ind per m2,"Cryptic and Mobile surveys pooled. Multiple annual surveys pooled into one with total abundances standardized by total sampled area. Two transects per site, each with a different treatment.",12
2020,IVEE,3,control,Paralabrax clathratus,0.025,reed_2020a,kelp removal,T13,AI,marine,fish,density,ind per m2,"Cryptic and Mobile surveys pooled. Multiple annual surveys pooled into one with total abundances standardized by total sampled area. Two transects per site, each with a different treatment.",
2020,IVEE,4,annual,Hypsypops rubicundus,0.00625,reed_2020a,kelp removal,T13,AI,marine,fish,density,ind per m2,"Cryptic and Mobile surveys pooled. Multiple annual surveys pooled into one with total abundances standardized by total sampled area. Two transects per site, each with a different treatment.",9
2020,IVEE,4,annual,Medialuna californiensis,0.09375,reed_2020a,kelp removal,T13,AI,marine,fish,density,ind per m2,"Cryptic and Mobile surveys pooled. Multiple annual surveys pooled into one with total abundances standardized by total sampled area. Two transects per site, each with a different treatment.",9
2020,IVEE,4,annual,Paralabrax clathratus,0.00625,reed_2020a,kelp removal,T13,AI,marine,fish,density,ind per m2,"Cryptic and Mobile surveys pooled. Multiple annual surveys pooled into one with total abundances standardized by total sampled area. Two transects per site, each with a different treatment.",9
2020,IVEE,4,annual,Rhacochilus toxotes,0.00625,reed_2020a,kelp removal,T13,AI,marine,fish,density,ind per m2,"Cryptic and Mobile surveys pooled. Multiple annual surveys pooled into one with total abundances standardized by total sampled area. Two transects per site, each with a different treatment.",9
2020,MOHK,2,control,Anisotremus davidsonii,0.00625,reed_2020a,kelp removal,T13,AI,marine,fish,density,ind per m2,"Cryptic and Mobile surveys pooled. Multiple annual surveys pooled into one with total abundances standardized by total sampled area. Two transects per site, each with a different treatment.",
2020,MOHK,2,control,Chromis punctipinnis,0.01875,reed_2020a,kelp removal,T13,AI,marine,fish,density,ind per m2,"Cryptic and Mobile surveys pooled. Multiple annual surveys pooled into one with total abundances standardized by total sampled area. Two transects per site, each with a different treatment.",
2020,MOHK,2,control,Rhacochilus vacca,0.01875,reed_2020a,kelp removal,T13,AI,marine,fish,density,ind per m2,"Cryptic and Mobile surveys pooled. Multiple annual surveys pooled into one with total abundances standardized by total sampled area. Two transects per site, each with a different treatment.",
2020,MOHK,2,control,Embiotoca jacksoni,0.13125,reed_2020a,kelp removal,T13,AI,marine,fish,density,ind per m2,"Cryptic and Mobile surveys pooled. Multiple annual surveys pooled into one with total abundances standardized by total sampled area. Two transects per site, each with a different treatment.",
2020,MOHK,2,control,Hypsurus caryi,0.01875,reed_2020a,kelp removal,T13,AI,marine,fish,density,ind per m2,"Cryptic and Mobile surveys pooled. Multiple annual surveys pooled into one with total abundances standardized by total sampled area. Two transects per site, each with a different treatment.",
